item_id,item_name,category_id,category_name,subcategory,brand,vendor_id,upc,unit_cost,unit_retail,unit_weight_lbs,unit_volume_cf,is_perishable,is_private_label,is_seasonal,avg_shelf_days,min_shelf_qty,max_shelf_qty,reorder_point,lead_time_days,item_status
692,Super Tech Oil & Fluids Item 0692,7,Automotive,Oil & Fluids,Super Tech,V2096,759824591653,26.87,40.52,0.77,4.832,False,True,False,61,5,59,13,3,Active
693,Rain-X Tools Item 0693,7,Automotive,Tools,Rain-X,V2259,625410892656,178.53,272.47,7.81,0.289,False,False,False,328,5,19,3,2,Active
694,Castrol Oil & Fluids Item 0694,7,Automotive,Oil & Fluids,Castrol,V1580,126733219705,102.55,157.37,11.41,1.933,False,False,False,153,2,70,24,13,Active
695,Super Tech Accessories Item 0695,7,Automotive,Accessories,Super Tech,V1416,492052407027,34.33,42.71,3.91,1.675,False,True,False,50,1,50,7,6,Active
696,Castrol Tools Item 0696,7,Automotive,Tools,Castrol,V4658,854485194166,36.68,50.26,15.15,4.09,False,False,False,60,3,70,18,12,Discontinued
697,Super Tech Oil & Fluids Item 0697,7,Automotive,Oil & Fluids,Super Tech,V4185,261730661966,172.41,274.34,16.08,1.959,False,True,False,251,1,19,21,14,Seasonal
698,Castrol Batteries Item 0698,7,Automotive,Batteries,Castrol,V1744,524203334511,18.54,29.63,17.7,2.476,False,False,False,218,5,62,23,11,Active
699,EverStart Accessories Item 0699,7,Automotive,Accessories,EverStart,V3186,686231259188,84.02,117.53,26.86,1.158,False,False,True,222,5,48,10,3,Active
700,Super Tech Batteries Item 0700,7,Automotive,Batteries,Super Tech,V3287,164897627229,198.78,239.9,45.58,1.811,False,True,False,78,3,41,7,18,Seasonal
701,Barbie Board Games Item 0701,8,Toys,Board Games,Barbie,V4059,229440871021,42.54,54.87,48.11,3.523,False,False,False,20,6,39,14,2,Active
702,Hot Wheels Action Figures Item 0702,8,Toys,Action Figures,Hot Wheels,V1647,259043436683,95.63,137.47,18.33,0.404,False,False,True,298,4,21,8,16,Active
703,Hot Wheels Outdoor Item 0703,8,Toys,Outdoor,Hot Wheels,V2818,812025678004,94.3,140.41,34.79,1.441,False,False,False,335,1,50,8,17,Active
704,Barbie Building Sets Item 0704,8,Toys,Building Sets,Barbie,V3269,652212814920,136.14,211.07,15.37,1.144,False,False,False,146,1,45,15,5,Active
705,Barbie Dolls Item 0705,8,Toys,Dolls,Barbie,V4368,763827114248,11.67,15.84,42.1,4.085,False,False,False,167,6,53,15,13,Active
706,Lego Building Sets Item 0706,8,Toys,Building Sets,Lego,V1318,762982755205,39.35,48.93,38.96,1.684,False,False,False,90,5,18,5,7,Active
707,Lego Board Games Item 0707,8,Toys,Board Games,Lego,V1132,393090007762,110.56,160.9,4.34,2.855,False,False,True,254,1,15,13,3,Discontinued
708,Fisher-Price Outdoor Item 0708,8,Toys,Outdoor,Fisher-Price,V3048,444434402824,150.46,238.25,37.62,3.631,False,False,False,352,1,33,16,17,Active
709,Hasbro Action Figures Item 0709,8,Toys,Action Figures,Hasbro,V3401,417988247295,117.64,159.15,8.15,3.415,False,False,True,327,1,72,10,7,Active
710,Hasbro Board Games Item 0710,8,Toys,Board Games,Hasbro,V3984,815579084904,198.69,278.29,26.21,3.845,False,False,False,74,3,30,14,20,Active
711,Barbie Action Figures Item 0711,8,Toys,Action Figures,Barbie,V2587,328660239039,178.19,269.01,49.85,3.038,False,False,False,297,6,43,6,1,Active
712,Lego Dolls Item 0712,8,Toys,Dolls,Lego,V4666,645835228948,173.57,263.64,4.8,1.575,False,False,False,89,1,29,21,12,Active
713,Fisher-Price Board Games Item 0713,8,Toys,Board Games,Fisher-Price,V2938,383375429985,142.28,196.96,38.18,2.216,False,False,False,70,5,43,4,12,Active
714,Barbie Building Sets Item 0714,8,Toys,Building Sets,Barbie,V1528,501325298984,171.47,268.67,25.67,3.127,False,False,False,49,6,38,19,15,Active
715,Fisher-Price Dolls Item 0715,8,Toys,Dolls,Fisher-Price,V4238,869850626069,195.5,239.06,41.08,0.05,False,False,False,155,4,22,21,13,Active
716,Hasbro Building Sets Item 0716,8,Toys,Building Sets,Hasbro,V2429,613102037252,174.89,256.68,32.16,4.502,False,False,False,50,2,58,6,13,Active
717,Hasbro Building Sets Item 0717,8,Toys,Building Sets,Hasbro,V3475,334016855184,66.08,87.68,35.14,2.386,False,False,False,26,5,21,18,5,Active
718,Lego Dolls Item 0718,8,Toys,Dolls,Lego,V2557,498609616517,6.75,9.72,39.5,4.893,False,False,False,115,1,72,24,14,Active
719,Hasbro Action Figures Item 0719,8,Toys,Action Figures,Hasbro,V1334,596980143546,28.78,37.69,43.58,2.629,False,False,False,139,2,65,4,3,Active
720,Barbie Outdoor Item 0720,8,Toys,Outdoor,Barbie,V1813,630081002817,192.69,254.11,23.83,3.447,False,False,False,363,4,34,21,13,Active
721,Hot Wheels Dolls Item 0721,8,Toys,Dolls,Hot Wheels,V3369,261561690458,40.11,59.73,16.25,4.932,False,False,False,169,1,21,17,5,Active
722,Lego Action Figures Item 0722,8,Toys,Action Figures,Lego,V2076,892510336287,158.51,232.94,0.28,2.258,False,False,False,71,6,40,23,19,Active
723,Hasbro Board Games Item 0723,8,Toys,Board Games,Hasbro,V1680,514897892508,84.33,119.62,10.89,1.057,False,False,False,354,5,12,14,12,Active
724,Lego Dolls Item 0724,8,Toys,Dolls,Lego,V3044,552930060380,163.9,204.86,20.58,1.768,False,False,False,274,3,19,8,15,Active
725,Hasbro Dolls Item 0725,8,Toys,Dolls,Hasbro,V2562,858747228577,119.18,168.89,34.05,3.174,False,False,False,57,1,63,6,3,Active
726,Hot Wheels Building Sets Item 0726,8,Toys,Building Sets,Hot Wheels,V3555,700982871970,21.18,31.77,5.08,2.226,False,False,False,23,6,30,16,7,Active
727,Barbie Dolls Item 0727,8,Toys,Dolls,Barbie,V2923,237226573765,76.53,97.82,17.6,3.971,False,False,False,337,6,62,15,1,Discontinued
728,Hasbro Dolls Item 0728,8,Toys,Dolls,Hasbro,V2083,975755312383,57.08,88.58,45.48,3.37,False,False,True,219,1,12,3,5,Active
729,Hot Wheels Dolls Item 0729,8,Toys,Dolls,Hot Wheels,V3343,576710571196,63.84,80.96,12.17,4.868,False,False,False,336,4,65,4,19,Active
730,Barbie Board Games Item 0730,8,Toys,Board Games,Barbie,V1648,355281695991,80.92,107.4,5.07,4.008,False,False,False,330,5,62,15,21,Discontinued
731,Hot Wheels Board Games Item 0731,8,Toys,Board Games,Hot Wheels,V1382,576851493797,189.77,243.19,0.68,3.852,False,False,False,323,6,46,5,19,Active
732,Hasbro Building Sets Item 0732,8,Toys,Building Sets,Hasbro,V1764,818289136095,127.08,192.02,44.91,1.492,False,False,False,132,6,61,15,9,Active
733,Lego Action Figures Item 0733,8,Toys,Action Figures,Lego,V3614,739884834330,187.03,271.38,43.36,0.564,False,False,False,69,1,21,12,9,Active
734,Fisher-Price Action Figures Item 0734,8,Toys,Action Figures,Fisher-Price,V4433,530389964508,99.1,133.25,5.12,3.979,False,False,False,256,6,16,9,14,Active
735,Lego Building Sets Item 0735,8,Toys,Building Sets,Lego,V1041,297154624707,161.81,205.81,33.02,3.16,False,False,False,67,3,34,18,20,Active
736,Fisher-Price Board Games Item 0736,8,Toys,Board Games,Fisher-Price,V1498,766548194944,104.59,136.16,1.57,0.125,False,False,False,85,2,67,14,4,Active
737,Fisher-Price Outdoor Item 0737,8,Toys,Outdoor,Fisher-Price,V3832,241475570358,28.14,34.71,13.45,2.413,False,False,False,185,6,47,23,10,Active
738,Barbie Building Sets Item 0738,8,Toys,Building Sets,Barbie,V1790,290052702941,102.77,139.76,9.97,4.232,False,False,False,208,1,49,21,10,Active
739,Hasbro Building Sets Item 0739,8,Toys,Building Sets,Hasbro,V3442,399561424448,86.98,119.9,40.81,3.118,False,False,False,226,2,48,14,12,Active
740,Fisher-Price Building Sets Item 0740,8,Toys,Building Sets,Fisher-Price,V3094,745331994531,33.87,41.1,20.55,3.023,False,False,False,278,3,37,3,4,Active
741,Lego Building Sets Item 0741,8,Toys,Building Sets,Lego,V1297,822478714673,158.28,212.59,18.65,0.734,False,False,False,11,3,56,3,11,Active
742,Hot Wheels Outdoor Item 0742,8,Toys,Outdoor,Hot Wheels,V2579,762643077525,179.8,256.15,10.69,1.095,False,False,False,318,6,16,21,21,Active
743,Barbie Outdoor Item 0743,8,Toys,Outdoor,Barbie,V1203,644613557750,162.77,208.23,24.98,4.951,False,False,False,70,4,22,22,11,Active
744,Hasbro Dolls Item 0744,8,Toys,Dolls,Hasbro,V4208,735037127178,4.74,5.72,49.4,4.559,False,False,False,213,1,69,20,17,Active
745,Fisher-Price Action Figures Item 0745,8,Toys,Action Figures,Fisher-Price,V2700,433818832660,94.24,144.37,13.81,3.771,False,False,False,291,3,43,22,2,Active
746,Barbie Building Sets Item 0746,8,Toys,Building Sets,Barbie,V1497,511642875425,169.81,269.46,46.89,0.523,False,False,False,12,2,18,13,14,Active
747,Fisher-Price Board Games Item 0747,8,Toys,Board Games,Fisher-Price,V4342,692288362122,144.96,221.05,49.48,4.671,False,False,False,139,1,19,4,10,Active
748,Lego Dolls Item 0748,8,Toys,Dolls,Lego,V3861,740541816089,158.43,214.17,23.09,0.64,False,False,False,306,4,52,17,4,Active
749,Hasbro Dolls Item 0749,8,Toys,Dolls,Hasbro,V2149,947491156089,95.85,133.81,36.57,1.137,False,False,False,158,6,17,14,18,Active
750,Hasbro Board Games Item 0750,8,Toys,Board Games,Hasbro,V3025,332187078481,139.15,171.16,0.76,1.089,False,False,False,103,4,18,13,7,Active
751,Hot Wheels Dolls Item 0751,8,Toys,Dolls,Hot Wheels,V2277,601259243766,171.76,258.36,32.8,4.241,False,False,True,73,2,70,14,13,Seasonal
752,Hot Wheels Dolls Item 0752,8,Toys,Dolls,Hot Wheels,V1281,565049774956,41.0,55.76,8.29,1.543,False,False,False,338,1,21,17,4,Active
753,Hasbro Action Figures Item 0753,8,Toys,Action Figures,Hasbro,V1117,827894910049,178.87,228.03,26.59,1.766,False,False,True,288,1,34,16,7,Active
754,Hot Wheels Building Sets Item 0754,8,Toys,Building Sets,Hot Wheels,V2116,208962378329,101.83,124.36,2.55,1.919,False,False,False,106,3,24,15,6,Active
755,Hot Wheels Dolls Item 0755,8,Toys,Dolls,Hot Wheels,V3790,808883800064,98.98,135.94,12.52,0.564,False,False,True,25,5,29,10,3,Active
756,Lego Board Games Item 0756,8,Toys,Board Games,Lego,V2657,531179962046,176.58,261.3,5.16,3.672,False,False,False,144,4,25,8,7,Active
757,Lego Dolls Item 0757,8,Toys,Dolls,Lego,V1758,785908301061,57.95,69.61,23.89,1.534,False,False,False,129,2,32,24,3,Active
758,Lego Building Sets Item 0758,8,Toys,Building Sets,Lego,V2943,466910133508,28.8,34.71,1.14,4.872,False,False,False,94,6,60,3,20,Active
759,Barbie Dolls Item 0759,8,Toys,Dolls,Barbie,V2935,147714449557,0.7,1.08,40.96,2.841,False,False,False,123,5,44,8,5,Active
760,Fisher-Price Outdoor Item 0760,8,Toys,Outdoor,Fisher-Price,V3009,485408095757,160.88,214.66,49.49,1.294,False,False,False,193,4,12,14,10,Active
761,Hot Wheels Dolls Item 0761,8,Toys,Dolls,Hot Wheels,V3127,803207331196,97.13,127.04,1.13,4.893,False,False,False,344,2,34,18,1,Active
762,Barbie Outdoor Item 0762,8,Toys,Outdoor,Barbie,V4770,516417757063,41.66,51.48,31.97,4.828,False,False,False,354,5,69,17,17,Active
763,Lego Outdoor Item 0763,8,Toys,Outdoor,Lego,V2131,307486963670,78.51,107.32,2.15,2.605,False,False,False,320,1,39,17,19,Seasonal
764,Lego Outdoor Item 0764,8,Toys,Outdoor,Lego,V4797,261858104734,22.48,27.05,23.37,0.76,False,False,False,326,5,54,8,10,Active
765,Fisher-Price Outdoor Item 0765,8,Toys,Outdoor,Fisher-Price,V2159,752085430929,3.61,4.39,6.26,2.447,False,False,True,187,6,65,3,2,Active
766,Lego Outdoor Item 0766,8,Toys,Outdoor,Lego,V4926,717482660883,157.16,220.15,7.84,0.439,False,False,False,107,4,49,5,10,Active
767,Barbie Outdoor Item 0767,8,Toys,Outdoor,Barbie,V2582,539901559702,50.12,73.75,48.35,0.5,False,False,False,161,5,31,8,19,Active
768,Lego Dolls Item 0768,8,Toys,Dolls,Lego,V2024,555849320708,28.27,42.6,27.76,1.512,False,False,True,297,6,41,20,6,Active
769,Barbie Action Figures Item 0769,8,Toys,Action Figures,Barbie,V2283,884626801751,28.15,38.76,17.94,1.777,False,False,False,217,4,13,20,1,Seasonal
770,Barbie Action Figures Item 0770,8,Toys,Action Figures,Barbie,V2238,369666531409,151.29,218.78,29.06,1.872,False,False,False,296,3,15,15,5,Active
771,Fisher-Price Building Sets Item 0771,8,Toys,Building Sets,Fisher-Price,V2885,159438902994,161.59,250.46,4.32,1.358,False,False,False,61,3,50,6,10,Active
772,Lego Action Figures Item 0772,8,Toys,Action Figures,Lego,V3092,889154556885,24.73,35.46,2.75,1.033,False,False,True,260,2,26,24,21,Active
773,Lego Outdoor Item 0773,8,Toys,Outdoor,Lego,V4299,784982666529,143.97,226.7,34.42,0.582,False,False,True,316,1,45,6,8,Active
774,Barbie Action Figures Item 0774,8,Toys,Action Figures,Barbie,V1227,237121316783,166.63,229.54,15.07,2.424,False,False,False,127,5,28,22,15,Active
775,Hot Wheels Action Figures Item 0775,8,Toys,Action Figures,Hot Wheels,V1756,998256702381,86.75,126.18,37.26,1.211,False,False,False,365,5,24,18,16,Active
776,Fisher-Price Dolls Item 0776,8,Toys,Dolls,Fisher-Price,V2602,866161266347,98.85,145.02,40.01,2.325,False,False,False,82,1,30,17,4,Active
777,Fisher-Price Dolls Item 0777,8,Toys,Dolls,Fisher-Price,V4658,781427448543,60.9,88.79,22.28,4.541,False,False,False,78,4,68,17,9,Active
778,Hasbro Outdoor Item 0778,8,Toys,Outdoor,Hasbro,V1863,678558829300,100.38,155.03,19.59,0.323,False,False,False,187,6,58,21,11,Active
779,Hasbro Outdoor Item 0779,8,Toys,Outdoor,Hasbro,V4782,174706355040,157.1,229.9,45.82,3.229,False,False,False,248,5,54,8,19,Active
780,Hot Wheels Dolls Item 0780,8,Toys,Dolls,Hot Wheels,V3411,739757689375,52.22,77.24,17.47,3.091,False,False,False,30,1,66,8,8,Active
781,Fisher-Price Building Sets Item 0781,8,Toys,Building Sets,Fisher-Price,V4112,988077875281,186.88,259.87,45.87,3.98,False,False,True,96,6,69,15,14,Discontinued
782,Fisher-Price Dolls Item 0782,8,Toys,Dolls,Fisher-Price,V4071,585644328951,50.47,61.32,38.19,3.037,False,False,False,96,3,18,17,13,Active
783,Hot Wheels Dolls Item 0783,8,Toys,Dolls,Hot Wheels,V2792,416448246954,40.35,52.5,11.35,3.713,False,False,False,277,2,17,21,1,Active
784,Fisher-Price Board Games Item 0784,8,Toys,Board Games,Fisher-Price,V1021,951947827356,7.13,8.96,20.46,2.737,False,False,True,101,6,58,23,17,Active
785,Hasbro Dolls Item 0785,8,Toys,Dolls,Hasbro,V2460,981060457993,165.6,231.9,3.45,2.143,False,False,False,43,5,17,7,17,Active
786,Fisher-Price Building Sets Item 0786,8,Toys,Building Sets,Fisher-Price,V2355,344909955088,46.5,66.99,41.08,1.457,False,False,False,206,6,34,5,6,Seasonal
787,Fisher-Price Dolls Item 0787,8,Toys,Dolls,Fisher-Price,V4816,652381101283,115.28,177.68,15.68,3.097,False,False,False,63,5,42,11,21,Active
788,Lego Building Sets Item 0788,8,Toys,Building Sets,Lego,V4132,250578941921,52.55,70.09,10.29,4.086,False,False,False,346,1,27,18,3,Active
789,Hot Wheels Dolls Item 0789,8,Toys,Dolls,Hot Wheels,V1144,758917734232,140.77,212.03,36.99,4.648,False,False,False,252,2,29,4,4,Active
790,Hot Wheels Board Games Item 0790,8,Toys,Board Games,Hot Wheels,V2242,122453037344,130.24,178.77,46.57,0.142,False,False,False,107,5,50,15,1,Active
791,Fisher-Price Building Sets Item 0791,8,Toys,Building Sets,Fisher-Price,V2760,571163658114,153.25,226.53,27.52,0.587,False,False,True,322,3,34,9,11,Active
792,Fisher-Price Board Games Item 0792,8,Toys,Board Games,Fisher-Price,V1930,922112856265,46.79,67.16,37.65,4.041,False,False,False,30,1,67,10,2,Active
793,Hasbro Building Sets Item 0793,8,Toys,Building Sets,Hasbro,V2432,819846895517,36.53,44.47,44.53,4.99,False,False,True,210,4,54,6,3,Active
794,Hot Wheels Board Games Item 0794,8,Toys,Board Games,Hot Wheels,V2462,344206515380,99.24,148.27,22.23,1.521,False,False,False,289,3,67,23,8,Active
795,Lego Outdoor Item 0795,8,Toys,Outdoor,Lego,V1221,874858631235,139.71,195.79,47.53,2.436,False,False,True,77,5,26,12,18,Active
796,Lego Board Games Item 0796,8,Toys,Board Games,Lego,V2803,940309956687,7.66,9.91,22.74,0.58,False,False,False,24,3,29,21,13,Active
797,Fisher-Price Action Figures Item 0797,8,Toys,Action Figures,Fisher-Price,V3028,522549998744,56.18,81.12,22.26,1.13,False,False,False,344,4,46,4,10,Active
798,Lego Action Figures Item 0798,8,Toys,Action Figures,Lego,V2377,391660275104,182.06,273.42,40.53,2.959,False,False,False,181,6,65,22,14,Active
799,Fisher-Price Action Figures Item 0799,8,Toys,Action Figures,Fisher-Price,V4819,416444469554,110.88,175.3,42.94,4.691,False,False,False,300,6,48,19,9,Active
800,Barbie Building Sets Item 0800,8,Toys,Building Sets,Barbie,V1540,116783497813,149.25,234.3,14.11,3.416,False,False,False,134,5,30,13,19,Active
801,Pantene Cosmetics Item 0801,9,Health & Beauty,Cosmetics,Pantene,V4204,991862977524,72.66,106.35,38.6,0.072,False,False,False,345,3,65,11,6,Active
802,Equate Oral Care Item 0802,9,Health & Beauty,Oral Care,Equate,V2469,802142146527,2.27,2.76,42.23,1.097,False,True,True,47,3,69,22,18,Active
803,Equate Oral Care Item 0803,9,Health & Beauty,Oral Care,Equate,V2131,239564657039,36.37,54.79,11.45,0.881,False,True,False,342,1,26,6,21,Active
804,Pantene Oral Care Item 0804,9,Health & Beauty,Oral Care,Pantene,V3938,165403557660,116.19,141.38,47.59,4.96,False,False,False,15,6,66,14,18,Active
805,Pantene Skin Care Item 0805,9,Health & Beauty,Skin Care,Pantene,V2817,658831863893,70.27,86.5,3.96,1.028,False,False,False,355,4,16,23,14,Active
806,No7 Hair Care Item 0806,9,Health & Beauty,Hair Care,No7,V2372,550864616382,65.64,99.46,44.88,1.88,False,False,False,157,5,13,8,12,Active
807,No7 Men's Grooming Item 0807,9,Health & Beauty,Men's Grooming,No7,V4309,659690527497,5.59,8.07,35.82,3.713,False,False,False,183,2,36,21,2,Active
808,No7 Oral Care Item 0808,9,Health & Beauty,Oral Care,No7,V4912,719439858717,152.64,222.81,25.22,2.876,False,False,False,221,5,58,6,17,Active
809,Pantene Oral Care Item 0809,9,Health & Beauty,Oral Care,Pantene,V2298,311609528492,132.01,185.89,41.82,1.472,False,False,False,131,3,26,17,11,Active
810,Equate Skin Care Item 0810,9,Health & Beauty,Skin Care,Equate,V2679,187453613681,89.28,141.33,17.66,2.533,False,True,False,341,4,50,10,15,Active
811,No7 Men's Grooming Item 0811,9,Health & Beauty,Men's Grooming,No7,V4791,368597015069,165.65,264.16,38.84,2.044,False,False,False,77,5,28,12,11,Active
812,Equate Oral Care Item 0812,9,Health & Beauty,Oral Care,Equate,V3359,793612308501,84.49,134.62,44.08,0.999,False,True,False,239,1,22,6,14,Active
813,Pantene Oral Care Item 0813,9,Health & Beauty,Oral Care,Pantene,V1139,576027797809,148.7,185.96,1.29,0.843,False,False,True,270,5,70,15,14,Active
814,Dove Men's Grooming Item 0814,9,Health & Beauty,Men's Grooming,Dove,V2379,473225588061,48.67,64.12,29.61,3.087,False,False,False,30,1,59,14,15,Discontinued
815,Dove Oral Care Item 0815,9,Health & Beauty,Oral Care,Dove,V1551,300718609894,58.21,80.96,36.21,2.952,False,False,False,267,1,21,3,19,Active
816,Dove Oral Care Item 0816,9,Health & Beauty,Oral Care,Dove,V3959,407468466161,64.43,81.87,47.24,0.494,False,False,False,181,1,48,19,17,Active
817,Dove Cosmetics Item 0817,9,Health & Beauty,Cosmetics,Dove,V1730,258714132685,64.9,86.15,2.19,4.726,False,False,False,114,4,45,11,19,Active
818,L'Oreal Hair Care Item 0818,9,Health & Beauty,Hair Care,L'Oreal,V2179,633752115043,69.8,88.38,22.0,4.428,False,False,False,139,5,60,6,8,Active
819,No7 Hair Care Item 0819,9,Health & Beauty,Hair Care,No7,V4091,130789986709,41.77,64.14,29.96,0.208,False,False,False,282,2,12,18,1,Active
820,L'Oreal Men's Grooming Item 0820,9,Health & Beauty,Men's Grooming,L'Oreal,V1516,601785486564,85.59,117.94,14.82,0.557,False,False,False,68,4,68,16,16,Active
821,No7 Cosmetics Item 0821,9,Health & Beauty,Cosmetics,No7,V2448,189350958111,146.46,182.57,37.24,1.12,False,False,True,87,5,33,11,15,Active
822,Pantene Hair Care Item 0822,9,Health & Beauty,Hair Care,Pantene,V4787,572611143967,141.51,187.63,5.11,3.528,False,False,False,104,5,54,23,2,Discontinued
823,Equate Skin Care Item 0823,9,Health & Beauty,Skin Care,Equate,V4863,839680167741,27.81,37.56,9.86,2.356,False,True,False,102,6,43,12,5,Active
824,Equate Men's Grooming Item 0824,9,Health & Beauty,Men's Grooming,Equate,V1013,174879829009,171.5,257.21,24.59,3.06,False,True,False,26,4,56,11,20,Active
825,Pantene Skin Care Item 0825,9,Health & Beauty,Skin Care,Pantene,V3690,301667334193,127.72,178.0,43.91,4.205,False,False,False,349,4,43,23,13,Active
826,Pantene Oral Care Item 0826,9,Health & Beauty,Oral Care,Pantene,V4944,940761155967,59.44,76.53,14.43,4.847,False,False,False,346,4,19,8,15,Seasonal
827,Equate Cosmetics Item 0827,9,Health & Beauty,Cosmetics,Equate,V4169,632069874922,139.55,206.8,42.02,4.321,False,True,False,358,2,13,12,9,Active
828,Dove Hair Care Item 0828,9,Health & Beauty,Hair Care,Dove,V3764,552335726553,112.67,149.77,19.63,2.215,False,False,False,34,3,43,10,11,Active
829,Equate Cosmetics Item 0829,9,Health & Beauty,Cosmetics,Equate,V4586,689125782558,89.8,115.71,10.39,3.13,False,True,False,321,5,33,7,20,Active
830,Equate Oral Care Item 0830,9,Health & Beauty,Oral Care,Equate,V4736,943328427694,18.51,27.43,38.32,0.327,False,True,True,114,3,46,9,6,Active
831,Dove Skin Care Item 0831,9,Health & Beauty,Skin Care,Dove,V2531,552395356812,58.39,73.84,10.86,3.669,False,False,False,25,1,60,19,4,Active
832,Dove Hair Care Item 0832,9,Health & Beauty,Hair Care,Dove,V1942,948821067540,31.81,42.01,34.43,0.179,False,False,False,200,6,37,7,9,Active
833,Equate Hair Care Item 0833,9,Health & Beauty,Hair Care,Equate,V4000,123258880125,101.15,149.84,0.84,4.153,False,True,False,84,1,59,21,13,Active
834,Pantene Cosmetics Item 0834,9,Health & Beauty,Cosmetics,Pantene,V4045,430813121266,157.06,215.18,13.78,1.021,False,False,False,342,5,42,15,10,Active
835,No7 Oral Care Item 0835,9,Health & Beauty,Oral Care,No7,V4717,687134396562,112.42,156.64,25.38,1.918,False,False,False,208,3,60,20,4,Active
836,Pantene Hair Care Item 0836,9,Health & Beauty,Hair Care,Pantene,V2514,720523158150,79.77,103.13,5.54,1.56,False,False,True,329,1,18,20,6,Active
837,Dove Men's Grooming Item 0837,9,Health & Beauty,Men's Grooming,Dove,V3525,623290527759,50.37,63.29,26.22,4.2,False,False,False,37,4,28,16,10,Active
838,No7 Hair Care Item 0838,9,Health & Beauty,Hair Care,No7,V2665,108037721703,64.63,92.17,13.48,1.054,False,False,False,257,5,43,13,21,Active
839,Dove Oral Care Item 0839,9,Health & Beauty,Oral Care,Dove,V4002,564307627983,103.13,159.18,34.99,1.885,False,False,False,89,5,59,6,6,Active
840,Equate Hair Care Item 0840,9,Health & Beauty,Hair Care,Equate,V3564,678975136253,177.16,247.68,24.41,3.747,False,True,False,211,1,30,6,14,Seasonal
841,L'Oreal Men's Grooming Item 0841,9,Health & Beauty,Men's Grooming,L'Oreal,V3309,283181303147,64.82,100.85,7.16,2.621,False,False,False,321,6,35,19,20,Active
842,Dove Skin Care Item 0842,9,Health & Beauty,Skin Care,Dove,V3949,250013937621,187.27,294.17,8.3,3.578,False,False,False,169,4,23,7,16,Active
843,Equate Cosmetics Item 0843,9,Health & Beauty,Cosmetics,Equate,V1384,604820712829,140.44,179.72,16.62,0.315,False,True,False,87,1,34,23,18,Active
844,L'Oreal Hair Care Item 0844,9,Health & Beauty,Hair Care,L'Oreal,V4361,741780494637,185.61,243.12,36.49,1.843,False,False,False,137,5,46,23,7,Active
845,No7 Hair Care Item 0845,9,Health & Beauty,Hair Care,No7,V2076,214090049953,146.27,191.91,6.42,2.616,False,False,False,203,3,48,21,20,Active
846,Pantene Oral Care Item 0846,9,Health & Beauty,Oral Care,Pantene,V1949,340471298590,42.26,50.76,4.66,4.019,False,False,True,91,4,67,3,11,Active
847,Equate Skin Care Item 0847,9,Health & Beauty,Skin Care,Equate,V3723,458508174731,102.59,141.15,15.2,3.802,False,True,False,208,4,61,15,16,Active
848,Pantene Cosmetics Item 0848,9,Health & Beauty,Cosmetics,Pantene,V4449,882876918184,106.37,165.23,7.23,2.192,False,False,False,362,3,55,6,18,Active
849,L'Oreal Skin Care Item 0849,9,Health & Beauty,Skin Care,L'Oreal,V2909,837749731245,5.55,7.47,17.36,2.126,False,False,False,104,4,35,8,1,Active
850,L'Oreal Men's Grooming Item 0850,9,Health & Beauty,Men's Grooming,L'Oreal,V2345,650845706206,39.38,56.49,46.09,3.038,False,False,True,147,6,42,15,2,Seasonal
851,L'Oreal Cosmetics Item 0851,9,Health & Beauty,Cosmetics,L'Oreal,V4372,794099125997,125.24,198.94,22.78,0.877,False,False,False,338,5,63,6,2,Active
852,Pantene Skin Care Item 0852,9,Health & Beauty,Skin Care,Pantene,V4485,190759737956,141.28,179.53,21.04,4.231,False,False,True,333,6,15,13,4,Active
853,L'Oreal Skin Care Item 0853,9,Health & Beauty,Skin Care,L'Oreal,V2362,842330437323,131.19,196.13,42.43,1.589,False,False,False,307,6,72,14,17,Active
854,Dove Oral Care Item 0854,9,Health & Beauty,Oral Care,Dove,V1266,653025542736,167.62,246.04,7.46,1.341,False,False,False,29,3,50,9,17,Active
855,Equate Cosmetics Item 0855,9,Health & Beauty,Cosmetics,Equate,V2398,724772796208,55.12,73.88,41.82,0.44,False,True,False,52,1,70,5,6,Active
856,No7 Cosmetics Item 0856,9,Health & Beauty,Cosmetics,No7,V4140,964015718386,118.43,187.87,0.62,3.193,False,False,False,133,3,65,24,21,Discontinued
857,No7 Skin Care Item 0857,9,Health & Beauty,Skin Care,No7,V2175,405707199523,62.44,84.4,7.11,1.585,False,False,False,103,3,68,9,6,Seasonal
858,L'Oreal Oral Care Item 0858,9,Health & Beauty,Oral Care,L'Oreal,V3370,483813796137,53.28,74.38,38.64,2.62,False,False,False,358,2,14,21,13,Active
859,Pantene Skin Care Item 0859,9,Health & Beauty,Skin Care,Pantene,V3646,850807134230,198.75,272.99,39.83,1.045,False,False,False,264,5,65,11,3,Active
860,No7 Cosmetics Item 0860,9,Health & Beauty,Cosmetics,No7,V4776,667430885007,44.04,57.44,32.95,0.94,False,False,True,307,3,35,21,13,Active
861,Equate Cosmetics Item 0861,9,Health & Beauty,Cosmetics,Equate,V4560,112459803474,140.41,203.85,8.02,2.383,False,True,False,58,2,70,14,10,Active
862,Pantene Skin Care Item 0862,9,Health & Beauty,Skin Care,Pantene,V3525,750500480945,150.53,207.07,28.84,2.18,False,False,False,131,3,58,14,20,Active
