otif_id,po_number,vendor_id,dc_id,order_date,expected_delivery_date,actual_delivery_date,expected_units,received_units,on_time_flag,in_full_flag,otif_flag,days_early_late,short_units,fill_rate_pct,otif_score
231,PO00000340,V1796,DC025,2024-05-24,2024-06-11,2024-06-11,1211,1211,True,True,True,0,0,100.0,100.0
232,PO00000341,V2161,DC020,2024-06-07,2024-06-22,2024-06-22,537,537,True,True,True,0,0,100.0,100.0
233,PO00000343,V1823,DC011,2024-09-24,2024-10-11,2024-10-15,943,943,False,True,False,-4,0,100.0,50.0
234,PO00000344,V1730,DC023,2024-05-30,2024-06-19,2024-06-18,1108,1062,True,False,False,1,46,95.85,50.0
235,PO00000346,V2943,DC022,2024-05-03,2024-05-17,2024-05-23,1002,1002,False,True,False,-6,0,100.0,50.0
236,PO00000347,V3398,DC001,2024-11-02,2024-11-20,2024-11-19,882,882,True,True,True,1,0,100.0,100.0
237,PO00000348,V2015,DC007,2024-01-25,2024-01-30,2024-01-29,385,385,True,True,True,1,0,100.0,100.0
238,PO00000350,V3220,DC003,2024-12-04,2024-12-20,2024-12-20,749,749,True,True,True,0,0,100.0,100.0
239,PO00000351,V3451,DC006,2024-05-14,2024-05-18,2024-05-18,264,252,True,False,False,0,12,95.45,50.0
240,PO00000352,V3663,DC022,2024-07-08,2024-07-20,2024-07-20,387,387,True,True,True,0,0,100.0,100.0
241,PO00000353,V1143,DC006,2024-05-18,2024-05-28,2024-05-27,920,920,True,True,True,1,0,100.0,100.0
242,PO00000355,V2741,DC009,2024-01-10,2024-01-14,2024-01-16,1234,1234,False,True,False,-2,0,100.0,50.0
243,PO00000356,V4384,DC008,2024-06-05,2024-06-16,2024-06-17,1384,1384,False,True,False,-1,0,100.0,50.0
244,PO00000357,V2545,DC014,2024-03-03,2024-03-07,2024-03-06,407,407,True,True,True,1,0,100.0,100.0
245,PO00000359,V2545,DC022,2024-05-20,2024-06-03,2024-06-05,924,924,False,True,False,-2,0,100.0,50.0
246,PO00000360,V2741,DC008,2024-10-12,2024-10-20,2024-10-20,1134,1134,True,True,True,0,0,100.0,100.0
247,PO00000361,V1319,DC011,2024-06-08,2024-06-29,2024-06-28,693,693,True,True,True,1,0,100.0,100.0
248,PO00000362,V4524,DC022,2024-02-26,2024-03-18,2024-03-18,627,627,True,True,True,0,0,100.0,100.0
249,PO00000364,V1384,DC017,2024-09-03,2024-09-14,2024-09-13,1236,1107,True,False,False,1,129,89.56,50.0
250,PO00000365,V4752,DC008,2024-06-27,2024-07-03,2024-07-02,642,555,True,False,False,1,87,86.45,50.0
251,PO00000366,V1043,DC016,2024-05-11,2024-05-27,2024-05-26,435,435,True,True,True,1,0,100.0,100.0
252,PO00000367,V1540,DC024,2024-07-23,2024-08-11,2024-08-10,1004,1004,True,True,True,1,0,100.0,100.0
253,PO00000368,V3388,DC008,2024-05-26,2024-06-03,2024-06-04,291,291,False,True,False,-1,0,100.0,50.0
254,PO00000369,V4489,DC017,2024-10-27,2024-11-14,2024-11-15,743,743,False,True,False,-1,0,100.0,50.0
255,PO00000371,V3988,DC002,2024-02-07,2024-02-15,2024-02-14,1288,1288,True,True,True,1,0,100.0,100.0
256,PO00000373,V4986,DC023,2024-07-23,2024-08-04,2024-08-03,884,884,True,True,True,1,0,100.0,100.0
257,PO00000374,V4260,DC013,2024-08-06,2024-08-24,2024-08-23,235,235,True,True,True,1,0,100.0,100.0
258,PO00000375,V2429,DC022,2024-02-03,2024-02-18,2024-02-18,316,316,True,True,True,0,0,100.0,100.0
259,PO00000377,V4192,DC021,2024-10-11,2024-10-14,2024-10-14,742,742,True,True,True,0,0,100.0,100.0
260,PO00000378,V4560,DC018,2024-12-21,2025-01-08,2025-01-08,480,480,True,True,True,0,0,100.0,100.0
261,PO00000379,V4214,DC011,2024-12-23,2024-12-27,2024-12-27,471,471,True,True,True,0,0,100.0,100.0
262,PO00000380,V1176,DC008,2024-05-23,2024-06-05,2024-06-05,1100,951,True,False,False,0,149,86.45,50.0
263,PO00000381,V1859,DC008,2024-01-21,2024-01-24,2024-01-25,971,971,False,True,False,-1,0,100.0,50.0
264,PO00000383,V2660,DC019,2024-05-01,2024-05-10,2024-05-11,330,330,False,True,False,-1,0,100.0,50.0
265,PO00000384,V3108,DC004,2024-03-22,2024-04-11,2024-04-11,693,693,True,True,True,0,0,100.0,100.0
266,PO00000385,V3170,DC018,2024-08-09,2024-08-22,2024-08-21,978,978,True,True,True,1,0,100.0,100.0
267,PO00000386,V3836,DC003,2024-04-24,2024-05-05,2024-05-05,1272,1272,True,True,True,0,0,100.0,100.0
268,PO00000390,V3146,DC008,2024-04-08,2024-04-19,2024-04-20,994,994,False,True,False,-1,0,100.0,50.0
269,PO00000391,V1221,DC020,2024-09-05,2024-09-22,2024-09-22,1401,1401,True,True,True,0,0,100.0,100.0
270,PO00000393,V1321,DC025,2024-10-08,2024-10-13,2024-10-20,452,431,False,False,False,-7,21,95.35,0.0
271,PO00000395,V2630,DC001,2024-10-10,2024-10-16,2024-10-16,1095,1095,True,True,True,0,0,100.0,100.0
272,PO00000396,V2460,DC019,2024-01-22,2024-02-01,2024-02-07,57,57,False,True,False,-6,0,100.0,50.0
273,PO00000398,V2706,DC020,2024-07-06,2024-07-25,2024-08-01,725,725,False,True,False,-7,0,100.0,50.0
274,PO00000399,V3446,DC007,2024-06-03,2024-06-14,2024-06-14,514,514,True,True,True,0,0,100.0,100.0
275,PO00000400,V1498,DC001,2024-12-07,2024-12-10,2024-12-10,420,420,True,True,True,0,0,100.0,100.0
276,PO00000402,V2591,DC017,2024-08-03,2024-08-06,2024-08-07,751,751,False,True,False,-1,0,100.0,50.0
277,PO00000404,V2579,DC019,2024-08-17,2024-08-24,2024-08-23,864,864,True,True,True,1,0,100.0,100.0
278,PO00000406,V2470,DC020,2024-01-29,2024-02-19,2024-02-19,1240,1240,True,True,True,0,0,100.0,100.0
279,PO00000407,V4485,DC007,2024-11-28,2024-12-14,2024-12-14,739,739,True,True,True,0,0,100.0,100.0
280,PO00000412,V1319,DC018,2024-01-18,2024-01-21,2024-01-21,1011,861,True,False,False,0,150,85.16,50.0
281,PO00000413,V2110,DC024,2024-02-10,2024-02-19,2024-02-18,1279,1262,True,True,True,1,17,98.67,100.0
282,PO00000414,V2076,DC013,2024-12-02,2024-12-20,2024-12-20,1256,1256,True,True,True,0,0,100.0,100.0
283,PO00000417,V1832,DC009,2024-09-20,2024-10-06,2024-10-07,232,232,False,True,False,-1,0,100.0,50.0
284,PO00000419,V1867,DC012,2024-02-24,2024-03-06,2024-03-06,1293,1293,True,True,True,0,0,100.0,100.0
285,PO00000420,V2583,DC022,2024-04-14,2024-05-03,2024-05-02,26,26,True,True,True,1,0,100.0,100.0
286,PO00000421,V1575,DC001,2024-02-02,2024-02-22,2024-02-21,74,74,True,True,True,1,0,100.0,100.0
287,PO00000422,V3785,DC018,2024-08-14,2024-08-19,2024-08-19,122,122,True,True,True,0,0,100.0,100.0
288,PO00000423,V2851,DC006,2024-12-05,2024-12-18,2024-12-17,550,550,True,True,True,1,0,100.0,100.0
289,PO00000425,V1417,DC009,2024-12-13,2024-12-25,2024-12-25,1360,1360,True,True,True,0,0,100.0,100.0
290,PO00000427,V2134,DC009,2024-10-13,2024-10-18,2024-10-23,60,60,False,True,False,-5,0,100.0,50.0
291,PO00000428,V2579,DC015,2024-01-22,2024-02-01,2024-02-01,300,300,True,True,True,0,0,100.0,100.0
292,PO00000429,V3207,DC020,2024-02-26,2024-03-11,2024-03-13,720,720,False,True,False,-2,0,100.0,50.0
293,PO00000430,V2024,DC017,2024-09-25,2024-10-09,2024-10-14,1073,1073,False,True,False,-5,0,100.0,50.0
294,PO00000431,V1598,DC010,2024-07-21,2024-08-11,2024-08-11,1178,1178,True,True,True,0,0,100.0,100.0
295,PO00000433,V3482,DC019,2024-12-22,2025-01-02,2025-01-03,993,993,False,True,False,-1,0,100.0,50.0
296,PO00000435,V4927,DC021,2024-12-29,2025-01-10,2025-01-10,995,995,True,True,True,0,0,100.0,100.0
297,PO00000438,V1719,DC025,2024-03-06,2024-03-14,2024-03-13,1382,1359,True,True,True,1,23,98.34,100.0
298,PO00000439,V4821,DC018,2024-12-31,2025-01-03,2025-01-02,1438,1438,True,True,True,1,0,100.0,100.0
299,PO00000440,V1949,DC023,2024-06-13,2024-06-25,2024-06-24,1097,1097,True,True,True,1,0,100.0,100.0
300,PO00000442,V3582,DC019,2024-02-22,2024-03-07,2024-03-10,701,701,False,True,False,-3,0,100.0,50.0
301,PO00000446,V1289,DC018,2024-09-05,2024-09-21,2024-09-23,508,508,False,True,False,-2,0,100.0,50.0
302,PO00000448,V4788,DC017,2024-08-19,2024-08-25,2024-08-24,588,484,True,False,False,1,104,82.31,50.0
303,PO00000450,V4974,DC012,2024-11-14,2024-11-28,2024-11-27,442,442,True,True,True,1,0,100.0,100.0
304,PO00000451,V4698,DC017,2024-10-11,2024-11-01,2024-11-02,226,226,False,True,False,-1,0,100.0,50.0
305,PO00000452,V3407,DC004,2024-08-06,2024-08-13,2024-08-12,317,283,True,False,False,1,34,89.27,50.0
306,PO00000454,V4527,DC006,2024-11-19,2024-11-24,2024-11-24,446,446,True,True,True,0,0,100.0,100.0
307,PO00000457,V4411,DC020,2024-08-06,2024-08-13,2024-08-13,319,319,True,True,True,0,0,100.0,100.0
308,PO00000458,V3774,DC017,2024-05-01,2024-05-22,2024-05-22,287,287,True,True,True,0,0,100.0,100.0
309,PO00000459,V4392,DC021,2024-09-16,2024-09-30,2024-09-29,869,869,True,True,True,1,0,100.0,100.0
310,PO00000460,V3482,DC001,2024-03-05,2024-03-15,2024-03-15,1267,1147,True,False,False,0,120,90.53,50.0
311,PO00000461,V2665,DC001,2024-03-08,2024-03-13,2024-03-13,525,525,True,True,True,0,0,100.0,100.0
312,PO00000462,V2013,DC015,2024-06-22,2024-07-06,2024-07-12,1082,1082,False,True,False,-6,0,100.0,50.0
313,PO00000463,V3970,DC023,2024-10-16,2024-10-24,2024-10-24,799,799,True,True,True,0,0,100.0,100.0
314,PO00000464,V2470,DC016,2024-03-06,2024-03-14,2024-03-20,53,53,False,True,False,-6,0,100.0,50.0
315,PO00000465,V1926,DC012,2024-02-13,2024-02-29,2024-02-28,1109,1109,True,True,True,1,0,100.0,100.0
316,PO00000466,V4160,DC014,2024-01-03,2024-01-07,2024-01-06,552,552,True,True,True,1,0,100.0,100.0
317,PO00000467,V2579,DC019,2024-07-15,2024-07-24,2024-07-24,826,826,True,True,True,0,0,100.0,100.0
318,PO00000468,V4938,DC008,2024-11-04,2024-11-12,2024-11-11,949,864,True,False,False,1,85,91.04,50.0
319,PO00000469,V3172,DC007,2024-07-26,2024-08-08,2024-08-11,133,133,False,True,False,-3,0,100.0,50.0
320,PO00000470,V3663,DC014,2024-03-02,2024-03-13,2024-03-13,1385,1385,True,True,True,0,0,100.0,100.0
321,PO00000471,V4898,DC014,2024-05-21,2024-06-10,2024-06-12,696,696,False,True,False,-2,0,100.0,50.0
322,PO00000472,V4260,DC008,2024-07-18,2024-08-03,2024-08-10,525,525,False,True,False,-7,0,100.0,50.0
323,PO00000473,V4658,DC020,2024-03-19,2024-04-09,2024-04-08,604,604,True,True,True,1,0,100.0,100.0
324,PO00000474,V2561,DC009,2024-12-12,2024-12-31,2024-12-31,1403,1403,True,True,True,0,0,100.0,100.0
325,PO00000475,V2891,DC024,2024-10-26,2024-10-29,2024-10-29,1081,1081,True,True,True,0,0,100.0,100.0
326,PO00000476,V3094,DC014,2024-01-03,2024-01-09,2024-01-09,1364,1317,True,False,False,0,47,96.55,50.0
327,PO00000478,V2298,DC017,2024-06-20,2024-06-27,2024-06-27,1105,1105,True,True,True,0,0,100.0,100.0
328,PO00000480,V2067,DC012,2024-05-18,2024-05-25,2024-05-25,773,773,True,True,True,0,0,100.0,100.0
329,PO00000481,V3048,DC012,2024-06-07,2024-06-24,2024-06-23,811,811,True,True,True,1,0,100.0,100.0
330,PO00000482,V4541,DC013,2024-03-07,2024-03-21,2024-03-20,465,465,True,True,True,1,0,100.0,100.0
331,PO00000484,V4118,DC002,2024-03-28,2024-04-16,2024-04-22,483,483,False,True,False,-6,0,100.0,50.0
332,PO00000485,V3724,DC003,2024-07-14,2024-07-19,2024-07-21,949,949,False,True,False,-2,0,100.0,50.0
333,PO00000487,V4178,DC016,2024-09-20,2024-10-02,2024-10-04,294,294,False,True,False,-2,0,100.0,50.0
334,PO00000488,V3967,DC012,2024-12-02,2024-12-07,2024-12-08,244,244,False,True,False,-1,0,100.0,50.0
335,PO00000490,V1571,DC012,2024-02-04,2024-02-14,2024-02-13,1440,1440,True,True,True,1,0,100.0,100.0
336,PO00000491,V2814,DC012,2024-02-16,2024-03-08,2024-03-08,753,753,True,True,True,0,0,100.0,100.0
337,PO00000493,V3269,DC011,2024-10-26,2024-11-16,2024-11-16,812,812,True,True,True,0,0,100.0,100.0
338,PO00000494,V3954,DC005,2024-11-25,2024-12-10,2024-12-10,1077,1077,True,True,True,0,0,100.0,100.0
339,PO00000496,V4899,DC025,2024-08-01,2024-08-21,2024-08-27,1074,1074,False,True,False,-6,0,100.0,50.0
340,PO00000499,V3190,DC009,2024-11-02,2024-11-16,2024-11-16,986,986,True,True,True,0,0,100.0,100.0
341,PO00000500,V1340,DC006,2024-02-27,2024-03-15,2024-03-15,818,818,True,True,True,0,0,100.0,100.0
342,PO00000501,V4434,DC003,2024-08-10,2024-08-30,2024-08-31,295,295,False,True,False,-1,0,100.0,50.0
343,PO00000502,V1014,DC003,2024-01-06,2024-01-25,2024-01-25,696,696,True,True,True,0,0,100.0,100.0
344,PO00000506,V3340,DC013,2024-07-27,2024-08-01,2024-07-31,764,764,True,True,True,1,0,100.0,100.0
345,PO00000507,V2103,DC004,2024-01-19,2024-01-23,2024-01-30,27,27,False,True,False,-7,0,100.0,50.0
346,PO00000509,V1865,DC004,2024-04-13,2024-04-19,2024-04-18,902,902,True,True,True,1,0,100.0,100.0
347,PO00000510,V1376,DC009,2024-07-06,2024-07-27,2024-07-29,836,836,False,True,False,-2,0,100.0,50.0
348,PO00000511,V2283,DC011,2024-06-06,2024-06-10,2024-06-12,1156,1156,False,True,False,-2,0,100.0,50.0
349,PO00000513,V1789,DC016,2024-03-04,2024-03-19,2024-03-19,22,22,True,True,True,0,0,100.0,100.0
350,PO00000514,V2579,DC016,2024-08-07,2024-08-12,2024-08-11,486,486,True,True,True,1,0,100.0,100.0
351,PO00000515,V2708,DC014,2024-02-05,2024-02-14,2024-02-14,82,82,True,True,True,0,0,100.0,100.0
352,PO00000516,V2297,DC010,2024-10-01,2024-10-07,2024-10-08,532,532,False,True,False,-1,0,100.0,50.0
353,PO00000517,V2455,DC003,2024-06-05,2024-06-26,2024-06-26,1089,1089,True,True,True,0,0,100.0,100.0
354,PO00000518,V2523,DC012,2024-10-09,2024-10-28,2024-10-30,502,502,False,True,False,-2,0,100.0,50.0
355,PO00000520,V4360,DC004,2024-11-24,2024-11-27,2024-12-04,1144,1144,False,True,False,-7,0,100.0,50.0
356,PO00000521,V4301,DC014,2024-08-11,2024-08-18,2024-08-18,998,915,True,False,False,0,83,91.68,50.0
357,PO00000522,V1121,DC003,2024-07-27,2024-08-02,2024-08-02,595,595,True,True,True,0,0,100.0,100.0
358,PO00000523,V1120,DC011,2024-03-05,2024-03-12,2024-03-12,1303,1303,True,True,True,0,0,100.0,100.0
359,PO00000524,V1132,DC005,2024-09-28,2024-10-10,2024-10-09,459,459,True,True,True,1,0,100.0,100.0
360,PO00000525,V2298,DC016,2024-06-29,2024-07-19,2024-07-25,83,83,False,True,False,-6,0,100.0,50.0
361,PO00000526,V2131,DC010,2024-06-28,2024-07-01,2024-07-01,657,657,True,True,True,0,0,100.0,100.0
362,PO00000527,V3298,DC016,2024-05-20,2024-05-29,2024-05-29,768,768,True,True,True,0,0,100.0,100.0
363,PO00000529,V1348,DC012,2024-02-14,2024-02-19,2024-02-19,471,399,True,False,False,0,72,84.71,50.0
364,PO00000530,V4509,DC023,2024-11-24,2024-12-04,2024-12-08,1007,1007,False,True,False,-4,0,100.0,50.0
365,PO00000531,V2470,DC011,2024-11-26,2024-12-04,2024-12-03,628,597,True,False,False,1,31,95.06,50.0
366,PO00000532,V3692,DC006,2024-05-29,2024-06-16,2024-06-15,1306,1189,True,False,False,1,117,91.04,50.0
367,PO00000533,V2503,DC024,2024-10-18,2024-10-27,2024-10-26,444,444,True,True,True,1,0,100.0,100.0
368,PO00000535,V4452,DC010,2024-11-03,2024-11-12,2024-11-13,698,698,False,True,False,-1,0,100.0,50.0
369,PO00000537,V1845,DC021,2024-02-27,2024-03-16,2024-03-16,854,854,True,True,True,0,0,100.0,100.0
370,PO00000538,V2328,DC013,2024-05-12,2024-05-17,2024-05-19,1399,1399,False,True,False,-2,0,100.0,50.0
371,PO00000540,V2592,DC008,2024-04-14,2024-04-25,2024-04-26,556,556,False,True,False,-1,0,100.0,50.0
372,PO00000544,V2024,DC003,2024-08-08,2024-08-28,2024-08-28,551,551,True,True,True,0,0,100.0,100.0
373,PO00000545,V2746,DC002,2024-03-25,2024-03-28,2024-03-28,197,197,True,True,True,0,0,100.0,100.0
374,PO00000546,V1584,DC001,2024-06-07,2024-06-11,2024-06-11,388,388,True,True,True,0,0,100.0,100.0
375,PO00000548,V3418,DC021,2024-03-16,2024-03-22,2024-03-24,186,186,False,True,False,-2,0,100.0,50.0
376,PO00000549,V1743,DC020,2024-04-17,2024-04-25,2024-04-24,105,105,True,True,True,1,0,100.0,100.0
377,PO00000550,V1624,DC020,2024-05-07,2024-05-23,2024-05-23,445,445,True,True,True,0,0,100.0,100.0
378,PO00000552,V4176,DC012,2024-11-30,2024-12-09,2024-12-08,610,610,True,True,True,1,0,100.0,100.0
379,PO00000553,V2076,DC006,2024-10-22,2024-10-25,2024-10-25,823,823,True,True,True,0,0,100.0,100.0
380,PO00000554,V3337,DC023,2024-03-04,2024-03-13,2024-03-13,753,753,True,True,True,0,0,100.0,100.0
381,PO00000555,V3792,DC019,2024-02-09,2024-03-01,2024-03-02,584,546,False,False,False,-1,38,93.49,0.0
382,PO00000558,V4309,DC005,2024-01-13,2024-01-24,2024-01-30,1406,1406,False,True,False,-6,0,100.0,50.0
383,PO00000559,V3988,DC012,2024-08-20,2024-08-26,2024-08-27,309,309,False,True,False,-1,0,100.0,50.0
384,PO00000560,V2875,DC001,2024-11-23,2024-12-04,2024-12-10,1270,1270,False,True,False,-6,0,100.0,50.0
385,PO00000561,V2743,DC017,2024-08-19,2024-09-09,2024-09-14,528,528,False,True,False,-5,0,100.0,50.0
386,PO00000563,V4123,DC007,2024-10-28,2024-11-12,2024-11-11,1413,1413,True,True,True,1,0,100.0,100.0
387,PO00000564,V2145,DC013,2024-08-17,2024-09-04,2024-09-06,590,590,False,True,False,-2,0,100.0,50.0
388,PO00000568,V2512,DC010,2024-04-13,2024-05-02,2024-05-02,308,308,True,True,True,0,0,100.0,100.0
389,PO00000571,V3582,DC020,2024-08-13,2024-08-26,2024-09-02,103,103,False,True,False,-7,0,100.0,50.0
390,PO00000572,V2241,DC022,2024-12-17,2024-12-24,2024-12-24,1133,1133,True,True,True,0,0,100.0,100.0
391,PO00000573,V1279,DC023,2024-05-21,2024-05-30,2024-05-29,370,370,True,True,True,1,0,100.0,100.0
392,PO00000574,V2592,DC003,2024-06-03,2024-06-07,2024-06-07,1403,1403,True,True,True,0,0,100.0,100.0
393,PO00000576,V2175,DC015,2024-02-20,2024-03-12,2024-03-12,669,669,True,True,True,0,0,100.0,100.0
394,PO00000577,V4835,DC022,2024-05-11,2024-05-29,2024-05-31,602,602,False,True,False,-2,0,100.0,50.0
395,PO00000578,V3714,DC006,2024-03-17,2024-04-03,2024-04-03,836,836,True,True,True,0,0,100.0,100.0
396,PO00000580,V3914,DC022,2024-10-09,2024-10-15,2024-10-17,889,889,False,True,False,-2,0,100.0,50.0
397,PO00000581,V3398,DC008,2024-01-25,2024-01-31,2024-02-06,1080,1080,False,True,False,-6,0,100.0,50.0
398,PO00000582,V4479,DC011,2024-05-17,2024-05-21,2024-05-21,72,72,True,True,True,0,0,100.0,100.0
399,PO00000583,V2693,DC003,2024-09-07,2024-09-12,2024-09-12,830,830,True,True,True,0,0,100.0,100.0
400,PO00000584,V4368,DC006,2024-05-08,2024-05-14,2024-05-13,1327,1327,True,True,True,1,0,100.0,100.0
401,PO00000585,V3390,DC006,2024-04-13,2024-04-21,2024-04-20,869,869,True,True,True,1,0,100.0,100.0
402,PO00000586,V3509,DC007,2024-09-16,2024-09-22,2024-09-21,1394,1394,True,True,True,1,0,100.0,100.0
403,PO00000587,V4310,DC020,2024-12-05,2024-12-17,2024-12-16,496,496,True,True,True,1,0,100.0,100.0
404,PO00000588,V3217,DC006,2024-10-10,2024-10-24,2024-10-25,879,879,False,True,False,-1,0,100.0,50.0
405,PO00000590,V1949,DC010,2024-01-29,2024-02-01,2024-02-07,131,131,False,True,False,-6,0,100.0,50.0
406,PO00000591,V4477,DC003,2024-09-24,2024-10-02,2024-10-02,931,931,True,True,True,0,0,100.0,100.0
407,PO00000592,V3170,DC010,2024-07-07,2024-07-27,2024-07-28,200,200,False,True,False,-1,0,100.0,50.0
408,PO00000593,V3547,DC011,2024-02-29,2024-03-11,2024-03-11,242,242,True,True,True,0,0,100.0,100.0
409,PO00000594,V1497,DC011,2024-11-30,2024-12-21,2024-12-20,214,198,True,False,False,1,16,92.52,50.0
410,PO00000596,V4571,DC021,2024-04-21,2024-05-10,2024-05-09,606,606,True,True,True,1,0,100.0,100.0
411,PO00000600,V3520,DC013,2024-01-24,2024-01-27,2024-02-01,348,348,False,True,False,-5,0,100.0,50.0
412,PO00000601,V1646,DC010,2024-06-10,2024-06-17,2024-06-18,200,200,False,True,False,-1,0,100.0,50.0
413,PO00000602,V4892,DC019,2024-06-06,2024-06-14,2024-06-14,595,595,True,True,True,0,0,100.0,100.0
414,PO00000603,V2928,DC025,2024-02-19,2024-03-10,2024-03-09,599,599,True,True,True,1,0,100.0,100.0
415,PO00000606,V4665,DC008,2024-12-21,2025-01-04,2025-01-04,139,139,True,True,True,0,0,100.0,100.0
416,PO00000607,V4221,DC013,2024-07-19,2024-07-22,2024-07-22,291,291,True,True,True,0,0,100.0,100.0
417,PO00000608,V4535,DC017,2024-12-19,2024-12-31,2025-01-06,1230,1230,False,True,False,-6,0,100.0,50.0
418,PO00000610,V1867,DC011,2024-02-25,2024-03-07,2024-03-08,65,65,False,True,False,-1,0,100.0,50.0
419,PO00000611,V1120,DC016,2024-01-24,2024-02-13,2024-02-13,182,182,True,True,True,0,0,100.0,100.0
420,PO00000612,V2621,DC020,2024-07-09,2024-07-24,2024-07-24,44,40,True,False,False,0,4,90.91,50.0
421,PO00000613,V4000,DC024,2024-10-06,2024-10-12,2024-10-14,1064,1064,False,True,False,-2,0,100.0,50.0
422,PO00000614,V1695,DC006,2024-04-01,2024-04-22,2024-04-21,1044,1044,True,True,True,1,0,100.0,100.0
423,PO00000617,V1834,DC015,2024-01-13,2024-01-26,2024-01-30,249,249,False,True,False,-4,0,100.0,50.0
424,PO00000618,V1417,DC002,2024-08-01,2024-08-12,2024-08-11,778,778,True,True,True,1,0,100.0,100.0
425,PO00000621,V3525,DC011,2024-07-19,2024-08-02,2024-08-01,1087,1087,True,True,True,1,0,100.0,100.0
426,PO00000623,V2796,DC012,2024-08-24,2024-09-02,2024-09-01,334,334,True,True,True,1,0,100.0,100.0
427,PO00000624,V3912,DC008,2024-06-22,2024-07-06,2024-07-11,1118,1118,False,True,False,-5,0,100.0,50.0
428,PO00000625,V2587,DC020,2024-08-13,2024-08-16,2024-08-16,1057,1057,True,True,True,0,0,100.0,100.0
429,PO00000626,V4223,DC012,2024-05-18,2024-05-26,2024-05-25,626,626,True,True,True,1,0,100.0,100.0
430,PO00000627,V3484,DC008,2024-08-17,2024-08-25,2024-08-25,427,404,True,False,False,0,23,94.61,50.0
431,PO00000629,V3587,DC003,2024-07-15,2024-08-01,2024-08-06,396,387,False,False,False,-5,9,97.73,0.0
432,PO00000631,V3282,DC024,2024-03-15,2024-03-20,2024-03-22,130,130,False,True,False,-2,0,100.0,50.0
433,PO00000632,V2350,DC012,2024-08-15,2024-08-28,2024-08-28,232,232,True,True,True,0,0,100.0,100.0
434,PO00000633,V1926,DC016,2024-12-26,2025-01-09,2025-01-09,1325,1325,True,True,True,0,0,100.0,100.0
435,PO00000634,V1551,DC024,2024-10-17,2024-11-03,2024-11-05,542,542,False,True,False,-2,0,100.0,50.0
436,PO00000635,V2730,DC006,2024-04-12,2024-05-01,2024-05-02,1298,1298,False,True,False,-1,0,100.0,50.0
437,PO00000636,V1060,DC018,2024-09-19,2024-10-07,2024-10-06,1082,1082,True,True,True,1,0,100.0,100.0
438,PO00000638,V3724,DC018,2024-08-03,2024-08-24,2024-08-23,739,739,True,True,True,1,0,100.0,100.0
439,PO00000641,V4906,DC017,2024-07-17,2024-07-21,2024-07-21,943,943,True,True,True,0,0,100.0,100.0
440,PO00000642,V4962,DC009,2024-04-18,2024-05-02,2024-05-02,1064,1064,True,True,True,0,0,100.0,100.0
441,PO00000643,V2296,DC005,2024-08-10,2024-08-29,2024-08-30,838,838,False,True,False,-1,0,100.0,50.0
442,PO00000644,V1756,DC014,2024-02-04,2024-02-10,2024-02-10,1063,1063,True,True,True,0,0,100.0,100.0
443,PO00000645,V1000,DC018,2024-04-07,2024-04-20,2024-04-19,1107,1107,True,True,True,1,0,100.0,100.0
444,PO00000647,V3282,DC024,2024-04-11,2024-04-26,2024-04-26,143,143,True,True,True,0,0,100.0,100.0
445,PO00000648,V3184,DC013,2024-07-22,2024-08-01,2024-08-01,405,405,True,True,True,0,0,100.0,100.0
446,PO00000651,V3613,DC017,2024-01-04,2024-01-24,2024-01-24,817,817,True,True,True,0,0,100.0,100.0
447,PO00000653,V3916,DC012,2024-07-10,2024-07-17,2024-07-17,393,376,True,False,False,0,17,95.67,50.0
448,PO00000654,V4872,DC015,2024-04-05,2024-04-25,2024-04-25,672,672,True,True,True,0,0,100.0,100.0
