pricing_id,item_id,store_id,effective_date,end_date,regular_price,sale_price,clearance_price,price_type,competitor_price,price_index
342,46,,2024-12-19,2024-12-31,77.51,77.51,,Regular,72.89,0.902
343,47,,2024-01-01,2024-03-17,260.74,209.31,130.37,Clearance,288.6,0.905
344,47,,2024-03-18,2024-04-25,260.74,260.74,,Regular,295.33,0.981
345,47,,2024-04-26,2024-07-22,260.74,260.74,,Regular,282.55,0.998
346,47,,2024-07-23,2024-10-01,260.74,260.74,,Regular,262.44,1.078
347,47,,2024-10-02,2024-12-24,260.74,260.74,,Regular,242.16,1.004
348,47,,2024-12-25,2024-12-31,260.74,226.95,,Rollback,236.57,0.935
349,48,,2024-01-01,2024-03-12,196.33,185.39,,EDLP,215.26,1.021
350,48,,2024-03-13,2024-05-20,196.33,196.33,,Regular,222.2,0.909
351,48,,2024-05-21,2024-08-04,196.33,166.75,,Rollback,222.75,0.937
352,48,,2024-08-05,2024-10-09,196.33,196.33,,Regular,216.34,1.086
353,48,,2024-10-10,2024-10-25,196.33,196.33,,Regular,176.81,1.01
354,48,,2024-10-26,2024-11-19,196.33,178.12,,Rollback,187.69,0.964
355,48,,2024-11-20,2024-12-24,196.33,196.33,,Regular,196.0,1.09
356,48,,2024-12-25,2024-12-31,196.33,196.33,,Regular,193.14,1.117
357,49,,2024-01-01,2024-01-28,79.69,67.64,,Rollback,74.72,0.897
358,49,,2024-01-29,2024-03-05,79.69,79.69,,Regular,83.09,0.959
359,49,,2024-03-06,2024-05-09,79.69,60.66,,EDLP,90.74,1.014
360,49,,2024-05-10,2024-07-31,79.69,70.36,,Rollback,80.29,1.026
361,49,,2024-08-01,2024-09-20,79.69,58.41,,Rollback,90.71,0.91
362,49,,2024-09-21,2024-10-09,79.69,59.8,39.84,Clearance,90.68,1.046
363,49,,2024-10-10,2024-11-22,79.69,64.9,,Rollback,91.15,1.024
364,49,,2024-11-23,2024-12-31,79.69,79.69,,Regular,77.54,0.911
365,50,,2024-01-01,2024-02-27,70.64,56.34,,Rollback,73.35,0.896
366,50,,2024-02-28,2024-03-23,70.64,70.64,,Regular,71.56,1.011
367,50,,2024-03-24,2024-06-04,70.64,53.84,,EDLP,64.21,1.037
368,50,,2024-06-05,2024-06-30,70.64,70.64,,Regular,66.74,1.095
369,50,,2024-07-01,2024-09-04,70.64,70.64,,Regular,72.01,1.009
370,50,,2024-09-05,2024-10-12,70.64,70.64,,Regular,74.45,0.946
371,50,,2024-10-13,2024-11-05,70.64,65.99,,EDLP,74.66,1.114
372,50,,2024-11-06,2024-12-31,70.64,58.41,,Rollback,73.15,1.086
373,51,,2024-01-01,2024-03-28,25.27,20.81,12.63,Clearance,27.28,0.917
374,51,,2024-03-29,2024-04-28,25.27,25.27,,Regular,26.39,0.999
375,51,,2024-04-29,2024-05-17,25.27,20.64,,Rollback,27.05,0.88
376,51,,2024-05-18,2024-06-24,25.27,19.0,,Rollback,25.07,1.047
377,51,,2024-06-25,2024-07-12,25.27,18.52,,Rollback,27.52,0.974
378,51,,2024-07-13,2024-09-07,25.27,20.41,,Rollback,22.94,0.91
379,51,,2024-09-08,2024-10-27,25.27,22.9,12.63,Clearance,27.46,1.085
380,51,,2024-10-28,2024-12-15,25.27,25.27,,Regular,28.65,0.974
381,51,,2024-12-16,2024-12-31,25.27,25.27,,Regular,23.63,1.078
382,52,,2024-01-01,2024-02-21,46.91,46.91,,Regular,45.11,1.108
383,52,,2024-02-22,2024-05-14,46.91,34.63,,Rollback,51.48,1.079
384,52,,2024-05-15,2024-06-26,46.91,42.28,23.45,Clearance,53.48,1.102
385,52,,2024-06-27,2024-07-24,46.91,46.91,,Regular,44.15,0.899
386,52,,2024-07-25,2024-09-18,46.91,46.91,,Regular,51.15,1.053
387,52,,2024-09-19,2024-12-03,46.91,46.91,,Regular,53.3,0.973
388,52,,2024-12-04,2024-12-31,46.91,46.91,,Regular,53.31,0.933
389,53,,2024-01-01,2024-02-12,239.72,239.72,,Regular,252.18,1.045
390,53,,2024-02-13,2024-03-11,239.72,239.72,,Regular,275.16,1.001
391,53,,2024-03-12,2024-06-05,239.72,205.61,,Rollback,217.29,1.035
392,53,,2024-06-06,2024-08-25,239.72,239.72,,Regular,238.9,1.084
393,53,,2024-08-26,2024-10-20,239.72,239.72,,Regular,234.95,0.997
394,53,,2024-10-21,2024-12-10,239.72,214.3,,Rollback,227.38,1.031
395,53,,2024-12-11,2024-12-31,239.72,174.16,119.86,Clearance,265.15,0.898
396,54,,2024-01-01,2024-01-29,43.27,34.63,21.64,Clearance,40.73,0.928
397,54,,2024-01-30,2024-03-26,43.27,43.27,,Regular,41.85,0.889
398,54,,2024-03-27,2024-05-26,43.27,43.27,,Regular,42.27,0.958
399,54,,2024-05-27,2024-08-07,43.27,43.27,,Regular,47.9,0.929
400,54,,2024-08-08,2024-09-18,43.27,37.15,,Rollback,48.53,1.076
401,54,,2024-09-19,2024-12-02,43.27,30.82,,Rollback,40.0,1.072
402,54,,2024-12-03,2024-12-31,43.27,40.61,21.64,Clearance,49.33,0.944
403,55,,2024-01-01,2024-02-03,208.34,164.42,,Rollback,193.19,1.108
404,55,,2024-02-04,2024-02-29,208.34,208.34,,Regular,205.94,0.99
405,55,,2024-03-01,2024-05-21,208.34,191.57,,EDLP,218.33,0.993
406,55,,2024-05-22,2024-06-12,208.34,154.44,,Rollback,226.97,0.882
407,55,,2024-06-13,2024-08-12,208.34,208.34,,Regular,231.5,1.006
408,55,,2024-08-13,2024-10-10,208.34,208.34,,Regular,233.87,1.104
409,55,,2024-10-11,2024-12-31,208.34,155.77,,Rollback,209.81,0.894
410,56,,2024-01-01,2024-02-25,122.25,98.3,61.12,Clearance,122.72,1.061
411,56,,2024-02-26,2024-05-18,122.25,122.25,,Regular,119.15,0.92
412,56,,2024-05-19,2024-08-04,122.25,100.54,,Rollback,140.07,1.094
413,56,,2024-08-05,2024-09-23,122.25,122.25,,Regular,120.4,1.021
414,56,,2024-09-24,2024-11-23,122.25,106.44,,Rollback,131.81,1.027
415,56,,2024-11-24,2024-12-30,122.25,122.25,,Regular,119.33,1.027
416,56,,2024-12-31,2024-12-31,122.25,91.31,,EDLP,123.11,0.96
417,57,,2024-01-01,2024-02-01,67.86,64.36,,EDLP,61.74,0.917
418,57,,2024-02-02,2024-03-26,67.86,67.86,,Regular,64.97,1.035
419,57,,2024-03-27,2024-05-09,67.86,67.86,,Regular,65.08,1.034
420,57,,2024-05-10,2024-06-07,67.86,49.73,,Rollback,62.25,0.881
421,57,,2024-06-08,2024-08-04,67.86,67.86,,Regular,69.93,1.032
422,57,,2024-08-05,2024-10-12,67.86,67.86,,Regular,64.16,0.904
423,57,,2024-10-13,2024-12-04,67.86,67.86,,Regular,69.89,1.028
424,57,,2024-12-05,2024-12-31,67.86,67.86,,Regular,77.96,0.998
425,58,,2024-01-01,2024-03-18,52.65,40.93,,EDLP,59.71,0.982
426,58,,2024-03-19,2024-05-28,52.65,46.17,,Rollback,52.82,1.059
427,58,,2024-05-29,2024-06-28,52.65,52.65,,Regular,54.17,1.057
428,58,,2024-06-29,2024-08-03,52.65,46.23,26.32,Clearance,59.89,0.897
429,58,,2024-08-04,2024-09-14,52.65,47.74,,Rollback,54.54,1.076
430,58,,2024-09-15,2024-10-16,52.65,52.65,,Regular,48.21,0.928
431,58,,2024-10-17,2024-11-18,52.65,41.53,26.32,Clearance,55.64,1.03
432,58,,2024-11-19,2024-12-10,52.65,52.65,,Regular,47.49,0.902
433,58,,2024-12-11,2024-12-31,52.65,52.65,,Regular,53.83,0.929
434,59,,2024-01-01,2024-03-25,180.48,180.48,,Regular,163.53,0.92
435,59,,2024-03-26,2024-06-08,180.48,180.48,,Regular,194.29,1.04
436,59,,2024-06-09,2024-07-15,180.48,130.85,,Rollback,184.09,0.957
437,59,,2024-07-16,2024-09-14,180.48,180.48,,Regular,174.42,0.913
438,59,,2024-09-15,2024-10-18,180.48,128.95,90.24,Clearance,177.12,1.028
439,59,,2024-10-19,2024-12-31,180.48,132.88,,Rollback,195.91,0.972
440,60,,2024-01-01,2024-03-25,150.6,150.6,,Regular,139.39,0.893
441,60,,2024-03-26,2024-05-02,150.6,106.91,,Rollback,159.84,0.922
442,60,,2024-05-03,2024-07-14,150.6,135.6,,Rollback,165.18,1.055
443,60,,2024-07-15,2024-10-09,150.6,106.68,,Rollback,171.56,1.102
444,60,,2024-10-10,2024-12-04,150.6,150.6,,Regular,141.38,1.109
445,60,,2024-12-05,2024-12-31,150.6,109.88,,Rollback,171.51,1.056
446,61,,2024-01-01,2024-02-25,188.18,151.24,,Rollback,199.49,0.937
447,61,,2024-02-26,2024-05-20,188.18,188.18,,Regular,211.55,0.958
448,61,,2024-05-21,2024-07-20,188.18,167.27,,Rollback,196.54,1.095
449,61,,2024-07-21,2024-08-30,188.18,188.18,,Regular,213.57,0.944
450,61,,2024-08-31,2024-09-29,188.18,188.18,,Regular,199.69,1.057
451,61,,2024-09-30,2024-12-16,188.18,188.18,,Regular,207.39,0.95
452,61,,2024-12-17,2024-12-31,188.18,188.18,,Regular,181.64,0.941
453,62,,2024-01-01,2024-03-18,192.95,148.33,,Rollback,182.36,0.987
454,62,,2024-03-19,2024-06-15,192.95,192.95,,Regular,182.67,0.922
455,62,,2024-06-16,2024-07-08,192.95,192.95,,Regular,189.63,1.04
456,62,,2024-07-09,2024-10-07,192.95,192.95,,Regular,199.08,0.999
457,62,,2024-10-08,2024-11-05,192.95,192.95,,Regular,207.8,1.076
458,62,,2024-11-06,2024-12-07,192.95,192.95,,Regular,200.59,1.1
459,62,,2024-12-08,2024-12-31,192.95,192.95,,Regular,175.01,1.042
460,63,,2024-01-01,2024-01-27,262.21,262.21,,Regular,259.87,1.055
461,63,,2024-01-28,2024-02-17,262.21,262.21,,Regular,247.35,1.092
462,63,,2024-02-18,2024-04-05,262.21,217.05,,Rollback,289.14,1.045
463,63,,2024-04-06,2024-06-18,262.21,262.21,,Regular,269.15,1.017
464,63,,2024-06-19,2024-08-16,262.21,203.65,,Rollback,283.32,1.091
465,63,,2024-08-17,2024-11-04,262.21,262.21,,Regular,251.51,1.008
466,63,,2024-11-05,2024-11-26,262.21,188.62,,Rollback,287.8,1.075
467,63,,2024-11-27,2024-12-16,262.21,262.21,,Regular,254.22,0.953
468,63,,2024-12-17,2024-12-31,262.21,195.7,,Rollback,292.05,1.018
469,64,,2024-01-01,2024-01-29,156.78,156.78,,Regular,154.7,1.089
470,64,,2024-01-30,2024-03-10,156.78,126.58,78.39,Clearance,177.5,0.902
471,64,,2024-03-11,2024-04-13,156.78,142.38,,Rollback,177.43,1.106
472,64,,2024-04-14,2024-06-11,156.78,145.32,,Rollback,148.9,0.947
473,64,,2024-06-12,2024-08-30,156.78,156.78,,Regular,165.09,0.927
474,64,,2024-08-31,2024-09-14,156.78,156.78,,Regular,179.99,0.9
475,64,,2024-09-15,2024-12-13,156.78,156.78,,Regular,164.96,0.908
476,64,,2024-12-14,2024-12-31,156.78,156.78,,Regular,147.02,0.916
477,65,,2024-01-01,2024-02-10,113.6,113.6,,Regular,126.86,1.102
478,65,,2024-02-11,2024-04-23,113.6,113.6,,Regular,123.62,0.914
479,65,,2024-04-24,2024-05-22,113.6,86.73,,Rollback,104.77,0.907
480,65,,2024-05-23,2024-07-27,113.6,113.6,,Regular,128.18,0.89
481,65,,2024-07-28,2024-08-15,113.6,113.6,,Regular,122.77,1.039
482,65,,2024-08-16,2024-11-05,113.6,81.44,,Rollback,107.86,1.03
483,65,,2024-11-06,2024-12-17,113.6,113.6,,Regular,118.48,0.984
484,65,,2024-12-18,2024-12-31,113.6,113.6,,Regular,102.62,0.923
485,66,,2024-01-01,2024-02-22,197.27,182.3,,Rollback,215.24,0.948
486,66,,2024-02-23,2024-03-20,197.27,197.27,,Regular,178.66,1.014
487,66,,2024-03-21,2024-05-24,197.27,180.47,,Rollback,194.17,0.882
488,66,,2024-05-25,2024-07-19,197.27,180.0,,EDLP,191.68,0.911
489,66,,2024-07-20,2024-10-17,197.27,197.27,,Regular,219.31,1.119
490,66,,2024-10-18,2024-12-15,197.27,146.0,,Rollback,180.8,1.058
491,66,,2024-12-16,2024-12-30,197.27,176.82,,Rollback,210.44,1.023
492,66,,2024-12-31,2024-12-31,197.27,158.63,,Rollback,218.16,1.066
493,67,,2024-01-01,2024-02-13,276.87,254.81,,EDLP,268.25,0.982
494,67,,2024-02-14,2024-04-13,276.87,276.87,,Regular,286.54,0.973
495,67,,2024-04-14,2024-05-14,276.87,276.87,,Regular,251.05,1.106
496,67,,2024-05-15,2024-06-17,276.87,276.87,,Regular,317.72,1.103
497,67,,2024-06-18,2024-08-25,276.87,276.87,,Regular,291.7,0.995
498,67,,2024-08-26,2024-11-19,276.87,276.87,,Regular,253.36,1.024
499,67,,2024-11-20,2024-12-11,276.87,276.87,,Regular,299.13,0.9
500,67,,2024-12-12,2024-12-31,276.87,261.48,138.44,Clearance,264.98,0.91
501,68,,2024-01-01,2024-02-20,225.48,225.48,,Regular,256.21,0.906
502,68,,2024-02-21,2024-04-15,225.48,225.48,,Regular,251.64,1.079
503,68,,2024-04-16,2024-04-30,225.48,225.48,,Regular,242.97,0.949
504,68,,2024-05-01,2024-06-15,225.48,225.48,,Regular,203.88,0.967
505,68,,2024-06-16,2024-08-20,225.48,182.39,,EDLP,246.25,0.988
506,68,,2024-08-21,2024-10-28,225.48,196.83,112.74,Clearance,206.59,0.986
507,68,,2024-10-29,2024-12-26,225.48,225.48,,Regular,226.9,0.921
508,68,,2024-12-27,2024-12-31,225.48,225.48,,Regular,250.37,0.913
509,69,,2024-01-01,2024-02-16,172.03,172.03,,Regular,154.94,0.891
510,69,,2024-02-17,2024-03-09,172.03,129.14,,Rollback,176.94,0.889
511,69,,2024-03-10,2024-03-27,172.03,131.75,,Rollback,172.57,0.935
512,69,,2024-03-28,2024-06-07,172.03,172.03,,Regular,187.66,0.902
513,69,,2024-06-08,2024-07-12,172.03,172.03,,Regular,156.66,0.883
514,69,,2024-07-13,2024-08-08,172.03,134.61,,Rollback,174.08,0.916
515,69,,2024-08-09,2024-08-26,172.03,158.78,86.02,Clearance,169.57,0.895
516,69,,2024-08-27,2024-09-20,172.03,172.03,,Regular,156.65,0.989
517,69,,2024-09-21,2024-11-05,172.03,172.03,,Regular,185.48,0.96
518,69,,2024-11-06,2024-11-26,172.03,151.05,,Rollback,196.54,1.109
519,69,,2024-11-27,2024-12-31,172.03,172.03,,Regular,189.28,0.922
520,70,,2024-01-01,2024-02-09,208.25,208.25,,Regular,216.85,0.924
521,70,,2024-02-10,2024-05-02,208.25,162.62,104.12,Clearance,210.69,1.049
522,70,,2024-05-03,2024-08-01,208.25,208.25,,Regular,188.97,0.909
523,70,,2024-08-02,2024-08-16,208.25,208.25,,Regular,239.47,1.073
524,70,,2024-08-17,2024-09-25,208.25,189.69,,Rollback,229.59,1.105
525,70,,2024-09-26,2024-11-11,208.25,151.52,,Rollback,210.17,0.916
526,70,,2024-11-12,2024-12-31,208.25,208.25,,Regular,214.74,1.079
527,71,,2024-01-01,2024-03-15,54.48,54.48,,Regular,49.82,0.944
528,71,,2024-03-16,2024-05-22,54.48,54.48,,Regular,53.26,0.959
529,71,,2024-05-23,2024-08-20,54.48,54.48,,Regular,49.96,0.908
530,71,,2024-08-21,2024-10-31,54.48,54.48,,Regular,58.11,0.91
531,71,,2024-11-01,2024-12-17,54.48,54.48,,Regular,59.23,0.943
532,71,,2024-12-18,2024-12-31,54.48,54.48,,Regular,61.85,0.896
533,72,,2024-01-01,2024-03-27,272.9,200.72,,Rollback,288.67,0.945
534,72,,2024-03-28,2024-04-11,272.9,272.9,,Regular,291.16,1.05
535,72,,2024-04-12,2024-06-05,272.9,256.37,,Rollback,287.27,1.0
536,72,,2024-06-06,2024-09-03,272.9,272.9,,Regular,302.25,1.077
537,72,,2024-09-04,2024-11-07,272.9,223.15,,Rollback,279.23,0.934
538,72,,2024-11-08,2024-11-30,272.9,272.9,,Regular,285.88,1.044
539,72,,2024-12-01,2024-12-31,272.9,272.9,,Regular,283.58,0.95
540,73,,2024-01-01,2024-03-07,191.5,136.18,95.75,Clearance,179.46,0.996
541,73,,2024-03-08,2024-03-28,191.5,191.5,,Regular,199.69,0.94
542,73,,2024-03-29,2024-05-04,191.5,161.01,,Rollback,182.45,1.045
543,73,,2024-05-05,2024-07-23,191.5,153.43,,Rollback,200.25,1.099
544,73,,2024-07-24,2024-10-03,191.5,178.72,,Rollback,211.73,0.943
545,73,,2024-10-04,2024-12-12,191.5,136.17,,Rollback,179.03,0.931
546,73,,2024-12-13,2024-12-31,191.5,191.5,,Regular,211.6,1.01
547,74,,2024-01-01,2024-02-05,79.2,79.2,,Regular,79.41,1.082
548,74,,2024-02-06,2024-02-23,79.2,62.16,,Rollback,76.42,1.084
549,74,,2024-02-24,2024-05-17,79.2,59.42,,EDLP,75.94,1.044
550,74,,2024-05-18,2024-08-13,79.2,79.2,,Regular,81.27,1.118
551,74,,2024-08-14,2024-11-10,79.2,79.2,,Regular,74.18,0.907
552,74,,2024-11-11,2024-12-31,79.2,60.77,,EDLP,81.92,1.03
553,75,,2024-01-01,2024-02-21,25.15,20.7,12.57,Clearance,27.76,1.084
554,75,,2024-02-22,2024-05-15,25.15,18.27,12.57,Clearance,24.55,0.913
555,75,,2024-05-16,2024-06-14,25.15,25.15,,Regular,28.17,0.965
556,75,,2024-06-15,2024-09-02,25.15,22.43,,Rollback,28.81,1.113
557,75,,2024-09-03,2024-11-03,25.15,25.15,,Regular,22.71,0.921
558,75,,2024-11-04,2024-11-21,25.15,25.15,,Regular,22.93,0.994
559,75,,2024-11-22,2024-12-31,25.15,18.68,,Rollback,23.77,0.925
560,76,,2024-01-01,2024-03-27,8.53,8.53,,Regular,8.95,0.902
561,76,,2024-03-28,2024-04-21,8.53,7.01,,EDLP,8.74,1.076
562,76,,2024-04-22,2024-06-09,8.53,6.82,,Rollback,8.58,1.097
563,76,,2024-06-10,2024-07-13,8.53,8.53,,Regular,9.28,1.019
564,76,,2024-07-14,2024-09-27,8.53,8.0,,Rollback,7.77,0.965
565,76,,2024-09-28,2024-10-27,8.53,8.53,,Regular,9.36,1.07
566,76,,2024-10-28,2024-12-31,8.53,8.53,,Regular,8.59,0.999
567,77,,2024-01-01,2024-03-25,248.28,224.88,,Rollback,241.09,1.095
568,77,,2024-03-26,2024-06-18,248.28,248.28,,Regular,244.14,0.971
569,77,,2024-06-19,2024-07-16,248.28,207.3,,Rollback,272.98,1.073
570,77,,2024-07-17,2024-09-19,248.28,248.28,,Regular,263.18,1.092
571,77,,2024-09-20,2024-11-26,248.28,218.3,,Rollback,261.3,0.972
572,77,,2024-11-27,2024-12-31,248.28,177.8,,Rollback,250.1,0.944
573,78,,2024-01-01,2024-03-20,194.31,194.31,,Regular,178.02,0.883
574,78,,2024-03-21,2024-06-14,194.31,194.31,,Regular,193.63,0.918
575,78,,2024-06-15,2024-08-13,194.31,194.31,,Regular,186.69,1.031
576,78,,2024-08-14,2024-10-02,194.31,194.31,,Regular,180.95,1.001
577,78,,2024-10-03,2024-12-29,194.31,146.77,,EDLP,187.8,0.976
578,78,,2024-12-30,2024-12-31,194.31,194.31,,Regular,176.87,0.985
579,79,,2024-01-01,2024-02-17,101.98,101.98,,Regular,95.64,1.117
580,79,,2024-02-18,2024-05-09,101.98,101.98,,Regular,106.46,0.982
581,79,,2024-05-10,2024-06-01,101.98,101.98,,Regular,93.66,1.12
582,79,,2024-06-02,2024-06-30,101.98,101.98,,Regular,111.07,1.054
583,79,,2024-07-01,2024-08-29,101.98,71.71,,Rollback,108.1,0.919
584,79,,2024-08-30,2024-10-09,101.98,94.13,,Rollback,97.22,1.053
585,79,,2024-10-10,2024-10-24,101.98,101.98,,Regular,116.79,0.891
586,79,,2024-10-25,2024-12-10,101.98,101.98,,Regular,104.81,0.976
587,79,,2024-12-11,2024-12-27,101.98,87.69,50.99,Clearance,116.16,1.06
588,79,,2024-12-28,2024-12-31,101.98,101.98,,Regular,94.96,0.903
589,80,,2024-01-01,2024-02-24,21.37,15.64,,Rollback,22.96,0.946
590,80,,2024-02-25,2024-05-21,21.37,21.37,,Regular,23.75,0.993
591,80,,2024-05-22,2024-08-05,21.37,15.33,10.69,Clearance,19.58,1.004
592,80,,2024-08-06,2024-09-22,21.37,21.37,,Regular,22.3,1.011
593,80,,2024-09-23,2024-10-12,21.37,21.37,,Regular,24.34,1.055
594,80,,2024-10-13,2024-12-17,21.37,21.37,,Regular,22.18,0.903
595,80,,2024-12-18,2024-12-31,21.37,21.37,,Regular,21.44,1.083
596,81,,2024-01-01,2024-01-28,160.22,118.57,,Rollback,169.13,1.101
597,81,,2024-01-29,2024-03-31,160.22,130.34,,EDLP,168.89,1.009
598,81,,2024-04-01,2024-05-16,160.22,128.91,,Rollback,172.1,1.012
599,81,,2024-05-17,2024-07-09,160.22,136.94,,EDLP,156.71,1.094
600,81,,2024-07-10,2024-08-04,160.22,160.22,,Regular,167.76,1.115
601,81,,2024-08-05,2024-08-25,160.22,160.22,,Regular,168.78,1.053
602,81,,2024-08-26,2024-10-02,160.22,160.22,,Regular,171.73,0.995
603,81,,2024-10-03,2024-12-02,160.22,160.22,,Regular,181.4,1.093
604,81,,2024-12-03,2024-12-22,160.22,160.22,,Regular,147.02,0.899
605,81,,2024-12-23,2024-12-31,160.22,160.22,,Regular,168.07,1.061
606,82,,2024-01-01,2024-03-26,120.94,108.63,,Rollback,118.35,0.979
607,82,,2024-03-27,2024-04-26,120.94,120.94,,Regular,126.36,0.959
608,82,,2024-04-27,2024-07-26,120.94,120.94,,Regular,123.53,0.892
609,82,,2024-07-27,2024-10-25,120.94,97.59,,Rollback,133.25,0.952
610,82,,2024-10-26,2024-12-31,120.94,120.94,,Regular,110.27,1.101
611,83,,2024-01-01,2024-03-03,232.36,204.83,,Rollback,261.58,1.087
612,83,,2024-03-04,2024-05-12,232.36,232.36,,Regular,232.97,0.958
613,83,,2024-05-13,2024-07-21,232.36,232.36,,Regular,209.96,1.07
614,83,,2024-07-22,2024-09-13,232.36,232.36,,Regular,259.38,0.998
615,83,,2024-09-14,2024-11-23,232.36,232.36,,Regular,260.97,1.017
616,83,,2024-11-24,2024-12-31,232.36,164.7,,Rollback,220.29,1.002
617,84,,2024-01-01,2024-01-18,192.81,192.81,,Regular,185.22,1.068
618,84,,2024-01-19,2024-03-06,192.81,140.95,,Rollback,211.29,1.085
619,84,,2024-03-07,2024-04-13,192.81,166.95,,Rollback,187.47,0.906
620,84,,2024-04-14,2024-06-09,192.81,166.44,,Rollback,218.13,0.882
621,84,,2024-06-10,2024-08-17,192.81,192.81,,Regular,182.53,0.922
622,84,,2024-08-18,2024-10-08,192.81,192.81,,Regular,210.26,0.988
623,84,,2024-10-09,2024-12-23,192.81,160.32,,Rollback,192.87,1.063
624,84,,2024-12-24,2024-12-31,192.81,192.81,,Regular,178.53,0.922
625,85,,2024-01-01,2024-01-27,94.1,94.1,,Regular,106.11,1.084
626,85,,2024-01-28,2024-03-14,94.1,94.1,,Regular,96.85,0.973
627,85,,2024-03-15,2024-04-05,94.1,94.1,,Regular,105.97,1.009
628,85,,2024-04-06,2024-05-03,94.1,94.1,,Regular,96.84,0.975
629,85,,2024-05-04,2024-07-20,94.1,86.39,,EDLP,105.27,0.921
630,85,,2024-07-21,2024-10-19,94.1,80.96,47.05,Clearance,106.59,1.095
631,85,,2024-10-20,2024-12-07,94.1,94.1,,Regular,108.08,0.978
632,85,,2024-12-08,2024-12-31,94.1,74.37,47.05,Clearance,94.69,0.915
633,86,,2024-01-01,2024-01-29,129.8,121.57,64.9,Clearance,133.98,0.935
634,86,,2024-01-30,2024-04-14,129.8,129.8,,Regular,130.78,1.047
635,86,,2024-04-15,2024-06-17,129.8,106.04,64.9,Clearance,131.79,0.964
636,86,,2024-06-18,2024-07-23,129.8,129.8,,Regular,125.41,1.003
637,86,,2024-07-24,2024-09-15,129.8,129.8,,Regular,138.62,1.047
638,86,,2024-09-16,2024-10-29,129.8,129.8,,Regular,145.33,0.967
639,86,,2024-10-30,2024-12-17,129.8,129.8,,Regular,138.75,0.983
640,86,,2024-12-18,2024-12-31,129.8,114.06,,Rollback,131.98,1.058
641,87,,2024-01-01,2024-02-09,278.96,259.66,,Rollback,260.82,0.926
642,87,,2024-02-10,2024-04-21,278.96,278.96,,Regular,288.53,1.064
643,87,,2024-04-22,2024-07-07,278.96,221.72,,Rollback,307.94,0.9
644,87,,2024-07-08,2024-09-16,278.96,237.25,139.48,Clearance,265.45,1.039
645,87,,2024-09-17,2024-10-22,278.96,278.96,,Regular,253.21,1.088
646,87,,2024-10-23,2024-12-31,278.96,278.96,,Regular,298.84,1.077
647,88,,2024-01-01,2024-03-15,62.57,62.57,,Regular,56.51,1.01
648,88,,2024-03-16,2024-04-07,62.57,53.39,,Rollback,60.18,0.89
649,88,,2024-04-08,2024-06-03,62.57,56.4,,Rollback,62.36,1.119
650,88,,2024-06-04,2024-07-17,62.57,62.57,,Regular,64.84,1.079
651,88,,2024-07-18,2024-09-04,62.57,55.85,,Rollback,69.57,1.091
652,88,,2024-09-05,2024-09-20,62.57,62.57,,Regular,70.72,1.048
653,88,,2024-09-21,2024-10-18,62.57,62.57,,Regular,67.5,0.975
654,88,,2024-10-19,2024-12-31,62.57,62.57,,Regular,64.36,0.896
655,89,,2024-01-01,2024-03-09,247.1,247.1,,Regular,233.03,0.941
656,89,,2024-03-10,2024-05-09,247.1,247.1,,Regular,248.8,1.078
657,89,,2024-05-10,2024-06-19,247.1,180.44,,Rollback,264.92,0.994
658,89,,2024-06-20,2024-07-31,247.1,247.1,,Regular,270.84,0.906
659,89,,2024-08-01,2024-09-25,247.1,247.1,,Regular,259.19,0.915
660,89,,2024-09-26,2024-12-07,247.1,203.09,,EDLP,238.17,1.009
661,89,,2024-12-08,2024-12-31,247.1,199.66,,Rollback,248.68,1.021
662,90,,2024-01-01,2024-03-20,42.26,30.8,,Rollback,46.11,1.024
663,90,,2024-03-21,2024-05-13,42.26,36.82,,EDLP,44.15,0.912
664,90,,2024-05-14,2024-07-28,42.26,42.26,,Regular,46.91,1.043
665,90,,2024-07-29,2024-09-13,42.26,42.26,,Regular,38.42,0.901
666,90,,2024-09-14,2024-12-13,42.26,42.26,,Regular,48.21,1.051
667,90,,2024-12-14,2024-12-31,42.26,42.26,,Regular,47.59,1.08
668,91,,2024-01-01,2024-02-12,166.08,166.08,,Regular,156.23,0.937
669,91,,2024-02-13,2024-05-09,166.08,151.51,,Rollback,154.15,1.035
670,91,,2024-05-10,2024-08-02,166.08,166.08,,Regular,165.74,1.076
671,91,,2024-08-03,2024-10-28,166.08,166.08,,Regular,156.63,1.088
672,91,,2024-10-29,2024-11-18,166.08,134.65,,Rollback,158.28,0.915
673,91,,2024-11-19,2024-12-08,166.08,157.16,,Rollback,159.02,1.093
674,91,,2024-12-09,2024-12-25,166.08,166.08,,Regular,171.15,0.991
675,91,,2024-12-26,2024-12-31,166.08,166.08,,Regular,187.26,1.002
676,92,,2024-01-01,2024-03-31,14.65,11.87,,Rollback,16.12,0.995
677,92,,2024-04-01,2024-06-03,14.65,14.65,,Regular,15.19,1.076
678,92,,2024-06-04,2024-07-12,14.65,14.65,,Regular,16.1,0.949
679,92,,2024-07-13,2024-08-26,14.65,12.86,7.33,Clearance,14.35,0.939
680,92,,2024-08-27,2024-09-20,14.65,14.65,,Regular,15.95,1.069
681,92,,2024-09-21,2024-11-09,14.65,14.65,,Regular,15.94,1.085
682,92,,2024-11-10,2024-12-11,14.65,14.65,,Regular,14.32,1.088
683,92,,2024-12-12,2024-12-31,14.65,14.65,,Regular,15.66,0.903
