plan_id,store_id,item_id,category_id,department,effective_date,end_date,aisle,shelf_number,shelf_position,facing_count,shelf_capacity,min_display_qty,is_key_item,is_seasonal_slot,planogram_version
288,1,111,2,Electronics,2024-07-01,2024-12-31,A29,1,20,1,24,12,False,False,v2
289,1,436,5,Sporting Goods,2024-04-01,2024-12-31,A16,6,4,4,12,3,False,False,v1
290,1,981,10,Office Supplies,2024-07-01,2024-12-31,A10,1,7,2,38,10,False,False,v2
291,1,633,7,Automotive,2024-04-01,2024-12-31,A30,5,3,1,36,8,False,False,v4
292,1,186,2,Electronics,2024-07-01,2024-12-31,A05,6,14,1,24,10,True,False,v4
293,1,287,3,Apparel,2024-04-01,2024-12-31,A15,6,2,3,40,8,False,False,v5
294,1,583,6,Pharmacy,2024-10-01,2024-12-31,A18,1,8,4,6,12,False,False,v4
295,1,900,9,Health & Beauty,2024-04-01,2024-12-31,A27,4,1,4,16,11,False,False,v4
296,1,460,5,Sporting Goods,2024-10-01,2024-12-31,A27,3,14,2,43,2,False,False,v3
297,1,416,5,Sporting Goods,2024-07-01,2024-12-31,A16,5,11,2,16,7,False,False,v4
298,1,62,1,Grocery,2024-04-01,2024-12-31,A16,4,3,2,10,8,False,False,v1
299,1,348,4,Home & Garden,2024-01-01,2024-12-31,A03,2,16,2,11,9,False,False,v3
300,1,350,4,Home & Garden,2024-07-01,2024-12-31,A15,6,15,3,36,3,False,False,v3
301,2,38,1,Grocery,2024-10-01,2024-12-31,A08,3,17,4,40,8,False,False,v4
302,2,727,8,Toys,2024-01-01,2024-12-31,A20,6,13,2,34,11,False,False,v2
303,2,847,9,Health & Beauty,2024-01-01,2024-12-31,A09,3,3,4,39,2,False,False,v5
304,2,296,3,Apparel,2024-07-01,2024-12-31,A25,4,20,2,16,11,False,True,v2
305,2,925,10,Office Supplies,2024-04-01,2024-12-31,A12,2,19,3,40,2,False,False,v4
306,2,659,7,Automotive,2024-07-01,2024-12-31,A24,1,17,1,9,9,False,False,v4
307,2,683,7,Automotive,2024-07-01,2024-12-31,A19,3,8,2,8,8,False,False,v1
308,2,287,3,Apparel,2024-01-01,2024-12-31,A20,3,17,1,8,12,False,False,v4
309,2,881,9,Health & Beauty,2024-01-01,2024-12-31,A11,6,18,4,8,5,False,False,v2
310,2,273,3,Apparel,2024-07-01,2024-12-31,A08,1,17,1,18,3,False,False,v5
311,2,138,2,Electronics,2024-04-01,2024-12-31,A13,4,17,4,16,7,False,False,v3
312,2,955,10,Office Supplies,2024-07-01,2024-12-31,A21,6,13,4,20,6,True,False,v4
313,2,516,6,Pharmacy,2024-01-01,2024-12-31,A10,3,19,1,19,12,False,False,v3
314,2,789,8,Toys,2024-04-01,2024-12-31,A14,3,13,2,45,4,False,False,v4
315,2,861,9,Health & Beauty,2024-04-01,2024-12-31,A21,4,20,1,14,11,False,False,v5
316,2,641,7,Automotive,2024-01-01,2024-12-31,A27,4,5,1,14,2,False,False,v1
317,2,738,8,Toys,2024-10-01,2024-12-31,A28,6,1,2,19,9,False,False,v1
318,2,684,7,Automotive,2024-07-01,2024-12-31,A04,5,3,4,6,8,False,False,v5
319,2,413,5,Sporting Goods,2024-01-01,2024-12-31,A27,4,13,1,45,4,True,False,v1
320,2,72,1,Grocery,2024-04-01,2024-12-31,A11,2,15,3,27,6,True,False,v2
321,2,214,3,Apparel,2024-04-01,2024-12-31,A10,6,16,2,38,11,False,False,v2
322,2,68,1,Grocery,2024-07-01,2024-12-31,A03,1,16,1,43,3,False,True,v1
323,2,232,3,Apparel,2024-07-01,2024-12-31,A02,5,12,2,13,9,True,False,v1
324,2,857,9,Health & Beauty,2024-04-01,2024-12-31,A27,5,13,1,24,3,False,False,v3
325,2,198,2,Electronics,2024-07-01,2024-12-31,A27,3,2,3,34,3,False,False,v3
326,2,640,7,Automotive,2024-01-01,2024-12-31,A09,4,8,2,26,9,False,False,v2
327,2,377,4,Home & Garden,2024-04-01,2024-12-31,A05,4,14,2,9,9,True,False,v2
328,2,193,2,Electronics,2024-04-01,2024-12-31,A29,4,19,3,28,12,False,False,v2
329,2,100,1,Grocery,2024-04-01,2024-12-31,A24,1,6,2,9,5,False,True,v4
330,2,679,7,Automotive,2024-04-01,2024-12-31,A07,1,11,3,8,2,False,False,v1
331,2,651,7,Automotive,2024-04-01,2024-12-31,A11,3,6,2,30,7,False,False,v3
332,2,224,3,Apparel,2024-01-01,2024-12-31,A11,2,18,4,18,5,False,True,v3
333,2,206,3,Apparel,2024-01-01,2024-12-31,A02,6,10,3,17,5,False,False,v2
334,2,749,8,Toys,2024-04-01,2024-12-31,A15,4,4,4,18,3,False,False,v5
335,2,463,5,Sporting Goods,2024-01-01,2024-12-31,A08,4,13,1,45,7,False,False,v1
336,2,147,2,Electronics,2024-10-01,2024-12-31,A05,4,11,2,25,8,False,False,v1
337,2,21,1,Grocery,2024-04-01,2024-12-31,A16,5,13,3,38,4,True,False,v5
338,2,898,9,Health & Beauty,2024-10-01,2024-12-31,A17,4,15,1,20,4,False,False,v2
339,2,547,6,Pharmacy,2024-01-01,2024-12-31,A04,6,13,4,28,11,False,False,v3
340,2,647,7,Automotive,2024-10-01,2024-12-31,A26,4,6,4,36,9,True,True,v5
341,2,688,7,Automotive,2024-01-01,2024-12-31,A08,2,15,4,22,4,False,False,v4
342,2,936,10,Office Supplies,2024-04-01,2024-12-31,A12,3,7,2,21,7,False,False,v2
343,2,822,9,Health & Beauty,2024-10-01,2024-12-31,A10,2,4,4,26,10,False,False,v4
344,2,554,6,Pharmacy,2024-07-01,2024-12-31,A06,6,1,3,11,11,False,False,v4
345,2,590,6,Pharmacy,2024-10-01,2024-12-31,A04,6,14,4,6,4,True,True,v2
346,2,371,4,Home & Garden,2024-10-01,2024-12-31,A16,6,6,2,35,7,False,False,v3
347,2,597,6,Pharmacy,2024-07-01,2024-12-31,A03,3,17,3,44,2,False,False,v5
348,2,887,9,Health & Beauty,2024-10-01,2024-12-31,A04,5,15,2,26,10,True,False,v1
349,2,795,8,Toys,2024-04-01,2024-12-31,A04,1,9,1,12,3,True,False,v4
350,2,914,10,Office Supplies,2024-07-01,2024-12-31,A29,3,3,3,17,11,False,True,v2
351,2,16,1,Grocery,2024-01-01,2024-12-31,A11,3,3,4,6,8,True,False,v3
352,2,758,8,Toys,2024-04-01,2024-12-31,A11,4,10,3,48,12,False,False,v5
353,2,445,5,Sporting Goods,2024-04-01,2024-12-31,A10,4,12,1,29,9,False,False,v5
354,2,331,4,Home & Garden,2024-04-01,2024-12-31,A16,6,5,1,20,4,False,False,v2
355,2,872,9,Health & Beauty,2024-01-01,2024-12-31,A08,2,5,4,42,9,False,False,v4
356,2,985,10,Office Supplies,2024-10-01,2024-12-31,A12,1,17,1,27,7,False,False,v5
357,2,544,6,Pharmacy,2024-10-01,2024-12-31,A20,5,1,3,37,6,False,False,v4
358,2,526,6,Pharmacy,2024-07-01,2024-12-31,A10,4,5,1,15,5,True,False,v2
359,2,165,2,Electronics,2024-01-01,2024-12-31,A05,2,5,3,46,2,False,False,v3
360,2,864,9,Health & Beauty,2024-10-01,2024-12-31,A22,2,10,4,44,10,False,False,v2
361,2,183,2,Electronics,2024-01-01,2024-12-31,A24,1,11,1,28,9,False,False,v1
362,2,928,10,Office Supplies,2024-07-01,2024-12-31,A17,3,4,4,37,10,False,False,v3
363,2,102,2,Electronics,2024-01-01,2024-12-31,A15,1,12,3,21,9,False,False,v3
364,2,579,6,Pharmacy,2024-10-01,2024-12-31,A27,4,18,3,17,12,False,False,v4
365,2,186,2,Electronics,2024-10-01,2024-12-31,A04,1,11,2,46,2,False,False,v2
366,2,69,1,Grocery,2024-01-01,2024-12-31,A11,5,14,2,48,6,False,False,v3
367,2,616,7,Automotive,2024-04-01,2024-12-31,A07,1,15,1,39,2,False,False,v3
368,2,550,6,Pharmacy,2024-01-01,2024-12-31,A16,2,8,4,38,8,False,False,v2
369,2,339,4,Home & Garden,2024-07-01,2024-12-31,A04,1,9,2,43,6,False,False,v5
370,2,323,4,Home & Garden,2024-04-01,2024-12-31,A06,2,16,1,43,5,True,False,v5
371,2,280,3,Apparel,2024-01-01,2024-12-31,A20,3,5,3,11,2,False,False,v2
372,2,289,3,Apparel,2024-10-01,2024-12-31,A26,1,6,1,30,3,False,False,v3
373,2,252,3,Apparel,2024-10-01,2024-12-31,A26,4,11,2,12,7,False,False,v4
374,2,909,10,Office Supplies,2024-01-01,2024-12-31,A13,3,7,3,40,11,False,False,v4
375,2,237,3,Apparel,2024-10-01,2024-12-31,A13,5,1,2,36,6,False,False,v4
376,2,509,6,Pharmacy,2024-10-01,2024-12-31,A04,1,7,3,25,5,False,False,v4
377,2,717,8,Toys,2024-07-01,2024-12-31,A02,1,19,2,39,9,False,False,v4
378,2,932,10,Office Supplies,2024-07-01,2024-12-31,A05,4,18,2,24,11,False,True,v2
379,2,231,3,Apparel,2024-01-01,2024-12-31,A02,4,10,2,46,4,False,False,v5
380,2,622,7,Automotive,2024-01-01,2024-12-31,A05,5,11,2,20,9,False,False,v3
381,2,728,8,Toys,2024-01-01,2024-12-31,A03,2,14,3,41,10,False,False,v3
382,2,233,3,Apparel,2024-01-01,2024-12-31,A21,6,15,4,20,12,False,False,v5
383,2,833,9,Health & Beauty,2024-07-01,2024-12-31,A17,6,10,3,35,11,False,False,v3
384,2,410,5,Sporting Goods,2024-10-01,2024-12-31,A20,1,17,2,26,5,True,False,v5
385,2,798,8,Toys,2024-01-01,2024-12-31,A27,3,15,1,22,9,False,False,v1
386,2,144,2,Electronics,2024-10-01,2024-12-31,A11,1,8,1,22,6,False,False,v5
387,2,907,10,Office Supplies,2024-01-01,2024-12-31,A09,5,11,4,24,2,True,False,v3
388,2,600,6,Pharmacy,2024-01-01,2024-12-31,A13,2,15,2,27,5,False,False,v1
389,2,200,2,Electronics,2024-01-01,2024-12-31,A23,4,10,1,24,4,False,True,v5
390,2,66,1,Grocery,2024-01-01,2024-12-31,A04,4,17,3,11,10,False,False,v4
391,2,180,2,Electronics,2024-10-01,2024-12-31,A19,5,5,3,40,2,True,False,v5
392,2,281,3,Apparel,2024-07-01,2024-12-31,A01,4,9,3,8,8,False,False,v3
393,2,831,9,Health & Beauty,2024-01-01,2024-12-31,A02,5,16,4,16,10,False,False,v2
394,2,743,8,Toys,2024-07-01,2024-12-31,A03,2,8,4,35,11,False,False,v4
395,2,464,5,Sporting Goods,2024-04-01,2024-12-31,A03,1,4,1,35,7,False,True,v2
396,2,159,2,Electronics,2024-04-01,2024-12-31,A18,2,14,4,42,3,False,True,v5
397,2,716,8,Toys,2024-10-01,2024-12-31,A08,1,12,1,18,6,False,False,v1
398,2,882,9,Health & Beauty,2024-10-01,2024-12-31,A20,2,19,4,22,2,False,True,v5
399,2,825,9,Health & Beauty,2024-07-01,2024-12-31,A17,5,12,2,39,3,False,False,v4
400,2,519,6,Pharmacy,2024-07-01,2024-12-31,A13,1,9,2,44,4,True,False,v1
401,2,654,7,Automotive,2024-07-01,2024-12-31,A07,2,6,3,13,6,False,False,v3
402,2,259,3,Apparel,2024-07-01,2024-12-31,A06,1,15,2,25,8,False,False,v3
403,2,952,10,Office Supplies,2024-07-01,2024-12-31,A22,1,1,1,41,12,False,False,v5
404,2,397,4,Home & Garden,2024-07-01,2024-12-31,A16,4,4,1,36,9,True,False,v1
405,2,558,6,Pharmacy,2024-10-01,2024-12-31,A09,1,2,4,20,9,False,False,v3
406,2,835,9,Health & Beauty,2024-10-01,2024-12-31,A10,1,17,1,13,9,False,False,v2
407,2,433,5,Sporting Goods,2024-01-01,2024-12-31,A07,3,14,4,39,8,False,False,v4
408,2,427,5,Sporting Goods,2024-01-01,2024-12-31,A04,2,12,2,40,3,False,False,v5
409,2,523,6,Pharmacy,2024-04-01,2024-12-31,A25,1,20,3,6,2,True,False,v5
410,2,505,6,Pharmacy,2024-01-01,2024-12-31,A27,5,19,3,28,9,False,False,v5
411,2,733,8,Toys,2024-07-01,2024-12-31,A05,1,7,4,24,7,False,True,v3
412,2,699,7,Automotive,2024-07-01,2024-12-31,A28,1,19,1,33,8,False,False,v5
413,2,8,1,Grocery,2024-10-01,2024-12-31,A15,3,16,4,47,9,False,True,v3
414,2,913,10,Office Supplies,2024-01-01,2024-12-31,A15,5,13,3,36,7,False,False,v4
415,2,581,6,Pharmacy,2024-10-01,2024-12-31,A25,4,5,4,20,8,True,True,v3
416,2,194,2,Electronics,2024-01-01,2024-12-31,A23,6,12,3,30,10,False,False,v3
417,2,692,7,Automotive,2024-04-01,2024-12-31,A14,3,19,4,12,7,False,False,v3
418,2,557,6,Pharmacy,2024-07-01,2024-12-31,A20,4,7,4,11,6,False,False,v1
419,2,686,7,Automotive,2024-01-01,2024-12-31,A07,2,16,3,12,9,False,False,v5
420,2,841,9,Health & Beauty,2024-04-01,2024-12-31,A04,2,14,2,43,6,False,True,v5
421,2,412,5,Sporting Goods,2024-10-01,2024-12-31,A02,2,19,3,23,9,True,False,v1
422,2,466,5,Sporting Goods,2024-04-01,2024-12-31,A11,4,15,4,27,11,False,False,v1
423,2,975,10,Office Supplies,2024-07-01,2024-12-31,A03,6,12,4,17,3,False,False,v1
424,2,665,7,Automotive,2024-04-01,2024-12-31,A27,1,8,2,20,3,False,False,v5
425,2,268,3,Apparel,2024-01-01,2024-12-31,A26,4,6,3,33,4,False,False,v1
426,2,213,3,Apparel,2024-10-01,2024-12-31,A04,5,4,3,16,10,False,True,v2
427,2,888,9,Health & Beauty,2024-01-01,2024-12-31,A19,4,9,1,22,4,False,False,v1
428,2,424,5,Sporting Goods,2024-01-01,2024-12-31,A27,5,2,2,6,5,True,True,v1
429,2,294,3,Apparel,2024-07-01,2024-12-31,A05,2,10,2,13,12,False,False,v5
430,2,828,9,Health & Beauty,2024-07-01,2024-12-31,A11,3,8,3,24,3,False,False,v1
431,2,816,9,Health & Beauty,2024-04-01,2024-12-31,A09,6,11,3,11,7,False,False,v2
432,2,813,9,Health & Beauty,2024-01-01,2024-12-31,A24,1,4,1,17,6,False,False,v1
433,2,613,7,Automotive,2024-01-01,2024-12-31,A10,4,17,4,12,5,False,False,v4
434,2,870,9,Health & Beauty,2024-07-01,2024-12-31,A12,4,10,1,19,11,False,False,v1
435,2,653,7,Automotive,2024-04-01,2024-12-31,A29,5,12,4,24,7,False,False,v1
436,2,90,1,Grocery,2024-10-01,2024-12-31,A03,6,2,4,19,5,True,False,v4
437,2,142,2,Electronics,2024-10-01,2024-12-31,A12,1,11,3,20,3,False,False,v4
438,2,419,5,Sporting Goods,2024-01-01,2024-12-31,A06,5,3,3,37,4,True,False,v2
439,2,311,4,Home & Garden,2024-01-01,2024-12-31,A19,2,13,1,29,9,False,False,v3
440,2,734,8,Toys,2024-04-01,2024-12-31,A16,1,8,1,25,9,True,False,v5
441,2,482,5,Sporting Goods,2024-07-01,2024-12-31,A15,2,16,4,48,4,False,False,v5
442,2,240,3,Apparel,2024-10-01,2024-12-31,A12,4,20,3,30,5,False,False,v1
443,2,71,1,Grocery,2024-10-01,2024-12-31,A03,6,5,3,24,6,False,False,v4
444,2,376,4,Home & Garden,2024-04-01,2024-12-31,A10,3,9,4,28,5,False,True,v3
445,2,313,4,Home & Garden,2024-01-01,2024-12-31,A19,5,15,4,9,7,False,False,v1
446,2,399,4,Home & Garden,2024-01-01,2024-12-31,A06,4,20,1,35,4,False,True,v5
447,2,456,5,Sporting Goods,2024-07-01,2024-12-31,A07,4,10,4,13,4,False,False,v1
448,2,364,4,Home & Garden,2024-07-01,2024-12-31,A18,6,4,4,38,4,False,False,v4
449,2,829,9,Health & Beauty,2024-04-01,2024-12-31,A06,6,17,2,8,9,False,False,v3
450,2,849,9,Health & Beauty,2024-01-01,2024-12-31,A07,1,5,2,47,10,False,False,v5
451,2,615,7,Automotive,2024-10-01,2024-12-31,A17,1,9,2,30,8,False,False,v2
452,2,930,10,Office Supplies,2024-04-01,2024-12-31,A29,1,20,1,25,4,False,False,v5
453,2,398,4,Home & Garden,2024-10-01,2024-12-31,A18,2,11,3,6,6,False,False,v2
454,2,446,5,Sporting Goods,2024-10-01,2024-12-31,A06,2,6,4,22,2,False,False,v2
455,2,415,5,Sporting Goods,2024-10-01,2024-12-31,A04,5,4,3,39,2,False,True,v3
456,2,380,4,Home & Garden,2024-07-01,2024-12-31,A09,1,1,3,8,4,False,False,v1
457,2,292,3,Apparel,2024-01-01,2024-12-31,A22,4,2,1,10,12,True,False,v1
458,2,75,1,Grocery,2024-10-01,2024-12-31,A03,6,18,4,7,3,False,False,v3
459,2,227,3,Apparel,2024-04-01,2024-12-31,A20,6,3,1,11,4,False,False,v2
460,2,487,5,Sporting Goods,2024-07-01,2024-12-31,A16,6,5,2,8,8,True,False,v2
461,2,334,4,Home & Garden,2024-04-01,2024-12-31,A18,5,11,2,28,11,True,False,v1
462,2,85,1,Grocery,2024-04-01,2024-12-31,A14,2,2,4,8,5,False,False,v3
463,2,481,5,Sporting Goods,2024-10-01,2024-12-31,A23,3,1,2,34,8,True,False,v4
464,2,695,7,Automotive,2024-07-01,2024-12-31,A12,6,15,2,48,8,False,False,v3
465,2,285,3,Apparel,2024-07-01,2024-12-31,A27,3,10,4,9,11,False,False,v5
466,2,210,3,Apparel,2024-10-01,2024-12-31,A04,5,20,4,32,7,False,True,v5
467,2,143,2,Electronics,2024-10-01,2024-12-31,A16,6,19,1,16,5,False,False,v5
468,2,251,3,Apparel,2024-10-01,2024-12-31,A25,6,11,1,39,3,False,False,v1
469,2,926,10,Office Supplies,2024-01-01,2024-12-31,A01,5,11,3,29,3,True,False,v5
470,2,356,4,Home & Garden,2024-07-01,2024-12-31,A28,5,12,2,15,10,False,False,v4
471,2,577,6,Pharmacy,2024-04-01,2024-12-31,A28,6,14,2,35,10,False,False,v1
472,2,389,4,Home & Garden,2024-01-01,2024-12-31,A08,6,11,1,10,8,False,False,v4
473,2,536,6,Pharmacy,2024-04-01,2024-12-31,A15,5,9,4,11,10,False,True,v2
474,2,830,9,Health & Beauty,2024-10-01,2024-12-31,A21,3,19,3,28,7,False,False,v1
475,2,465,5,Sporting Goods,2024-10-01,2024-12-31,A13,1,15,2,21,6,False,False,v1
476,2,2,1,Grocery,2024-04-01,2024-12-31,A10,3,13,4,16,5,False,False,v1
477,2,184,2,Electronics,2024-04-01,2024-12-31,A29,4,1,3,42,8,False,True,v3
478,2,110,2,Electronics,2024-07-01,2024-12-31,A03,1,1,2,37,2,False,False,v4
479,2,161,2,Electronics,2024-04-01,2024-12-31,A30,4,2,3,17,7,False,False,v1
480,2,938,10,Office Supplies,2024-04-01,2024-12-31,A02,6,6,1,29,9,False,True,v2
481,2,812,9,Health & Beauty,2024-10-01,2024-12-31,A12,1,18,4,21,9,False,False,v4
482,2,432,5,Sporting Goods,2024-07-01,2024-12-31,A04,2,6,2,46,2,False,False,v2
483,2,392,4,Home & Garden,2024-04-01,2024-12-31,A23,1,3,3,48,9,False,False,v1
484,2,902,10,Office Supplies,2024-04-01,2024-12-31,A11,5,2,2,36,2,True,False,v5
485,2,173,2,Electronics,2024-07-01,2024-12-31,A18,4,3,3,44,2,True,False,v1
486,2,129,2,Electronics,2024-04-01,2024-12-31,A26,5,3,4,7,4,False,False,v3
487,2,803,9,Health & Beauty,2024-04-01,2024-12-31,A25,2,2,3,18,2,False,False,v4
488,2,799,8,Toys,2024-07-01,2024-12-31,A05,3,5,4,36,9,False,False,v2
489,2,780,8,Toys,2024-10-01,2024-12-31,A19,2,7,4,13,4,True,False,v2
490,2,170,2,Electronics,2024-01-01,2024-12-31,A09,2,3,4,45,9,False,False,v1
491,2,485,5,Sporting Goods,2024-04-01,2024-12-31,A01,2,6,2,48,12,False,False,v1
492,2,452,5,Sporting Goods,2024-04-01,2024-12-31,A10,6,6,3,6,11,False,False,v3
493,2,578,6,Pharmacy,2024-04-01,2024-12-31,A12,1,18,3,44,10,False,False,v4
494,2,78,1,Grocery,2024-01-01,2024-12-31,A07,6,14,4,14,11,False,False,v1
495,2,576,6,Pharmacy,2024-10-01,2024-12-31,A12,3,16,4,19,2,False,False,v1
496,2,840,9,Health & Beauty,2024-10-01,2024-12-31,A23,4,6,1,40,12,False,False,v2
497,2,811,9,Health & Beauty,2024-04-01,2024-12-31,A01,6,3,4,9,5,False,False,v4
498,2,931,10,Office Supplies,2024-04-01,2024-12-31,A20,1,5,2,37,9,False,False,v2
499,2,617,7,Automotive,2024-04-01,2024-12-31,A21,1,15,4,27,6,False,False,v2
500,2,810,9,Health & Beauty,2024-10-01,2024-12-31,A01,4,19,2,14,5,True,False,v5
501,2,176,2,Electronics,2024-01-01,2024-12-31,A04,4,14,2,45,4,False,False,v2
502,2,819,9,Health & Beauty,2024-07-01,2024-12-31,A05,4,1,4,31,9,False,False,v1
503,2,678,7,Automotive,2024-10-01,2024-12-31,A02,4,6,2,28,2,False,False,v3
504,2,953,10,Office Supplies,2024-04-01,2024-12-31,A05,3,10,3,47,11,False,False,v1
505,2,201,3,Apparel,2024-10-01,2024-12-31,A15,5,11,4,35,3,False,False,v5
506,2,533,6,Pharmacy,2024-01-01,2024-12-31,A28,6,5,4,17,2,True,False,v4
507,2,312,4,Home & Garden,2024-01-01,2024-12-31,A10,5,14,1,6,5,False,False,v5
508,2,553,6,Pharmacy,2024-07-01,2024-12-31,A10,3,12,3,15,11,False,True,v5
509,2,527,6,Pharmacy,2024-01-01,2024-12-31,A29,2,19,3,18,4,False,False,v3
510,2,896,9,Health & Beauty,2024-01-01,2024-12-31,A26,4,18,3,39,9,False,False,v3
511,2,400,4,Home & Garden,2024-10-01,2024-12-31,A17,4,15,4,11,6,False,False,v5
512,2,706,8,Toys,2024-01-01,2024-12-31,A30,3,20,2,43,5,False,False,v3
513,2,310,4,Home & Garden,2024-10-01,2024-12-31,A19,4,13,4,47,8,True,False,v5
514,2,153,2,Electronics,2024-07-01,2024-12-31,A15,3,8,3,25,7,False,False,v5
515,2,834,9,Health & Beauty,2024-04-01,2024-12-31,A11,6,20,3,36,3,True,False,v3
516,2,274,3,Apparel,2024-07-01,2024-12-31,A27,6,20,1,48,2,False,False,v3
517,2,820,9,Health & Beauty,2024-10-01,2024-12-31,A09,2,5,2,33,9,False,False,v1
518,2,879,9,Health & Beauty,2024-10-01,2024-12-31,A19,3,14,3,25,12,False,False,v5
519,2,375,4,Home & Garden,2024-07-01,2024-12-31,A11,1,20,1,42,12,False,False,v5
520,2,92,1,Grocery,2024-04-01,2024-12-31,A26,6,13,3,30,7,False,False,v3
521,2,958,10,Office Supplies,2024-01-01,2024-12-31,A11,5,2,1,24,6,True,False,v2
522,2,453,5,Sporting Goods,2024-04-01,2024-12-31,A10,4,13,3,40,8,False,False,v4
523,2,934,10,Office Supplies,2024-07-01,2024-12-31,A03,4,18,1,42,9,False,True,v3
524,2,366,4,Home & Garden,2024-07-01,2024-12-31,A14,5,20,4,14,4,False,False,v3
525,2,974,10,Office Supplies,2024-01-01,2024-12-31,A13,6,5,3,7,8,True,True,v3
526,2,319,4,Home & Garden,2024-07-01,2024-12-31,A20,6,19,4,6,5,False,False,v5
527,2,63,1,Grocery,2024-04-01,2024-12-31,A09,4,15,3,41,8,False,False,v1
528,2,19,1,Grocery,2024-07-01,2024-12-31,A26,3,16,1,35,9,False,False,v4
529,2,977,10,Office Supplies,2024-07-01,2024-12-31,A09,4,9,3,42,7,False,False,v2
530,2,983,10,Office Supplies,2024-04-01,2024-12-31,A17,3,16,3,27,10,True,False,v2
531,2,750,8,Toys,2024-01-01,2024-12-31,A07,5,10,4,37,12,False,True,v4
532,2,745,8,Toys,2024-04-01,2024-12-31,A03,1,11,1,20,10,True,False,v4
533,2,348,4,Home & Garden,2024-04-01,2024-12-31,A18,2,4,3,12,2,True,False,v3
534,2,618,7,Automotive,2024-07-01,2024-12-31,A17,4,13,4,25,8,False,False,v5
535,2,676,7,Automotive,2024-10-01,2024-12-31,A26,3,8,4,44,12,True,False,v1
536,2,23,1,Grocery,2024-07-01,2024-12-31,A02,3,17,3,13,4,True,False,v4
537,2,661,7,Automotive,2024-04-01,2024-12-31,A20,5,15,3,46,5,False,True,v1
538,2,707,8,Toys,2024-10-01,2024-12-31,A20,2,6,4,13,7,False,False,v3
539,2,511,6,Pharmacy,2024-10-01,2024-12-31,A22,5,10,2,36,11,True,False,v5
540,2,189,2,Electronics,2024-07-01,2024-12-31,A12,1,5,1,31,6,True,False,v5
541,2,236,3,Apparel,2024-10-01,2024-12-31,A24,2,12,1,36,12,False,False,v2
542,2,420,5,Sporting Goods,2024-01-01,2024-12-31,A18,4,13,3,15,6,False,False,v3
543,2,740,8,Toys,2024-04-01,2024-12-31,A15,5,6,4,25,5,False,False,v3
544,2,700,7,Automotive,2024-04-01,2024-12-31,A07,2,16,4,39,3,False,False,v4
545,2,543,6,Pharmacy,2024-04-01,2024-12-31,A12,2,3,1,45,11,False,False,v4
546,2,945,10,Office Supplies,2024-01-01,2024-12-31,A23,2,11,2,30,9,False,False,v1
547,2,316,4,Home & Garden,2024-07-01,2024-12-31,A28,6,2,4,8,9,False,False,v1
548,2,228,3,Apparel,2024-07-01,2024-12-31,A01,5,17,3,8,4,False,False,v4
549,2,242,3,Apparel,2024-01-01,2024-12-31,A01,2,16,2,6,3,False,False,v1
550,2,491,5,Sporting Goods,2024-07-01,2024-12-31,A22,2,14,2,11,2,False,False,v2
551,2,674,7,Automotive,2024-07-01,2024-12-31,A08,1,16,4,42,2,False,False,v1
552,2,108,2,Electronics,2024-04-01,2024-12-31,A19,4,11,2,34,2,False,False,v5
553,2,899,9,Health & Beauty,2024-10-01,2024-12-31,A15,6,9,4,48,11,False,True,v1
554,2,442,5,Sporting Goods,2024-04-01,2024-12-31,A04,6,8,2,20,5,True,False,v1
555,2,440,5,Sporting Goods,2024-10-01,2024-12-31,A06,5,4,3,19,11,False,False,v5
556,2,718,8,Toys,2024-01-01,2024-12-31,A22,5,1,2,42,12,False,False,v3
557,2,437,5,Sporting Goods,2024-01-01,2024-12-31,A19,3,13,3,19,3,False,False,v5
558,2,344,4,Home & Garden,2024-10-01,2024-12-31,A14,1,10,3,35,9,False,False,v3
559,2,474,5,Sporting Goods,2024-10-01,2024-12-31,A24,6,18,1,26,9,True,True,v1
560,2,81,1,Grocery,2024-04-01,2024-12-31,A22,2,9,1,26,7,False,False,v4
561,2,697,7,Automotive,2024-04-01,2024-12-31,A24,3,17,3,24,10,True,False,v2
562,2,980,10,Office Supplies,2024-07-01,2024-12-31,A03,1,15,4,26,2,False,False,v3
563,2,947,10,Office Supplies,2024-01-01,2024-12-31,A01,1,17,1,27,5,True,True,v5
564,2,31,1,Grocery,2024-04-01,2024-12-31,A03,6,16,4,41,8,False,True,v3
565,2,11,1,Grocery,2024-07-01,2024-12-31,A19,2,8,4,6,9,False,False,v1
566,2,891,9,Health & Beauty,2024-10-01,2024-12-31,A11,3,19,2,29,4,False,False,v2
567,2,525,6,Pharmacy,2024-04-01,2024-12-31,A24,4,2,1,47,7,False,False,v3
568,2,796,8,Toys,2024-01-01,2024-12-31,A19,2,15,1,38,8,False,False,v4
569,2,158,2,Electronics,2024-04-01,2024-12-31,A03,2,20,4,32,11,False,False,v4
570,2,347,4,Home & Garden,2024-07-01,2024-12-31,A29,3,1,2,12,6,False,True,v2
571,2,753,8,Toys,2024-01-01,2024-12-31,A13,6,19,1,10,2,False,False,v5
572,2,258,3,Apparel,2024-04-01,2024-12-31,A18,5,20,2,12,6,False,True,v2
573,2,318,4,Home & Garden,2024-10-01,2024-12-31,A12,5,5,3,39,5,False,False,v3
574,2,497,5,Sporting Goods,2024-04-01,2024-12-31,A05,2,8,1,13,5,False,False,v2
575,2,5,1,Grocery,2024-07-01,2024-12-31,A23,3,12,1,42,8,False,False,v5
