promo_id,fiscal_week,week_start_date,sku_id,brand_id,retailer_id,promo_type,planned_discount_pct,actual_discount_pct,planned_stores,compliant_stores,compliance_pct,volume_lift_factor,incremental_units,promo_spend_dollars,is_holiday_promo,occasion
231,42,2024-10-14,SK004,B01,R02,Feature + Display,27.0,25.0,2800,2147,76.7,1.52,217,369389.16,False,
232,12,2024-03-18,SK004,B01,R02,Display,18.0,17.0,2800,1685,60.2,1.42,2798,553392.0,False,
233,52,2024-12-23,SK004,B01,R02,Display,19.0,17.0,2800,2052,73.3,1.47,4035,254099.16,True,New Year's Eve
234,24,2024-06-10,SK004,B01,R03,Feature + Display,21.0,21.0,1900,1415,74.5,1.92,3069,240956.1,False,
235,40,2024-09-30,SK004,B01,R03,TPR + Feature,31.0,30.0,1900,1305,68.7,1.5,451,459172.62,False,
236,51,2024-12-16,SK004,B01,R03,Display,20.0,18.0,1900,1425,75.0,1.52,2332,148120.2,False,
237,30,2024-07-22,SK004,B01,R03,Display,15.0,15.0,1900,1065,56.1,1.55,384,118913.4,False,
238,10,2024-03-04,SK004,B01,R03,TPR + Feature,20.0,21.0,1900,1168,61.5,1.3,1838,233654.4,False,
239,31,2024-07-29,SK004,B01,R03,Feature,20.0,17.0,1900,1499,78.9,1.56,698,47982.6,False,
240,50,2024-12-09,SK004,B01,R03,TPR,28.0,29.0,1900,1246,65.6,1.06,717,347560.92,True,Christmas
241,29,2024-07-15,SK004,B01,R03,Feature,27.0,27.0,1900,1166,61.4,1.21,2142,306984.33,False,
242,9,2024-02-26,SK004,B01,R03,Feature + Display,14.0,12.0,1900,1210,63.7,1.9,1539,178161.48,True,Valentine's Day
243,20,2024-05-13,SK004,B01,R03,Feature + Display,13.0,13.0,1900,1124,59.2,1.54,1461,77293.71,False,
244,43,2024-10-21,SK004,B01,R03,TPR,15.0,14.0,1900,1231,64.8,1.02,72,264425.85,False,
245,11,2024-03-11,SK004,B01,R03,Feature,25.0,25.0,1900,1041,54.8,1.58,820,315537.75,False,
246,49,2024-12-02,SK004,B01,R04,Feature,11.0,10.0,575,331,57.6,1.56,977,10417.27,False,
247,31,2024-07-29,SK004,B01,R04,Display,9.0,9.0,575,361,62.9,1.39,1716,46877.74,False,
248,52,2024-12-23,SK004,B01,R04,TPR + Feature,30.0,30.0,575,361,62.8,1.29,1646,110801.93,True,New Year's Eve
249,28,2024-07-08,SK004,B01,R04,TPR + Feature,23.0,23.0,575,447,77.9,1.33,916,135771.82,False,
250,35,2024-08-26,SK004,B01,R04,Feature + Display,27.0,26.0,575,397,69.2,1.69,803,160236.63,True,Back to School
251,6,2024-02-05,SK004,B01,R04,Feature + Display,24.0,23.0,575,381,66.4,1.41,2450,100005.84,False,
252,30,2024-07-22,SK004,B01,R04,TPR,18.0,17.0,575,301,52.4,1.35,1919,30115.4,False,
253,24,2024-06-10,SK004,B01,R04,Display,24.0,24.0,575,330,57.4,1.51,968,58336.74,False,
254,23,2024-06-03,SK004,B01,R04,TPR,30.0,27.0,575,427,74.3,1.07,410,132583.5,False,
255,51,2024-12-16,SK004,B01,R04,Feature + Display,29.0,27.0,575,368,64.1,1.37,1158,20140.06,False,
256,14,2024-04-01,SK004,B01,R04,TPR + Feature,17.0,15.0,575,357,62.1,1.65,990,85863.6,True,Easter
257,34,2024-08-19,SK004,B01,R04,TPR,31.0,31.0,575,327,57.0,1.2,1710,195718.5,False,
258,1,2024-01-01,SK004,B01,R05,TPR,20.0,17.0,1330,740,55.7,1.37,1548,46730.88,False,
259,19,2024-05-06,SK004,B01,R05,Feature + Display,29.0,30.0,1330,829,62.4,1.52,1856,129167.07,False,
260,21,2024-05-20,SK004,B01,R05,Display,17.0,17.0,1330,1125,84.6,1.48,357,83166.36,False,
261,29,2024-07-15,SK004,B01,R06,TPR,19.0,20.0,2280,1415,62.1,1.29,1275,373388.08,False,
262,47,2024-11-18,SK004,B01,R06,Feature,30.0,27.0,2280,1224,53.7,1.47,1128,375516.0,True,Thanksgiving
263,1,2024-01-01,SK004,B01,R06,TPR,13.0,12.0,2280,1249,54.8,1.04,814,79734.56,False,
264,52,2024-12-23,SK004,B01,R06,Feature,26.0,27.0,2280,1374,60.3,1.26,1380,546751.3,True,New Year's Eve
265,35,2024-08-26,SK004,B01,R06,TPR,25.0,23.0,2280,1573,69.0,1.16,332,287895.6,True,Back to School
266,6,2024-02-05,SK004,B01,R06,Display,9.0,9.0,2280,1602,70.3,1.21,704,211791.02,False,
267,46,2024-11-11,SK004,B01,R06,TPR,31.0,30.0,2280,1634,71.7,1.08,225,570408.8,False,
268,38,2024-09-16,SK004,B01,R06,TPR,26.0,23.0,2280,1295,56.8,1.38,1139,71598.38,False,
269,50,2024-12-09,SK004,B01,R06,Display,19.0,18.0,2280,1643,72.1,1.25,545,178370.1,True,Christmas
270,32,2024-08-05,SK004,B01,R06,Feature,24.0,21.0,2280,1381,60.6,1.15,1276,222305.47,False,
271,48,2024-11-25,SK004,B01,R06,Display,9.0,8.0,2280,1796,78.8,1.52,799,140818.5,True,Black Friday
272,13,2024-03-25,SK004,B01,R06,TPR,26.0,24.0,2280,1354,59.4,1.45,172,169232.54,False,
273,18,2024-04-29,SK004,B01,R07,TPR + Feature,27.0,26.0,2000,1280,64.0,1.57,489,85973.4,True,Cinco de Mayo
274,51,2024-12-16,SK004,B01,R07,Feature + Display,31.0,28.0,2000,1516,75.8,1.35,350,680760.0,False,
275,17,2024-04-22,SK004,B01,R07,TPR,23.0,21.0,2000,1308,65.4,1.24,384,419216.4,False,
276,37,2024-09-09,SK004,B01,R07,TPR,16.0,17.0,2000,1194,59.7,1.08,1173,267033.6,True,Labor Day
277,27,2024-07-01,SK004,B01,R07,Feature + Display,9.0,9.0,2000,1066,53.3,1.36,427,158112.0,True,July 4th
278,28,2024-07-08,SK004,B01,R07,Feature + Display,19.0,18.0,2000,1258,62.9,1.5,1609,356740.2,False,
279,48,2024-11-25,SK004,B01,R07,TPR,25.0,23.0,2000,1552,77.6,1.14,1224,301950.0,True,Black Friday
280,40,2024-09-30,SK004,B01,R07,TPR,14.0,14.0,2000,1220,61.0,1.43,1014,218282.4,False,
281,32,2024-08-05,SK004,B01,R07,Feature + Display,21.0,19.0,2000,1478,73.9,1.33,1029,89926.2,False,
282,29,2024-07-15,SK004,B01,R07,TPR + Feature,10.0,10.0,2000,1058,52.9,1.55,585,161406.0,False,
283,44,2024-10-28,SK004,B01,R07,TPR,24.0,24.0,2000,1172,58.6,1.18,34,308318.4,True,Halloween
284,15,2024-04-08,SK004,B01,R07,TPR,17.0,17.0,2000,1202,60.1,1.44,1088,195993.0,False,
285,18,2024-04-29,SK004,B01,R08,Display,14.0,14.0,340,253,74.6,1.43,234,39459.92,True,Cinco de Mayo
286,9,2024-02-26,SK004,B01,R08,Feature,27.0,24.0,340,275,81.1,1.27,582,99284.45,True,Valentine's Day
287,51,2024-12-16,SK004,B01,R08,TPR,23.0,20.0,340,223,65.6,1.15,867,49800.89,False,
288,20,2024-05-13,SK004,B01,R08,TPR,10.0,10.0,340,262,77.2,1.32,76,11386.26,False,
289,36,2024-09-02,SK004,B01,R08,TPR + Feature,22.0,19.0,340,215,63.3,1.41,400,41886.5,False,
290,19,2024-05-06,SK004,B01,R08,TPR,11.0,10.0,340,252,74.3,1.22,237,7802.39,False,
291,37,2024-09-09,SK004,B01,R08,Feature,24.0,22.0,340,184,54.4,1.65,127,55550.02,True,Labor Day
292,28,2024-07-08,SK004,B01,R08,TPR + Feature,28.0,29.0,340,241,71.0,1.43,628,36062.71,False,
293,4,2024-01-22,SK004,B01,R08,Display,30.0,30.0,340,207,61.1,1.31,583,92956.68,True,Super Bowl
294,16,2024-04-15,SK004,B01,R08,Display,18.0,17.0,340,204,60.0,1.18,327,49726.22,False,
295,4,2024-01-22,SK004,B01,R09,Display,19.0,19.0,19000,12293,64.7,1.16,334,3012472.8,True,Super Bowl
296,52,2024-12-23,SK004,B01,R09,TPR,28.0,29.0,19000,13167,69.3,1.46,413,3008300.4,True,New Year's Eve
297,20,2024-05-13,SK004,B01,R09,TPR,18.0,19.0,19000,15751,82.9,1.44,704,2534733.0,False,
298,10,2024-03-04,SK004,B01,R09,TPR,22.0,20.0,19000,10906,57.4,1.28,511,2248923.6,False,
299,50,2024-12-09,SK004,B01,R09,Feature,21.0,21.0,19000,11343,59.7,1.54,91,3570531.3,True,Christmas
300,9,2024-02-26,SK004,B01,R09,TPR + Feature,21.0,20.0,19000,11495,60.5,1.31,752,1204780.5,True,Valentine's Day
301,35,2024-08-26,SK004,B01,R09,Feature,30.0,27.0,19000,12958,68.2,1.48,894,3880332.0,True,Back to School
302,27,2024-07-01,SK004,B01,R09,Feature,11.0,10.0,19000,9196,48.4,1.54,403,2157130.8,True,July 4th
303,39,2024-09-23,SK004,B01,R09,TPR,28.0,25.0,19000,11818,62.2,1.13,504,1168272.0,False,
304,23,2024-06-03,SK004,B01,R09,Feature + Display,8.0,7.0,19000,12027,63.3,1.57,843,559101.6,False,
305,22,2024-05-27,SK004,B01,R09,TPR + Feature,18.0,16.0,19000,14098,74.2,1.25,130,2065338.0,True,Memorial Day
306,38,2024-09-16,SK004,B01,R10,TPR,26.0,27.0,500,351,70.3,1.4,178,105627.6,False,
307,32,2024-08-05,SK004,B01,R10,TPR,25.0,25.0,500,262,52.5,1.27,523,62448.75,False,
308,48,2024-11-25,SK004,B01,R10,Feature + Display,14.0,14.0,500,329,65.9,1.45,241,8070.3,True,Black Friday
309,15,2024-04-08,SK004,B01,R10,Feature + Display,14.0,14.0,500,308,61.6,1.89,495,64946.7,False,
310,41,2024-10-07,SK004,B01,R10,TPR + Feature,19.0,17.0,500,319,63.9,1.6,611,26599.05,False,
311,37,2024-09-09,SK004,B01,R10,TPR,10.0,10.0,500,315,63.1,1.46,513,16470.0,True,Labor Day
312,22,2024-05-27,SK004,B01,R10,Feature,21.0,19.0,500,271,54.3,1.21,84,17293.5,True,Memorial Day
313,40,2024-09-30,SK005,B01,R01,TPR,18.0,17.0,4600,2530,55.0,1.32,2336,656794.44,False,
314,32,2024-08-05,SK005,B01,R01,TPR,31.0,27.0,4600,3118,67.8,1.47,3695,255952.74,False,
315,44,2024-10-28,SK005,B01,R01,Feature,28.0,25.0,4600,2916,63.4,1.17,5152,477281.28,True,Halloween
316,42,2024-10-14,SK005,B01,R02,TPR,11.0,11.0,2800,1769,63.2,1.07,1487,278197.92,False,
317,24,2024-06-10,SK005,B01,R02,Feature + Display,19.0,19.0,2800,1708,61.0,1.53,2232,523647.6,False,
318,51,2024-12-16,SK005,B01,R02,TPR + Feature,23.0,21.0,2800,1691,60.4,1.49,4787,376604.76,False,
319,5,2024-01-29,SK005,B01,R02,TPR,24.0,25.0,2800,2133,76.2,1.01,220,396869.76,False,
320,39,2024-09-23,SK005,B01,R02,Feature,26.0,25.0,2800,1509,53.9,1.37,611,206540.88,False,
321,36,2024-09-02,SK005,B01,R02,Feature + Display,8.0,7.0,2800,1537,54.9,1.53,4484,164713.92,False,
322,25,2024-06-17,SK005,B01,R02,Feature,30.0,29.0,2800,1671,59.7,1.14,159,228589.2,False,
323,8,2024-02-19,SK005,B01,R02,Display,9.0,9.0,2800,1495,53.4,1.44,3206,147367.08,False,
324,43,2024-10-21,SK005,B01,R03,Feature,28.0,26.0,1900,1407,74.1,1.34,2398,73926.72,False,
325,15,2024-04-08,SK005,B01,R03,Feature + Display,31.0,31.0,1900,1216,64.0,1.49,2667,511546.5,False,
326,37,2024-09-09,SK005,B01,R03,TPR,18.0,17.0,1900,1160,61.1,1.48,2731,124751.34,True,Labor Day
327,50,2024-12-09,SK005,B01,R04,TPR,22.0,21.0,575,360,62.7,1.16,1642,87159.77,True,Christmas
328,15,2024-04-08,SK005,B01,R04,Display,17.0,17.0,575,366,63.7,1.42,39,63954.89,False,
329,38,2024-09-16,SK005,B01,R04,Display,16.0,16.0,575,460,80.1,1.48,1596,68183.04,False,
330,52,2024-12-23,SK005,B01,R05,Display,31.0,32.0,1330,881,66.3,1.05,689,338984.81,True,New Year's Eve
331,29,2024-07-15,SK005,B01,R05,Feature,23.0,21.0,1330,839,63.1,1.58,1790,320580.14,False,
332,22,2024-05-27,SK005,B01,R05,Feature + Display,29.0,30.0,1330,764,57.5,1.53,1248,192055.46,True,Memorial Day
333,51,2024-12-16,SK005,B01,R05,Feature + Display,29.0,28.0,1330,937,70.5,1.62,962,375178.1,False,
334,20,2024-05-13,SK005,B01,R05,TPR + Feature,18.0,16.0,1330,868,65.3,1.33,1618,217621.78,False,
335,7,2024-02-12,SK005,B01,R06,Display,9.0,8.0,2280,1623,71.2,1.39,609,154454.04,False,
336,21,2024-05-20,SK005,B01,R06,TPR + Feature,13.0,13.0,2280,1425,62.5,1.4,919,224816.44,False,
337,41,2024-10-07,SK005,B01,R06,TPR,13.0,14.0,2280,1468,64.4,1.24,595,308908.08,False,
338,40,2024-09-30,SK005,B01,R06,Display,16.0,14.0,2280,1741,76.4,1.05,56,215443.58,False,
339,32,2024-08-05,SK005,B01,R07,Feature + Display,18.0,16.0,2000,1478,73.9,1.75,1261,72954.0,False,
340,36,2024-09-02,SK005,B01,R07,TPR + Feature,27.0,28.0,2000,890,44.5,1.51,1588,497129.4,False,
341,26,2024-06-24,SK005,B01,R07,Display,28.0,26.0,2000,1192,59.6,1.22,388,285331.2,False,
342,36,2024-09-02,SK005,B01,R08,TPR,30.0,30.0,340,232,68.4,1.38,226,31300.74,False,
343,34,2024-08-19,SK005,B01,R08,TPR,14.0,12.0,340,209,61.7,1.26,242,41616.2,False,
344,17,2024-04-22,SK005,B01,R08,Feature + Display,19.0,19.0,340,241,71.1,1.44,667,74806.8,False,
345,13,2024-03-25,SK005,B01,R08,Feature + Display,21.0,19.0,340,225,66.2,1.44,464,65731.55,False,
346,37,2024-09-09,SK005,B01,R08,Feature,28.0,26.0,340,229,67.4,1.63,445,102524.69,True,Labor Day
347,48,2024-11-25,SK005,B01,R08,Feature + Display,19.0,19.0,340,238,70.0,1.81,268,17953.63,True,Black Friday
348,18,2024-04-29,SK005,B01,R08,Feature,28.0,25.0,340,223,65.6,1.56,1019,15433.82,True,Cinco de Mayo
349,22,2024-05-27,SK005,B01,R08,Feature,30.0,29.0,340,233,68.7,1.37,755,94492.8,True,Memorial Day
350,31,2024-07-29,SK005,B01,R08,TPR + Feature,21.0,18.0,340,257,75.7,1.24,671,26457.98,False,
351,28,2024-07-08,SK005,B01,R08,TPR,13.0,13.0,340,213,62.9,1.48,426,21753.03,False,
352,44,2024-10-28,SK005,B01,R08,Feature,19.0,16.0,340,285,84.1,1.3,272,66204.02,True,Halloween
353,9,2024-02-26,SK005,B01,R09,Feature + Display,27.0,24.0,19000,12939,68.1,1.47,920,2227702.5,True,Valentine's Day
354,36,2024-09-02,SK005,B01,R09,Feature,9.0,8.0,19000,11989,63.1,1.52,98,1663351.2,False,
355,12,2024-03-18,SK005,B01,R09,TPR,26.0,24.0,19000,15846,83.4,1.47,729,1944976.8,False,
356,30,2024-07-22,SK005,B01,R09,Feature + Display,25.0,26.0,19000,11951,62.9,1.59,502,1292617.5,False,
357,52,2024-12-23,SK005,B01,R09,Feature + Display,19.0,19.0,19000,13547,71.3,1.39,742,2717247.0,True,New Year's Eve
358,44,2024-10-28,SK005,B01,R09,Display,24.0,21.0,19000,12388,65.2,1.26,207,3749140.8,True,Halloween
359,33,2024-08-12,SK005,B01,R09,TPR,14.0,15.0,19000,14155,74.5,1.23,449,1986780.6,False,
360,52,2024-12-23,SK005,B01,R10,TPR,21.0,22.0,500,399,79.8,1.14,274,65050.65,True,New Year's Eve
361,19,2024-05-06,SK005,B01,R10,Feature + Display,10.0,10.0,500,314,62.8,1.54,11,55873.5,False,
362,22,2024-05-27,SK005,B01,R10,Feature + Display,28.0,26.0,500,302,60.5,1.88,207,129696.0,True,Memorial Day
363,27,2024-07-01,SK005,B01,R10,Display,15.0,15.0,500,325,65.0,1.31,428,46899.0,True,July 4th
364,17,2024-04-22,SK005,B01,R10,TPR + Feature,30.0,27.0,500,325,65.0,1.59,693,52110.0,False,
365,35,2024-08-26,SK005,B01,R10,Feature,16.0,16.0,500,316,63.3,1.38,428,17601.6,True,Back to School
366,28,2024-07-08,SK005,B01,R10,Feature,32.0,31.0,500,302,60.5,1.47,626,20380.8,False,
367,24,2024-06-10,SK005,B01,R10,Feature + Display,16.0,16.0,500,363,72.6,1.68,87,87081.6,False,
368,48,2024-11-25,SK005,B01,R10,TPR,22.0,22.0,500,296,59.3,1.27,196,79612.5,True,Black Friday
369,38,2024-09-16,SK005,B01,R10,TPR,23.0,23.0,500,331,66.3,1.32,49,62589.9,False,
370,28,2024-07-08,SK006,B02,R01,TPR,21.0,19.0,4600,2796,60.8,1.42,4160,310984.38,False,
371,52,2024-12-23,SK006,B02,R01,Feature,30.0,30.0,4600,2608,56.7,1.38,6716,574218.0,True,New Year's Eve
372,8,2024-02-19,SK006,B02,R01,Feature,28.0,24.0,4600,3132,68.1,1.25,5908,473880.96,False,
373,9,2024-02-26,SK006,B02,R01,TPR + Feature,15.0,15.0,4600,3335,72.5,1.49,2318,297686.7,True,Valentine's Day
374,35,2024-08-26,SK006,B02,R01,TPR,29.0,26.0,4600,2723,59.2,1.13,2413,184051.98,True,Back to School
375,30,2024-07-22,SK006,B02,R01,Display,20.0,18.0,4600,3404,74.0,1.46,1435,221628.0,False,
376,38,2024-09-16,SK006,B02,R01,TPR,10.0,10.0,4600,3206,69.7,1.03,295,72532.8,False,
377,40,2024-09-30,SK006,B02,R01,Display,24.0,22.0,4600,3063,66.6,1.56,6820,302220.0,False,
378,29,2024-07-15,SK006,B02,R02,Feature,28.0,26.0,2800,1892,67.6,1.29,799,96149.76,False,
379,19,2024-05-06,SK006,B02,R02,Display,16.0,16.0,2800,2004,71.6,1.28,1509,151092.48,False,
380,23,2024-06-03,SK006,B02,R02,Feature,13.0,12.0,2800,1498,53.5,1.62,4184,51018.24,False,
381,27,2024-07-01,SK006,B02,R02,TPR,13.0,12.0,2800,1677,59.9,1.43,1973,17537.52,True,July 4th
382,25,2024-06-17,SK006,B02,R02,Feature,20.0,20.0,2800,1495,53.4,1.4,1737,198676.8,False,
383,14,2024-04-01,SK006,B02,R02,Feature + Display,23.0,24.0,2800,1780,63.6,1.96,2836,32438.28,True,Easter
384,4,2024-01-22,SK006,B02,R02,Feature,12.0,11.0,2800,1968,70.3,1.18,3456,20603.52,True,Super Bowl
385,37,2024-09-09,SK006,B02,R02,Feature,12.0,12.0,2800,2150,76.8,1.63,1252,68433.12,True,Labor Day
386,52,2024-12-23,SK006,B02,R02,Feature + Display,18.0,18.0,2800,2195,78.4,1.97,3939,194261.76,True,New Year's Eve
387,13,2024-03-25,SK006,B02,R02,TPR,23.0,22.0,2800,2150,76.8,1.18,1266,143856.72,False,
388,31,2024-07-29,SK006,B02,R03,TPR,15.0,13.0,1900,1147,60.4,1.19,2010,58670.1,False,
389,28,2024-07-08,SK006,B02,R03,TPR,14.0,13.0,1900,1292,68.0,1.11,1796,41360.34,False,
390,35,2024-08-26,SK006,B02,R03,TPR,17.0,18.0,1900,1223,64.4,1.11,1246,74981.22,True,Back to School
391,38,2024-09-16,SK006,B02,R03,Display,18.0,16.0,1900,1662,87.5,1.44,2079,83885.76,False,
392,18,2024-04-29,SK006,B02,R03,Feature,29.0,30.0,1900,1419,74.7,1.4,1065,222030.96,True,Cinco de Mayo
393,14,2024-04-01,SK006,B02,R03,Display,17.0,16.0,1900,1326,69.8,1.47,2477,20513.73,True,Easter
394,39,2024-09-23,SK006,B02,R03,Feature,27.0,27.0,1900,1400,73.7,1.37,1513,67408.2,False,
395,48,2024-11-25,SK006,B02,R03,Feature,12.0,10.0,1900,1041,54.8,1.48,2653,31457.16,True,Black Friday
396,6,2024-02-05,SK006,B02,R03,TPR,12.0,11.0,1900,1246,65.6,1.29,2015,67907.52,False,
397,30,2024-07-22,SK006,B02,R04,TPR,13.0,12.0,575,413,71.9,1.15,604,26847.21,False,
398,48,2024-11-25,SK006,B02,R04,TPR,17.0,16.0,575,389,67.8,1.39,2389,39603.41,True,Black Friday
399,37,2024-09-09,SK006,B02,R04,Feature + Display,24.0,23.0,575,332,57.9,1.58,226,56817.36,True,Labor Day
400,44,2024-10-28,SK006,B02,R04,Feature,14.0,15.0,575,305,53.2,1.29,203,22213.17,True,Halloween
401,52,2024-12-23,SK006,B02,R04,TPR + Feature,11.0,9.0,575,400,69.7,1.4,1831,9003.64,True,New Year's Eve
402,28,2024-07-08,SK006,B02,R04,TPR + Feature,10.0,9.0,575,305,53.2,1.64,750,18510.97,False,
403,36,2024-09-02,SK006,B02,R04,Feature + Display,11.0,9.0,575,363,63.3,1.78,3087,4986.63,False,
404,38,2024-09-16,SK006,B02,R04,Display,11.0,10.0,575,415,72.2,1.19,1450,6371.8,False,
405,30,2024-07-22,SK006,B02,R05,Feature + Display,28.0,25.0,1330,969,72.9,1.87,540,111731.17,False,
406,42,2024-10-14,SK006,B02,R05,Feature + Display,30.0,26.0,1330,873,65.7,1.87,225,99614.34,False,
407,22,2024-05-27,SK006,B02,R05,TPR,21.0,20.0,1330,744,56.0,1.45,1696,52603.36,True,Memorial Day
408,2,2024-01-08,SK006,B02,R05,Display,30.0,28.0,1330,855,64.3,1.21,1620,154664.37,False,
409,25,2024-06-17,SK006,B02,R05,Feature + Display,20.0,21.0,1330,1137,85.5,1.34,1722,97866.72,False,
410,52,2024-12-23,SK006,B02,R05,Feature + Display,26.0,22.0,1330,1042,78.4,1.79,2188,131013.25,True,New Year's Eve
411,20,2024-05-13,SK006,B02,R05,TPR,25.0,25.0,1330,957,72.0,1.36,1591,51700.42,False,
412,32,2024-08-05,SK006,B02,R05,TPR + Feature,12.0,11.0,1330,1149,86.4,1.64,2008,47535.26,False,
413,44,2024-10-28,SK006,B02,R05,Feature,25.0,21.0,1330,824,62.0,1.56,1201,74273.85,True,Halloween
414,31,2024-07-29,SK006,B02,R05,Display,12.0,10.0,1330,752,56.6,1.44,408,18175.25,False,
415,4,2024-01-22,SK006,B02,R05,Feature,28.0,29.0,1330,735,55.3,1.27,570,34253.35,True,Super Bowl
416,9,2024-02-26,SK006,B02,R05,Feature + Display,27.0,26.0,1330,700,52.7,1.65,863,128187.93,True,Valentine's Day
417,50,2024-12-09,SK006,B02,R05,TPR + Feature,20.0,17.0,1330,985,74.1,1.49,1665,25049.22,True,Christmas
418,48,2024-11-25,SK006,B02,R06,TPR,17.0,17.0,2280,1224,53.7,1.05,1031,61965.61,True,Black Friday
419,27,2024-07-01,SK006,B02,R06,Feature,24.0,21.0,2280,1468,64.4,1.15,794,65910.24,True,July 4th
420,16,2024-04-15,SK006,B02,R06,Feature + Display,29.0,30.0,2280,1320,57.9,1.94,1641,198379.84,False,
421,37,2024-09-09,SK006,B02,R06,Feature,14.0,14.0,2280,1673,73.4,1.31,322,131421.02,True,Labor Day
422,36,2024-09-02,SK006,B02,R06,TPR + Feature,11.0,10.0,2280,1418,62.2,1.38,241,109850.4,False,
423,23,2024-06-03,SK006,B02,R06,Feature,26.0,24.0,2280,1589,69.7,1.49,218,86981.54,False,
424,4,2024-01-22,SK006,B02,R07,Feature,26.0,23.0,2000,1386,69.3,1.14,1219,217510.8,True,Super Bowl
425,12,2024-03-18,SK006,B02,R07,TPR,14.0,13.0,2000,1396,69.8,1.1,962,100564.8,False,
426,10,2024-03-04,SK006,B02,R07,TPR + Feature,21.0,18.0,2000,1542,77.1,1.44,972,131531.4,False,
427,39,2024-09-23,SK006,B02,R07,Feature + Display,28.0,29.0,2000,1314,65.7,1.36,1176,60093.6,False,
428,51,2024-12-16,SK006,B02,R07,TPR,23.0,21.0,2000,1522,76.1,1.23,1046,173272.8,False,
429,20,2024-05-13,SK006,B02,R07,TPR,30.0,31.0,2000,1338,66.9,1.19,1062,145854.0,False,
430,18,2024-04-29,SK006,B02,R07,Display,10.0,10.0,2000,1210,60.5,1.05,849,52998.0,True,Cinco de Mayo
431,42,2024-10-14,SK006,B02,R08,Display,22.0,19.0,340,248,73.1,1.04,562,11139.22,False,
432,1,2024-01-01,SK006,B02,R08,Display,24.0,25.0,340,239,70.4,1.23,498,19478.74,False,
433,16,2024-04-15,SK006,B02,R08,TPR + Feature,32.0,28.0,340,294,86.7,1.82,761,28116.1,False,
434,33,2024-08-12,SK006,B02,R08,Feature,13.0,11.0,340,253,74.7,1.3,373,5323.89,False,
435,27,2024-07-01,SK006,B02,R08,Display,13.0,13.0,340,242,71.2,1.07,644,16552.46,True,July 4th
436,36,2024-09-02,SK006,B02,R08,TPR + Feature,18.0,18.0,340,218,64.2,1.31,564,8041.68,False,
437,32,2024-08-05,SK006,B02,R09,Feature,21.0,21.0,19000,13167,69.3,1.35,652,1004881.5,False,
438,26,2024-06-24,SK006,B02,R09,TPR,16.0,14.0,19000,10431,54.9,1.42,69,665760.0,False,
439,33,2024-08-12,SK006,B02,R09,Display,24.0,23.0,19000,14060,74.0,1.21,35,868816.8,False,
440,19,2024-05-06,SK006,B02,R10,Feature,16.0,15.0,500,362,72.5,1.52,426,30134.4,False,
441,38,2024-09-16,SK006,B02,R10,Feature + Display,15.0,14.0,500,369,73.8,1.54,453,28415.25,False,
442,24,2024-06-10,SK006,B02,R10,TPR,15.0,14.0,500,350,70.0,1.01,458,13140.0,False,
443,8,2024-02-19,SK006,B02,R10,Display,20.0,18.0,500,373,74.7,1.5,262,39420.0,False,
444,46,2024-11-11,SK007,B02,R01,Feature,8.0,7.0,4600,3344,72.7,1.6,4268,116019.36,False,
445,18,2024-04-29,SK007,B02,R01,TPR + Feature,27.0,27.0,4600,3164,68.8,1.33,5769,554428.8,True,Cinco de Mayo
446,9,2024-02-26,SK007,B02,R01,TPR + Feature,21.0,19.0,4600,3169,68.9,1.85,6972,285684.84,True,Valentine's Day
447,12,2024-03-18,SK007,B02,R02,TPR,16.0,14.0,2800,1822,65.1,1.13,3466,226235.52,False,
448,11,2024-03-11,SK007,B02,R02,Feature + Display,29.0,28.0,2800,1456,52.0,1.82,4657,231078.96,False,
449,14,2024-04-01,SK007,B02,R02,Feature,9.0,9.0,2800,1702,60.8,1.67,983,44294.04,True,Easter
450,4,2024-01-22,SK007,B02,R02,TPR + Feature,10.0,9.0,2800,1724,61.6,1.67,5098,15624.0,True,Super Bowl
451,15,2024-04-08,SK007,B02,R02,Feature + Display,9.0,8.0,2800,2181,77.9,1.68,1855,138506.76,False,
452,16,2024-04-15,SK007,B02,R02,Display,9.0,9.0,2800,1531,54.7,1.21,183,34450.92,False,
453,23,2024-06-03,SK007,B02,R02,TPR + Feature,25.0,22.0,2800,2027,72.4,1.85,5303,308574.0,False,
454,9,2024-02-26,SK007,B02,R02,Feature + Display,10.0,9.0,2800,1755,62.7,1.49,1575,63277.2,True,Valentine's Day
455,7,2024-02-12,SK007,B02,R03,Feature + Display,10.0,10.0,1900,1170,61.6,1.88,906,60961.5,False,
456,4,2024-01-22,SK007,B02,R03,Feature + Display,20.0,21.0,1900,1225,64.5,1.59,788,113441.4,True,Super Bowl
457,52,2024-12-23,SK007,B02,R03,Feature + Display,32.0,28.0,1900,1316,69.3,1.5,2875,91601.28,True,New Year's Eve
458,6,2024-02-05,SK007,B02,R03,Feature + Display,28.0,24.0,1900,953,50.2,1.63,2254,154365.12,False,
459,26,2024-06-24,SK007,B02,R03,Feature + Display,19.0,17.0,1900,1463,77.0,1.91,1963,23165.37,False,
460,46,2024-11-11,SK007,B02,R03,TPR + Feature,25.0,24.0,1900,1189,62.6,1.44,768,95418.0,False,
461,21,2024-05-20,SK007,B02,R04,TPR,20.0,20.0,575,355,61.9,1.44,2364,53581.95,False,
