sale_id,fiscal_week,week_start_date,sku_id,brand_id,retailer_id,units_sold,gross_sales,net_sales,cogs,gross_margin,is_on_promo,discount_pct,realized_price,yoy_index,prior_yr_net_sales
243,25,2024-06-17,SK001,B01,R03,11,54.89,54.89,20.02,34.87,False,0.0,4.99,1.02,53.81
244,25,2024-06-17,SK001,B01,R04,9,44.91,44.91,16.38,28.53,False,0.0,4.99,1.02,44.03
245,25,2024-06-17,SK001,B01,R05,5,24.95,24.95,9.1,15.85,False,0.0,4.99,1.02,24.46
246,25,2024-06-17,SK001,B01,R06,5,24.95,19.65,9.1,10.55,True,21.3,3.93,1.02,19.26
247,25,2024-06-17,SK001,B01,R07,5,24.95,21.8,9.1,12.7,True,12.7,4.36,1.02,21.37
248,25,2024-06-17,SK001,B01,R08,3,14.97,14.97,5.46,9.51,False,0.0,4.99,1.02,14.68
249,25,2024-06-17,SK001,B01,R09,4,19.96,19.96,7.28,12.68,False,0.0,4.99,1.02,19.57
250,25,2024-06-17,SK001,B01,R10,2,9.98,9.98,3.64,6.34,False,0.0,4.99,1.02,9.78
251,26,2024-06-24,SK001,B01,R01,18,89.82,68.4,32.76,35.64,True,23.8,3.8,1.02,67.06
252,26,2024-06-24,SK001,B01,R02,17,84.83,84.83,30.94,53.89,False,0.0,4.99,1.02,83.17
253,26,2024-06-24,SK001,B01,R03,14,69.86,69.86,25.48,44.38,False,0.0,4.99,1.02,68.49
254,26,2024-06-24,SK001,B01,R04,10,49.9,49.9,18.2,31.7,False,0.0,4.99,1.02,48.92
255,26,2024-06-24,SK001,B01,R05,4,19.96,19.96,7.28,12.68,False,0.0,4.99,1.02,19.57
256,26,2024-06-24,SK001,B01,R06,5,24.95,24.95,9.1,15.85,False,0.0,4.99,1.02,24.46
257,26,2024-06-24,SK001,B01,R07,6,29.94,29.94,10.92,19.02,False,0.0,4.99,1.02,29.35
258,26,2024-06-24,SK001,B01,R08,3,14.97,14.97,5.46,9.51,False,0.0,4.99,1.02,14.68
259,26,2024-06-24,SK001,B01,R09,3,14.97,14.97,5.46,9.51,False,0.0,4.99,1.02,14.68
260,26,2024-06-24,SK001,B01,R10,2,9.98,9.98,3.64,6.34,False,0.0,4.99,1.02,9.78
261,27,2024-07-01,SK001,B01,R01,37,184.63,184.63,67.34,117.29,False,0.0,4.99,1.02,181.01
262,27,2024-07-01,SK001,B01,R02,28,139.72,139.72,50.96,88.76,False,0.0,4.99,1.02,136.98
263,27,2024-07-01,SK001,B01,R03,8,39.92,39.92,14.56,25.36,False,0.0,4.99,1.02,39.14
264,27,2024-07-01,SK001,B01,R04,13,64.87,64.87,23.66,41.21,False,0.0,4.99,1.02,63.6
265,27,2024-07-01,SK001,B01,R05,12,59.88,51.6,21.84,29.76,True,13.8,4.3,1.02,50.59
266,27,2024-07-01,SK001,B01,R06,9,44.91,44.91,16.38,28.53,False,0.0,4.99,1.02,44.03
267,27,2024-07-01,SK001,B01,R07,13,64.87,56.42,23.66,32.76,True,13.1,4.34,1.02,55.31
268,27,2024-07-01,SK001,B01,R08,5,24.95,22.45,9.1,13.35,True,10.0,4.49,1.02,22.01
269,27,2024-07-01,SK001,B01,R09,5,24.95,24.95,9.1,15.85,False,0.0,4.99,1.02,24.46
270,27,2024-07-01,SK001,B01,R10,4,19.96,19.96,7.28,12.68,False,0.0,4.99,1.02,19.57
271,28,2024-07-08,SK001,B01,R01,40,199.6,199.6,72.8,126.8,False,0.0,4.99,1.02,195.69
272,28,2024-07-08,SK001,B01,R02,15,74.85,74.85,27.3,47.55,False,0.0,4.99,1.02,73.38
273,28,2024-07-08,SK001,B01,R03,16,79.84,79.84,29.12,50.72,False,0.0,4.99,1.02,78.27
274,28,2024-07-08,SK001,B01,R04,11,54.89,54.89,20.02,34.87,False,0.0,4.99,1.02,53.81
275,28,2024-07-08,SK001,B01,R05,7,34.93,34.93,12.74,22.19,False,0.0,4.99,1.02,34.25
276,28,2024-07-08,SK001,B01,R06,9,44.91,44.91,16.38,28.53,False,0.0,4.99,1.02,44.03
277,28,2024-07-08,SK001,B01,R07,7,34.93,34.93,12.74,22.19,False,0.0,4.99,1.02,34.25
278,28,2024-07-08,SK001,B01,R08,4,19.96,19.96,7.28,12.68,False,0.0,4.99,1.02,19.57
279,28,2024-07-08,SK001,B01,R09,4,19.96,19.96,7.28,12.68,False,0.0,4.99,1.02,19.57
280,28,2024-07-08,SK001,B01,R10,2,9.98,9.98,3.64,6.34,False,0.0,4.99,1.02,9.78
281,29,2024-07-15,SK001,B01,R01,33,164.67,164.67,60.06,104.61,False,0.0,4.99,1.02,161.44
282,29,2024-07-15,SK001,B01,R02,23,114.77,114.77,41.86,72.91,False,0.0,4.99,1.02,112.52
283,29,2024-07-15,SK001,B01,R03,17,84.83,84.83,30.94,53.89,False,0.0,4.99,1.02,83.17
284,29,2024-07-15,SK001,B01,R04,8,39.92,39.92,14.56,25.36,False,0.0,4.99,1.02,39.14
285,29,2024-07-15,SK001,B01,R05,12,59.88,59.88,21.84,38.04,False,0.0,4.99,1.02,58.71
286,29,2024-07-15,SK001,B01,R06,5,24.95,24.95,9.1,15.85,False,0.0,4.99,1.02,24.46
287,29,2024-07-15,SK001,B01,R07,7,34.93,30.38,12.74,17.64,True,13.0,4.34,1.02,29.78
288,29,2024-07-15,SK001,B01,R08,5,24.95,24.95,9.1,15.85,False,0.0,4.99,1.02,24.46
289,29,2024-07-15,SK001,B01,R09,4,19.96,19.96,7.28,12.68,False,0.0,4.99,1.02,19.57
290,29,2024-07-15,SK001,B01,R10,2,9.98,9.98,3.64,6.34,False,0.0,4.99,1.02,9.78
291,30,2024-07-22,SK001,B01,R01,31,154.69,154.69,56.42,98.27,False,0.0,4.99,1.02,151.66
292,30,2024-07-22,SK001,B01,R02,18,89.82,69.66,32.76,36.9,True,22.4,3.87,1.02,68.29
293,30,2024-07-22,SK001,B01,R03,12,59.88,59.88,21.84,38.04,False,0.0,4.99,1.02,58.71
294,30,2024-07-22,SK001,B01,R04,13,64.87,64.87,23.66,41.21,False,0.0,4.99,1.02,63.6
295,30,2024-07-22,SK001,B01,R05,9,44.91,44.91,16.38,28.53,False,0.0,4.99,1.02,44.03
296,30,2024-07-22,SK001,B01,R06,7,34.93,34.93,12.74,22.19,False,0.0,4.99,1.02,34.25
297,30,2024-07-22,SK001,B01,R07,8,39.92,35.68,14.56,21.12,True,10.7,4.46,1.02,34.98
298,30,2024-07-22,SK001,B01,R08,5,24.95,24.95,9.1,15.85,False,0.0,4.99,1.02,24.46
299,30,2024-07-22,SK001,B01,R09,5,24.95,24.95,9.1,15.85,False,0.0,4.99,1.02,24.46
300,30,2024-07-22,SK001,B01,R10,3,14.97,14.97,5.46,9.51,False,0.0,4.99,1.02,14.68
301,31,2024-07-29,SK001,B01,R01,27,134.73,98.01,49.14,48.87,True,27.3,3.63,1.02,96.09
302,31,2024-07-29,SK001,B01,R02,18,89.82,89.82,32.76,57.06,False,0.0,4.99,1.02,88.06
303,31,2024-07-29,SK001,B01,R03,15,74.85,74.85,27.3,47.55,False,0.0,4.99,1.02,73.38
304,31,2024-07-29,SK001,B01,R04,12,59.88,59.88,21.84,38.04,False,0.0,4.99,1.02,58.71
305,31,2024-07-29,SK001,B01,R05,9,44.91,44.91,16.38,28.53,False,0.0,4.99,1.02,44.03
306,31,2024-07-29,SK001,B01,R06,8,39.92,39.92,14.56,25.36,False,0.0,4.99,1.02,39.14
307,31,2024-07-29,SK001,B01,R07,9,44.91,44.91,16.38,28.53,False,0.0,4.99,1.02,44.03
308,31,2024-07-29,SK001,B01,R08,4,19.96,15.24,7.28,7.96,True,23.6,3.81,1.02,14.94
309,31,2024-07-29,SK001,B01,R09,5,24.95,24.95,9.1,15.85,False,0.0,4.99,1.02,24.46
310,31,2024-07-29,SK001,B01,R10,2,9.98,9.98,3.64,6.34,False,0.0,4.99,1.02,9.78
311,32,2024-08-05,SK001,B01,R01,31,154.69,154.69,56.42,98.27,False,0.0,4.99,1.02,151.66
312,32,2024-08-05,SK001,B01,R02,24,119.76,95.28,43.68,51.6,True,20.5,3.97,1.02,93.41
313,32,2024-08-05,SK001,B01,R03,15,74.85,74.85,27.3,47.55,False,0.0,4.99,1.02,73.38
314,32,2024-08-05,SK001,B01,R04,13,64.87,64.87,23.66,41.21,False,0.0,4.99,1.02,63.6
315,32,2024-08-05,SK001,B01,R05,11,54.89,45.98,20.02,25.96,True,16.3,4.18,1.02,45.08
316,32,2024-08-05,SK001,B01,R06,8,39.92,39.92,14.56,25.36,False,0.0,4.99,1.02,39.14
317,32,2024-08-05,SK001,B01,R07,8,39.92,39.92,14.56,25.36,False,0.0,4.99,1.02,39.14
318,32,2024-08-05,SK001,B01,R08,4,19.96,19.96,7.28,12.68,False,0.0,4.99,1.02,19.57
319,32,2024-08-05,SK001,B01,R09,4,19.96,19.96,7.28,12.68,False,0.0,4.99,1.02,19.57
320,32,2024-08-05,SK001,B01,R10,3,14.97,14.97,5.46,9.51,False,0.0,4.99,1.02,14.68
321,33,2024-08-12,SK001,B01,R01,32,159.68,159.68,58.24,101.44,False,0.0,4.99,1.02,156.55
322,33,2024-08-12,SK001,B01,R02,23,114.77,114.77,41.86,72.91,False,0.0,4.99,1.02,112.52
323,33,2024-08-12,SK001,B01,R03,11,54.89,54.89,20.02,34.87,False,0.0,4.99,1.02,53.81
324,33,2024-08-12,SK001,B01,R04,15,74.85,74.85,27.3,47.55,False,0.0,4.99,1.02,73.38
325,33,2024-08-12,SK001,B01,R05,7,34.93,34.93,12.74,22.19,False,0.0,4.99,1.02,34.25
326,33,2024-08-12,SK001,B01,R06,6,29.94,29.94,10.92,19.02,False,0.0,4.99,1.02,29.35
327,33,2024-08-12,SK001,B01,R07,8,39.92,39.92,14.56,25.36,False,0.0,4.99,1.02,39.14
328,33,2024-08-12,SK001,B01,R08,5,24.95,24.95,9.1,15.85,False,0.0,4.99,1.02,24.46
329,33,2024-08-12,SK001,B01,R09,5,24.95,24.95,9.1,15.85,False,0.0,4.99,1.02,24.46
330,33,2024-08-12,SK001,B01,R10,3,14.97,14.97,5.46,9.51,False,0.0,4.99,1.02,14.68
331,34,2024-08-19,SK001,B01,R01,32,159.68,159.68,58.24,101.44,False,0.0,4.99,1.02,156.55
332,34,2024-08-19,SK001,B01,R02,17,84.83,84.83,30.94,53.89,False,0.0,4.99,1.02,83.17
333,34,2024-08-19,SK001,B01,R03,14,69.86,69.86,25.48,44.38,False,0.0,4.99,1.02,68.49
334,34,2024-08-19,SK001,B01,R04,10,49.9,49.9,18.2,31.7,False,0.0,4.99,1.02,48.92
335,34,2024-08-19,SK001,B01,R05,10,49.9,41.7,18.2,23.5,True,16.5,4.17,1.02,40.88
336,34,2024-08-19,SK001,B01,R06,8,39.92,39.92,14.56,25.36,False,0.0,4.99,1.02,39.14
337,34,2024-08-19,SK001,B01,R07,6,29.94,29.94,10.92,19.02,False,0.0,4.99,1.02,29.35
338,34,2024-08-19,SK001,B01,R08,4,19.96,19.96,7.28,12.68,False,0.0,4.99,1.02,19.57
339,34,2024-08-19,SK001,B01,R09,4,19.96,16.0,7.28,8.72,True,19.9,4.0,1.02,15.69
340,34,2024-08-19,SK001,B01,R10,2,9.98,9.98,3.64,6.34,False,0.0,4.99,1.02,9.78
341,35,2024-08-26,SK001,B01,R01,38,189.62,189.62,69.16,120.46,False,0.0,4.99,1.02,185.9
342,35,2024-08-26,SK001,B01,R02,30,149.7,149.7,54.6,95.1,False,0.0,4.99,1.02,146.76
343,35,2024-08-26,SK001,B01,R03,20,99.8,72.4,36.4,36.0,True,27.5,3.62,1.02,70.98
344,35,2024-08-26,SK001,B01,R04,14,69.86,69.86,25.48,44.38,False,0.0,4.99,1.02,68.49
345,35,2024-08-26,SK001,B01,R05,11,54.89,54.89,20.02,34.87,False,0.0,4.99,1.02,53.81
346,35,2024-08-26,SK001,B01,R06,12,59.88,48.0,21.84,26.16,True,19.9,4.0,1.02,47.06
347,35,2024-08-26,SK001,B01,R07,7,34.93,34.93,12.74,22.19,False,0.0,4.99,1.02,34.25
348,35,2024-08-26,SK001,B01,R08,5,24.95,18.0,9.1,8.9,True,27.9,3.6,1.02,17.65
349,35,2024-08-26,SK001,B01,R09,5,24.95,24.95,9.1,15.85,False,0.0,4.99,1.02,24.46
350,35,2024-08-26,SK001,B01,R10,4,19.96,19.96,7.28,12.68,False,0.0,4.99,1.02,19.57
351,36,2024-09-02,SK001,B01,R01,34,169.66,127.16,61.88,65.28,True,25.0,3.74,1.02,124.67
352,36,2024-09-02,SK001,B01,R02,26,129.74,129.74,47.32,82.42,False,0.0,4.99,1.02,127.2
353,36,2024-09-02,SK001,B01,R03,16,79.84,79.84,29.12,50.72,False,0.0,4.99,1.02,78.27
354,36,2024-09-02,SK001,B01,R04,11,54.89,54.89,20.02,34.87,False,0.0,4.99,1.02,53.81
355,36,2024-09-02,SK001,B01,R05,9,44.91,44.91,16.38,28.53,False,0.0,4.99,1.02,44.03
356,36,2024-09-02,SK001,B01,R06,6,29.94,29.94,10.92,19.02,False,0.0,4.99,1.02,29.35
357,36,2024-09-02,SK001,B01,R07,7,34.93,34.93,12.74,22.19,False,0.0,4.99,1.02,34.25
358,36,2024-09-02,SK001,B01,R08,4,19.96,19.96,7.28,12.68,False,0.0,4.99,1.02,19.57
359,36,2024-09-02,SK001,B01,R09,4,19.96,19.96,7.28,12.68,False,0.0,4.99,1.02,19.57
360,36,2024-09-02,SK001,B01,R10,2,9.98,9.98,3.64,6.34,False,0.0,4.99,1.02,9.78
361,37,2024-09-09,SK001,B01,R01,49,244.51,244.51,89.18,155.33,False,0.0,4.99,1.02,239.72
362,37,2024-09-09,SK001,B01,R02,37,184.63,184.63,67.34,117.29,False,0.0,4.99,1.02,181.01
363,37,2024-09-09,SK001,B01,R03,19,94.81,94.81,34.58,60.23,False,0.0,4.99,1.02,92.95
364,37,2024-09-09,SK001,B01,R04,17,84.83,84.83,30.94,53.89,False,0.0,4.99,1.02,83.17
365,37,2024-09-09,SK001,B01,R05,14,69.86,69.86,25.48,44.38,False,0.0,4.99,1.02,68.49
366,37,2024-09-09,SK001,B01,R06,11,54.89,54.89,20.02,34.87,False,0.0,4.99,1.02,53.81
367,37,2024-09-09,SK001,B01,R07,10,49.9,49.9,18.2,31.7,False,0.0,4.99,1.02,48.92
368,37,2024-09-09,SK001,B01,R08,6,29.94,29.94,10.92,19.02,False,0.0,4.99,1.02,29.35
369,37,2024-09-09,SK001,B01,R09,6,29.94,29.94,10.92,19.02,False,0.0,4.99,1.02,29.35
370,37,2024-09-09,SK001,B01,R10,3,14.97,14.97,5.46,9.51,False,0.0,4.99,1.02,14.68
371,38,2024-09-16,SK001,B01,R01,32,159.68,159.68,58.24,101.44,False,0.0,4.99,1.02,156.55
372,38,2024-09-16,SK001,B01,R02,22,109.78,109.78,40.04,69.74,False,0.0,4.99,1.02,107.63
373,38,2024-09-16,SK001,B01,R03,17,84.83,84.83,30.94,53.89,False,0.0,4.99,1.02,83.17
374,38,2024-09-16,SK001,B01,R04,13,64.87,64.87,23.66,41.21,False,0.0,4.99,1.02,63.6
375,38,2024-09-16,SK001,B01,R05,12,59.88,59.88,21.84,38.04,False,0.0,4.99,1.02,58.71
376,38,2024-09-16,SK001,B01,R06,7,34.93,28.07,12.74,15.33,True,19.7,4.01,1.02,27.52
377,38,2024-09-16,SK001,B01,R07,8,39.92,39.92,14.56,25.36,False,0.0,4.99,1.02,39.14
378,38,2024-09-16,SK001,B01,R08,5,24.95,24.95,9.1,15.85,False,0.0,4.99,1.02,24.46
379,38,2024-09-16,SK001,B01,R09,6,29.94,29.94,10.92,19.02,False,0.0,4.99,1.02,29.35
380,38,2024-09-16,SK001,B01,R10,2,9.98,9.98,3.64,6.34,False,0.0,4.99,1.02,9.78
381,39,2024-09-23,SK001,B01,R01,27,134.73,134.73,49.14,85.59,False,0.0,4.99,1.02,132.09
382,39,2024-09-23,SK001,B01,R02,18,89.82,69.48,32.76,36.72,True,22.6,3.86,1.02,68.12
383,39,2024-09-23,SK001,B01,R03,8,39.92,39.92,14.56,25.36,False,0.0,4.99,1.02,39.14
384,39,2024-09-23,SK001,B01,R04,10,49.9,49.9,18.2,31.7,False,0.0,4.99,1.02,48.92
385,39,2024-09-23,SK001,B01,R05,7,34.93,34.93,12.74,22.19,False,0.0,4.99,1.02,34.25
386,39,2024-09-23,SK001,B01,R06,8,39.92,30.56,14.56,16.0,True,23.4,3.82,1.02,29.96
387,39,2024-09-23,SK001,B01,R07,7,34.93,34.93,12.74,22.19,False,0.0,4.99,1.02,34.25
388,39,2024-09-23,SK001,B01,R08,6,29.94,29.94,10.92,19.02,False,0.0,4.99,1.02,29.35
389,39,2024-09-23,SK001,B01,R09,5,24.95,24.95,9.1,15.85,False,0.0,4.99,1.02,24.46
390,39,2024-09-23,SK001,B01,R10,2,9.98,9.98,3.64,6.34,False,0.0,4.99,1.02,9.78
391,40,2024-09-30,SK001,B01,R01,17,84.83,84.83,30.94,53.89,False,0.0,4.99,1.02,83.17
392,40,2024-09-30,SK001,B01,R02,14,69.86,69.86,25.48,44.38,False,0.0,4.99,1.02,68.49
393,40,2024-09-30,SK001,B01,R03,6,29.94,29.94,10.92,19.02,False,0.0,4.99,1.02,29.35
394,40,2024-09-30,SK001,B01,R04,9,44.91,36.36,16.38,19.98,True,19.0,4.04,1.02,35.65
395,40,2024-09-30,SK001,B01,R05,7,34.93,34.93,12.74,22.19,False,0.0,4.99,1.02,34.25
396,40,2024-09-30,SK001,B01,R06,4,19.96,19.96,7.28,12.68,False,0.0,4.99,1.02,19.57
397,40,2024-09-30,SK001,B01,R07,3,14.97,14.97,5.46,9.51,False,0.0,4.99,1.02,14.68
398,40,2024-09-30,SK001,B01,R08,3,14.97,14.97,5.46,9.51,False,0.0,4.99,1.02,14.68
399,40,2024-09-30,SK001,B01,R09,2,9.98,9.98,3.64,6.34,False,0.0,4.99,1.02,9.78
400,40,2024-09-30,SK001,B01,R10,2,9.98,9.98,3.64,6.34,False,0.0,4.99,1.02,9.78
401,41,2024-10-07,SK001,B01,R01,14,69.86,69.86,25.48,44.38,False,0.0,4.99,1.02,68.49
402,41,2024-10-07,SK001,B01,R02,11,54.89,54.89,20.02,34.87,False,0.0,4.99,1.02,53.81
403,41,2024-10-07,SK001,B01,R03,8,39.92,39.92,14.56,25.36,False,0.0,4.99,1.02,39.14
404,41,2024-10-07,SK001,B01,R04,7,34.93,28.49,12.74,15.75,True,18.5,4.07,1.02,27.93
405,41,2024-10-07,SK001,B01,R05,5,24.95,24.95,9.1,15.85,False,0.0,4.99,1.02,24.46
406,41,2024-10-07,SK001,B01,R06,5,24.95,24.95,9.1,15.85,False,0.0,4.99,1.02,24.46
407,41,2024-10-07,SK001,B01,R07,3,14.97,14.97,5.46,9.51,False,0.0,4.99,1.02,14.68
408,41,2024-10-07,SK001,B01,R08,3,14.97,14.97,5.46,9.51,False,0.0,4.99,1.02,14.68
409,41,2024-10-07,SK001,B01,R09,2,9.98,9.98,3.64,6.34,False,0.0,4.99,1.02,9.78
410,41,2024-10-07,SK001,B01,R10,2,9.98,9.98,3.64,6.34,False,0.0,4.99,1.02,9.78
411,42,2024-10-14,SK001,B01,R01,23,114.77,114.77,41.86,72.91,False,0.0,4.99,1.02,112.52
412,42,2024-10-14,SK001,B01,R02,10,49.9,49.9,18.2,31.7,False,0.0,4.99,1.02,48.92
413,42,2024-10-14,SK001,B01,R03,6,29.94,29.94,10.92,19.02,False,0.0,4.99,1.02,29.35
414,42,2024-10-14,SK001,B01,R04,8,39.92,39.92,14.56,25.36,False,0.0,4.99,1.02,39.14
415,42,2024-10-14,SK001,B01,R05,6,29.94,29.94,10.92,19.02,False,0.0,4.99,1.02,29.35
416,42,2024-10-14,SK001,B01,R06,4,19.96,19.96,7.28,12.68,False,0.0,4.99,1.02,19.57
417,42,2024-10-14,SK001,B01,R07,5,24.95,22.15,9.1,13.05,True,11.2,4.43,1.02,21.72
418,42,2024-10-14,SK001,B01,R08,3,14.97,14.97,5.46,9.51,False,0.0,4.99,1.02,14.68
419,42,2024-10-14,SK001,B01,R09,3,14.97,14.97,5.46,9.51,False,0.0,4.99,1.02,14.68
420,42,2024-10-14,SK001,B01,R10,1,4.99,4.99,1.82,3.17,False,0.0,4.99,1.02,4.89
421,43,2024-10-21,SK001,B01,R01,27,134.73,134.73,49.14,85.59,False,0.0,4.99,1.02,132.09
422,43,2024-10-21,SK001,B01,R02,17,84.83,84.83,30.94,53.89,False,0.0,4.99,1.02,83.17
423,43,2024-10-21,SK001,B01,R03,8,39.92,31.36,14.56,16.8,True,21.4,3.92,1.02,30.75
424,43,2024-10-21,SK001,B01,R04,8,39.92,39.92,14.56,25.36,False,0.0,4.99,1.02,39.14
425,43,2024-10-21,SK001,B01,R05,6,29.94,29.94,10.92,19.02,False,0.0,4.99,1.02,29.35
426,43,2024-10-21,SK001,B01,R06,6,29.94,29.94,10.92,19.02,False,0.0,4.99,1.02,29.35
427,43,2024-10-21,SK001,B01,R07,3,14.97,14.97,5.46,9.51,False,0.0,4.99,1.02,14.68
428,43,2024-10-21,SK001,B01,R08,3,14.97,11.34,5.46,5.88,True,24.3,3.78,1.02,11.12
429,43,2024-10-21,SK001,B01,R09,3,14.97,14.97,5.46,9.51,False,0.0,4.99,1.02,14.68
430,43,2024-10-21,SK001,B01,R10,1,4.99,4.99,1.82,3.17,False,0.0,4.99,1.02,4.89
431,44,2024-10-28,SK001,B01,R01,22,109.78,88.22,40.04,48.18,True,19.6,4.01,1.02,86.49
432,44,2024-10-28,SK001,B01,R02,11,54.89,54.89,20.02,34.87,False,0.0,4.99,1.02,53.81
433,44,2024-10-28,SK001,B01,R03,11,54.89,54.89,20.02,34.87,False,0.0,4.99,1.02,53.81
434,44,2024-10-28,SK001,B01,R04,11,54.89,48.62,20.02,28.6,True,11.4,4.42,1.02,47.67
435,44,2024-10-28,SK001,B01,R05,10,49.9,49.9,18.2,31.7,False,0.0,4.99,1.02,48.92
436,44,2024-10-28,SK001,B01,R06,7,34.93,34.93,12.74,22.19,False,0.0,4.99,1.02,34.25
437,44,2024-10-28,SK001,B01,R07,8,39.92,39.92,14.56,25.36,False,0.0,4.99,1.02,39.14
438,44,2024-10-28,SK001,B01,R08,3,14.97,14.97,5.46,9.51,False,0.0,4.99,1.02,14.68
439,44,2024-10-28,SK001,B01,R09,2,9.98,8.16,3.64,4.52,True,18.3,4.08,1.02,8.0
440,44,2024-10-28,SK001,B01,R10,2,9.98,9.98,3.64,6.34,False,0.0,4.99,1.02,9.78
441,45,2024-11-04,SK001,B01,R01,21,104.79,104.79,38.22,66.57,False,0.0,4.99,1.02,102.74
442,45,2024-11-04,SK001,B01,R02,13,64.87,49.01,23.66,25.35,True,24.5,3.77,1.02,48.05
443,45,2024-11-04,SK001,B01,R03,5,24.95,24.95,9.1,15.85,False,0.0,4.99,1.02,24.46
444,45,2024-11-04,SK001,B01,R04,7,34.93,34.93,12.74,22.19,False,0.0,4.99,1.02,34.25
445,45,2024-11-04,SK001,B01,R05,4,19.96,16.36,7.28,9.08,True,18.0,4.09,1.02,16.04
446,45,2024-11-04,SK001,B01,R06,5,24.95,24.95,9.1,15.85,False,0.0,4.99,1.02,24.46
447,45,2024-11-04,SK001,B01,R07,4,19.96,19.96,7.28,12.68,False,0.0,4.99,1.02,19.57
448,45,2024-11-04,SK001,B01,R08,2,9.98,9.98,3.64,6.34,False,0.0,4.99,1.02,9.78
449,45,2024-11-04,SK001,B01,R09,2,9.98,9.98,3.64,6.34,False,0.0,4.99,1.02,9.78
450,45,2024-11-04,SK001,B01,R10,1,4.99,4.99,1.82,3.17,False,0.0,4.99,1.02,4.89
451,46,2024-11-11,SK001,B01,R01,20,99.8,99.8,36.4,63.4,False,0.0,4.99,1.02,97.84
452,46,2024-11-11,SK001,B01,R02,15,74.85,62.25,27.3,34.95,True,16.9,4.15,1.02,61.03
453,46,2024-11-11,SK001,B01,R03,7,34.93,34.93,12.74,22.19,False,0.0,4.99,1.02,34.25
454,46,2024-11-11,SK001,B01,R04,7,34.93,34.93,12.74,22.19,False,0.0,4.99,1.02,34.25
455,46,2024-11-11,SK001,B01,R05,5,24.95,24.95,9.1,15.85,False,0.0,4.99,1.02,24.46
456,46,2024-11-11,SK001,B01,R06,4,19.96,19.96,7.28,12.68,False,0.0,4.99,1.02,19.57
457,46,2024-11-11,SK001,B01,R07,4,19.96,19.96,7.28,12.68,False,0.0,4.99,1.02,19.57
458,46,2024-11-11,SK001,B01,R08,2,9.98,9.98,3.64,6.34,False,0.0,4.99,1.02,9.78
459,46,2024-11-11,SK001,B01,R09,2,9.98,9.98,3.64,6.34,False,0.0,4.99,1.02,9.78
460,46,2024-11-11,SK001,B01,R10,1,4.99,4.99,1.82,3.17,False,0.0,4.99,1.02,4.89
461,47,2024-11-18,SK001,B01,R01,38,189.62,189.62,69.16,120.46,False,0.0,4.99,1.02,185.9
462,47,2024-11-18,SK001,B01,R02,18,89.82,89.82,32.76,57.06,False,0.0,4.99,1.02,88.06
463,47,2024-11-18,SK001,B01,R03,10,49.9,49.9,18.2,31.7,False,0.0,4.99,1.02,48.92
464,47,2024-11-18,SK001,B01,R04,10,49.9,49.9,18.2,31.7,False,0.0,4.99,1.02,48.92
465,47,2024-11-18,SK001,B01,R05,7,34.93,27.65,12.74,14.91,True,20.9,3.95,1.02,27.11
466,47,2024-11-18,SK001,B01,R06,7,34.93,34.93,12.74,22.19,False,0.0,4.99,1.02,34.25
467,47,2024-11-18,SK001,B01,R07,7,34.93,34.93,12.74,22.19,False,0.0,4.99,1.02,34.25
468,47,2024-11-18,SK001,B01,R08,4,19.96,19.96,7.28,12.68,False,0.0,4.99,1.02,19.57
469,47,2024-11-18,SK001,B01,R09,3,14.97,14.97,5.46,9.51,False,0.0,4.99,1.02,14.68
470,47,2024-11-18,SK001,B01,R10,2,9.98,9.98,3.64,6.34,False,0.0,4.99,1.02,9.78
471,48,2024-11-25,SK001,B01,R01,27,134.73,134.73,49.14,85.59,False,0.0,4.99,1.02,132.09
472,48,2024-11-25,SK001,B01,R02,10,49.9,49.9,18.2,31.7,False,0.0,4.99,1.02,48.92
473,48,2024-11-25,SK001,B01,R03,8,39.92,39.92,14.56,25.36,False,0.0,4.99,1.02,39.14
474,48,2024-11-25,SK001,B01,R04,12,59.88,59.88,21.84,38.04,False,0.0,4.99,1.02,58.71
475,48,2024-11-25,SK001,B01,R05,10,49.9,49.9,18.2,31.7,False,0.0,4.99,1.02,48.92
476,48,2024-11-25,SK001,B01,R06,7,34.93,34.93,12.74,22.19,False,0.0,4.99,1.02,34.25
477,48,2024-11-25,SK001,B01,R07,7,34.93,34.93,12.74,22.19,False,0.0,4.99,1.02,34.25
478,48,2024-11-25,SK001,B01,R08,4,19.96,19.96,7.28,12.68,False,0.0,4.99,1.02,19.57
479,48,2024-11-25,SK001,B01,R09,6,29.94,29.94,10.92,19.02,False,0.0,4.99,1.02,29.35
480,48,2024-11-25,SK001,B01,R10,3,14.97,14.97,5.46,9.51,False,0.0,4.99,1.02,14.68
481,49,2024-12-02,SK001,B01,R01,19,94.81,94.81,34.58,60.23,False,0.0,4.99,1.02,92.95
482,49,2024-12-02,SK001,B01,R02,10,49.9,49.9,18.2,31.7,False,0.0,4.99,1.02,48.92
483,49,2024-12-02,SK001,B01,R03,6,29.94,29.94,10.92,19.02,False,0.0,4.99,1.02,29.35
484,49,2024-12-02,SK001,B01,R04,7,34.93,34.93,12.74,22.19,False,0.0,4.99,1.02,34.25
485,49,2024-12-02,SK001,B01,R05,5,24.95,21.15,9.1,12.05,True,15.3,4.23,1.02,20.74
