dist_id,fiscal_week,week_start_date,sku_id,brand_id,retailer_id,acv_pct,tdp,velocity_per_tdp,store_count_dist,numeric_dist_pct,acv_gap_pct
317,32,2024-08-05,SK001,B01,R07,20.0,21.4,1.87,1920,19.7,75.0
318,32,2024-08-05,SK001,B01,R08,20.0,19.8,1.01,326,15.3,75.0
319,32,2024-08-05,SK001,B01,R09,20.0,20.7,0.96,18240,22.4,75.0
320,32,2024-08-05,SK001,B01,R10,20.0,18.7,0.8,480,16.5,75.0
321,33,2024-08-12,SK001,B01,R01,21.1,23.2,6.88,4416,16.2,73.9
322,33,2024-08-12,SK001,B01,R02,20.0,20.1,5.71,2688,19.8,75.0
323,33,2024-08-12,SK001,B01,R03,20.0,20.6,2.66,1824,20.9,75.0
324,33,2024-08-12,SK001,B01,R04,20.0,20.5,3.65,552,22.0,75.0
325,33,2024-08-12,SK001,B01,R05,20.0,17.9,1.95,1276,25.0,75.0
326,33,2024-08-12,SK001,B01,R06,20.0,17.2,1.74,2188,15.6,75.0
327,33,2024-08-12,SK001,B01,R07,20.0,17.4,2.29,1920,15.6,75.0
328,33,2024-08-12,SK001,B01,R08,20.0,20.9,1.19,326,23.6,75.0
329,33,2024-08-12,SK001,B01,R09,20.0,17.5,1.43,18240,18.5,75.0
330,33,2024-08-12,SK001,B01,R10,20.0,19.8,0.76,480,19.4,75.0
331,34,2024-08-19,SK001,B01,R01,20.0,20.9,7.64,4416,21.9,75.0
332,34,2024-08-19,SK001,B01,R02,20.0,20.1,4.22,2688,21.3,75.0
333,34,2024-08-19,SK001,B01,R03,20.0,19.3,3.62,1824,17.6,75.0
334,34,2024-08-19,SK001,B01,R04,20.0,21.8,2.29,552,21.1,75.0
335,34,2024-08-19,SK001,B01,R05,20.0,19.9,2.1,1276,23.4,75.0
336,34,2024-08-19,SK001,B01,R06,20.0,21.3,1.87,2188,24.3,75.0
337,34,2024-08-19,SK001,B01,R07,20.0,17.9,1.67,1920,18.6,75.0
338,34,2024-08-19,SK001,B01,R08,20.0,20.0,1.0,326,15.4,75.0
339,34,2024-08-19,SK001,B01,R09,20.0,17.1,0.94,18240,23.6,75.0
340,34,2024-08-19,SK001,B01,R10,20.0,21.0,0.48,480,17.3,75.0
341,35,2024-08-26,SK001,B01,R01,20.0,18.3,10.36,4416,21.2,75.0
342,35,2024-08-26,SK001,B01,R02,20.0,17.7,8.46,2688,16.4,75.0
343,35,2024-08-26,SK001,B01,R03,20.0,21.6,3.35,1824,19.9,75.0
344,35,2024-08-26,SK001,B01,R04,20.0,20.8,3.36,552,15.5,75.0
345,35,2024-08-26,SK001,B01,R05,20.0,18.6,2.95,1276,18.1,75.0
346,35,2024-08-26,SK001,B01,R06,20.0,20.4,2.35,2188,19.2,75.0
347,35,2024-08-26,SK001,B01,R07,20.0,17.9,1.95,1920,21.2,75.0
348,35,2024-08-26,SK001,B01,R08,20.0,20.7,0.87,326,22.4,75.0
349,35,2024-08-26,SK001,B01,R09,20.0,18.3,1.36,18240,21.9,75.0
350,35,2024-08-26,SK001,B01,R10,20.0,18.3,1.09,480,22.9,75.0
351,36,2024-09-02,SK001,B01,R01,20.2,17.6,7.22,4416,20.4,74.8
352,36,2024-09-02,SK001,B01,R02,20.0,17.0,7.63,2688,16.2,75.0
353,36,2024-09-02,SK001,B01,R03,20.0,20.2,3.95,1824,18.4,75.0
354,36,2024-09-02,SK001,B01,R04,20.0,19.0,2.89,552,17.8,75.0
355,36,2024-09-02,SK001,B01,R05,20.0,17.5,2.57,1276,24.7,75.0
356,36,2024-09-02,SK001,B01,R06,20.0,21.4,1.4,2188,16.0,75.0
357,36,2024-09-02,SK001,B01,R07,20.0,20.1,1.74,1920,22.6,75.0
358,36,2024-09-02,SK001,B01,R08,20.0,18.8,1.06,326,18.7,75.0
359,36,2024-09-02,SK001,B01,R09,20.0,21.9,0.91,18240,16.6,75.0
360,36,2024-09-02,SK001,B01,R10,20.0,21.7,0.46,480,19.7,75.0
361,37,2024-09-09,SK001,B01,R01,22.0,18.8,13.01,4416,24.6,73.0
362,37,2024-09-09,SK001,B01,R02,20.0,20.0,9.23,2688,17.4,75.0
363,37,2024-09-09,SK001,B01,R03,20.0,19.3,4.91,1824,24.0,75.0
364,37,2024-09-09,SK001,B01,R04,20.0,21.1,4.02,552,16.5,75.0
365,37,2024-09-09,SK001,B01,R05,20.0,21.9,3.19,1276,17.2,75.0
366,37,2024-09-09,SK001,B01,R06,20.0,18.4,2.98,2188,17.5,75.0
367,37,2024-09-09,SK001,B01,R07,20.0,17.7,2.82,1920,22.4,75.0
368,37,2024-09-09,SK001,B01,R08,20.0,19.8,1.51,326,23.0,75.0
369,37,2024-09-09,SK001,B01,R09,20.0,19.4,1.54,18240,20.8,75.0
370,37,2024-09-09,SK001,B01,R10,20.0,19.2,0.78,480,24.4,75.0
371,38,2024-09-16,SK001,B01,R01,20.9,18.6,8.58,4416,16.0,74.1
372,38,2024-09-16,SK001,B01,R02,20.0,18.0,6.1,2688,17.2,75.0
373,38,2024-09-16,SK001,B01,R03,20.0,17.1,4.96,1824,19.2,75.0
374,38,2024-09-16,SK001,B01,R04,20.0,18.3,3.54,552,21.9,75.0
375,38,2024-09-16,SK001,B01,R05,20.0,20.9,2.87,1276,22.2,75.0
376,38,2024-09-16,SK001,B01,R06,20.0,17.2,1.63,2188,23.9,75.0
377,38,2024-09-16,SK001,B01,R07,20.0,20.9,1.91,1920,16.7,75.0
378,38,2024-09-16,SK001,B01,R08,20.0,21.5,1.16,326,15.4,75.0
379,38,2024-09-16,SK001,B01,R09,20.0,21.3,1.41,18240,20.4,75.0
380,38,2024-09-16,SK001,B01,R10,20.0,19.6,0.51,480,16.9,75.0
381,39,2024-09-23,SK001,B01,R01,20.0,20.7,6.51,4416,20.2,75.0
382,39,2024-09-23,SK001,B01,R02,20.0,20.7,3.36,2688,20.8,75.0
383,39,2024-09-23,SK001,B01,R03,20.0,21.3,1.87,1824,22.5,75.0
384,39,2024-09-23,SK001,B01,R04,20.0,17.1,2.92,552,19.3,75.0
385,39,2024-09-23,SK001,B01,R05,20.0,20.8,1.68,1276,21.3,75.0
386,39,2024-09-23,SK001,B01,R06,20.0,18.8,1.63,2188,20.1,75.0
387,39,2024-09-23,SK001,B01,R07,20.0,19.3,1.81,1920,17.2,75.0
388,39,2024-09-23,SK001,B01,R08,20.0,17.1,1.75,326,15.6,75.0
389,39,2024-09-23,SK001,B01,R09,20.0,18.8,1.33,18240,16.3,75.0
390,39,2024-09-23,SK001,B01,R10,20.0,20.4,0.49,480,19.2,75.0
391,40,2024-09-30,SK001,B01,R01,21.1,21.9,3.87,4416,25.5,73.9
392,40,2024-09-30,SK001,B01,R02,20.0,20.3,3.44,2688,24.7,75.0
393,40,2024-09-30,SK001,B01,R03,20.0,22.0,1.36,1824,18.7,75.0
394,40,2024-09-30,SK001,B01,R04,20.0,17.1,2.13,552,15.8,75.0
395,40,2024-09-30,SK001,B01,R05,20.0,18.0,1.94,1276,16.4,75.0
396,40,2024-09-30,SK001,B01,R06,20.0,21.7,0.92,2188,22.5,75.0
397,40,2024-09-30,SK001,B01,R07,20.0,21.9,0.68,1920,17.2,75.0
398,40,2024-09-30,SK001,B01,R08,20.0,18.5,0.81,326,16.0,75.0
399,40,2024-09-30,SK001,B01,R09,20.0,21.5,0.46,18240,17.9,75.0
400,40,2024-09-30,SK001,B01,R10,20.0,21.7,0.46,480,19.8,75.0
401,41,2024-10-07,SK001,B01,R01,22.3,20.8,3.36,4416,21.1,72.7
402,41,2024-10-07,SK001,B01,R02,20.0,20.5,2.68,2688,20.1,75.0
403,41,2024-10-07,SK001,B01,R03,20.0,20.4,1.96,1824,17.1,75.0
404,41,2024-10-07,SK001,B01,R04,20.0,19.4,1.47,552,17.4,75.0
405,41,2024-10-07,SK001,B01,R05,20.0,19.2,1.3,1276,20.9,75.0
406,41,2024-10-07,SK001,B01,R06,20.0,19.7,1.27,2188,15.1,75.0
407,41,2024-10-07,SK001,B01,R07,20.0,17.2,0.87,1920,23.1,75.0
408,41,2024-10-07,SK001,B01,R08,20.0,21.9,0.68,326,18.3,75.0
409,41,2024-10-07,SK001,B01,R09,20.0,19.5,0.51,18240,20.4,75.0
410,41,2024-10-07,SK001,B01,R10,20.0,19.9,0.5,480,22.4,75.0
411,42,2024-10-14,SK001,B01,R01,20.0,17.4,6.6,4416,16.8,75.0
412,42,2024-10-14,SK001,B01,R02,20.0,17.8,2.8,2688,22.8,75.0
413,42,2024-10-14,SK001,B01,R03,20.0,18.1,1.65,1824,21.6,75.0
414,42,2024-10-14,SK001,B01,R04,20.0,20.1,1.99,552,23.0,75.0
415,42,2024-10-14,SK001,B01,R05,20.0,18.7,1.6,1276,21.9,75.0
416,42,2024-10-14,SK001,B01,R06,20.0,18.8,1.06,2188,17.0,75.0
417,42,2024-10-14,SK001,B01,R07,20.0,20.2,1.1,1920,22.9,75.0
418,42,2024-10-14,SK001,B01,R08,20.0,18.9,0.79,326,23.1,75.0
419,42,2024-10-14,SK001,B01,R09,20.0,18.7,0.8,18240,16.6,75.0
420,42,2024-10-14,SK001,B01,R10,20.0,18.6,0.27,480,18.8,75.0
421,43,2024-10-21,SK001,B01,R01,20.0,21.7,6.21,4416,16.5,75.0
422,43,2024-10-21,SK001,B01,R02,20.0,19.7,4.31,2688,23.8,75.0
423,43,2024-10-21,SK001,B01,R03,20.0,18.0,1.74,1824,17.8,75.0
424,43,2024-10-21,SK001,B01,R04,20.0,19.0,2.1,552,17.6,75.0
425,43,2024-10-21,SK001,B01,R05,20.0,18.3,1.64,1276,24.8,75.0
426,43,2024-10-21,SK001,B01,R06,20.0,19.9,1.5,2188,21.9,75.0
427,43,2024-10-21,SK001,B01,R07,20.0,18.9,0.79,1920,17.1,75.0
428,43,2024-10-21,SK001,B01,R08,20.0,17.3,0.66,326,15.8,75.0
429,43,2024-10-21,SK001,B01,R09,20.0,20.4,0.73,18240,24.4,75.0
430,43,2024-10-21,SK001,B01,R10,20.0,17.2,0.29,480,22.3,75.0
431,44,2024-10-28,SK001,B01,R01,20.0,19.9,4.43,4416,23.0,75.0
432,44,2024-10-28,SK001,B01,R02,20.0,18.0,3.05,2688,21.0,75.0
433,44,2024-10-28,SK001,B01,R03,20.0,18.7,2.94,1824,15.4,75.0
434,44,2024-10-28,SK001,B01,R04,20.0,18.9,2.57,552,23.5,75.0
435,44,2024-10-28,SK001,B01,R05,20.0,18.0,2.77,1276,22.2,75.0
436,44,2024-10-28,SK001,B01,R06,20.0,20.1,1.74,2188,15.7,75.0
437,44,2024-10-28,SK001,B01,R07,20.0,17.7,2.26,1920,20.8,75.0
438,44,2024-10-28,SK001,B01,R08,20.0,22.0,0.68,326,18.8,75.0
439,44,2024-10-28,SK001,B01,R09,20.0,18.5,0.44,18240,16.9,75.0
440,44,2024-10-28,SK001,B01,R10,20.0,19.5,0.51,480,22.0,75.0
441,45,2024-11-04,SK001,B01,R01,20.0,21.0,4.99,4416,16.1,75.0
442,45,2024-11-04,SK001,B01,R02,20.0,17.3,2.83,2688,19.2,75.0
443,45,2024-11-04,SK001,B01,R03,20.0,18.0,1.39,1824,15.1,75.0
444,45,2024-11-04,SK001,B01,R04,20.0,18.9,1.85,552,18.3,75.0
445,45,2024-11-04,SK001,B01,R05,20.0,21.8,0.75,1276,22.6,75.0
446,45,2024-11-04,SK001,B01,R06,20.0,21.6,1.16,2188,18.2,75.0
447,45,2024-11-04,SK001,B01,R07,20.0,17.2,1.16,1920,20.8,75.0
448,45,2024-11-04,SK001,B01,R08,20.0,20.1,0.5,326,15.7,75.0
449,45,2024-11-04,SK001,B01,R09,20.0,18.1,0.55,18240,16.7,75.0
450,45,2024-11-04,SK001,B01,R10,20.0,19.6,0.25,480,21.1,75.0
451,46,2024-11-11,SK001,B01,R01,20.5,20.9,4.78,4416,23.7,74.5
452,46,2024-11-11,SK001,B01,R02,20.0,20.4,3.05,2688,24.4,75.0
453,46,2024-11-11,SK001,B01,R03,20.0,21.4,1.63,1824,22.6,75.0
454,46,2024-11-11,SK001,B01,R04,20.0,19.6,1.78,552,18.8,75.0
455,46,2024-11-11,SK001,B01,R05,20.0,17.2,1.45,1276,15.7,75.0
456,46,2024-11-11,SK001,B01,R06,20.0,21.4,0.93,2188,15.0,75.0
457,46,2024-11-11,SK001,B01,R07,20.0,17.5,1.14,1920,21.0,75.0
458,46,2024-11-11,SK001,B01,R08,20.0,17.9,0.56,326,24.6,75.0
459,46,2024-11-11,SK001,B01,R09,20.0,20.5,0.49,18240,15.3,75.0
460,46,2024-11-11,SK001,B01,R10,20.0,20.9,0.24,480,19.1,75.0
461,47,2024-11-18,SK001,B01,R01,20.0,17.1,11.09,4416,21.5,75.0
462,47,2024-11-18,SK001,B01,R02,20.0,21.9,4.1,2688,21.6,75.0
463,47,2024-11-18,SK001,B01,R03,20.0,18.4,2.71,1824,22.8,75.0
464,47,2024-11-18,SK001,B01,R04,20.0,18.4,2.71,552,23.0,75.0
465,47,2024-11-18,SK001,B01,R05,20.0,19.4,1.43,1276,22.8,75.0
466,47,2024-11-18,SK001,B01,R06,20.0,21.2,1.65,2188,16.7,75.0
467,47,2024-11-18,SK001,B01,R07,20.0,21.3,1.64,1920,22.1,75.0
468,47,2024-11-18,SK001,B01,R08,20.0,19.5,1.02,326,20.0,75.0
469,47,2024-11-18,SK001,B01,R09,20.0,19.1,0.78,18240,23.6,75.0
470,47,2024-11-18,SK001,B01,R10,20.0,20.9,0.48,480,17.2,75.0
471,48,2024-11-25,SK001,B01,R01,20.8,22.6,5.96,4416,23.0,74.2
472,48,2024-11-25,SK001,B01,R02,20.0,17.4,2.87,2688,24.2,75.0
473,48,2024-11-25,SK001,B01,R03,20.0,17.3,2.31,1824,18.0,75.0
474,48,2024-11-25,SK001,B01,R04,20.0,19.6,3.06,552,18.0,75.0
475,48,2024-11-25,SK001,B01,R05,20.0,18.2,2.74,1276,22.7,75.0
476,48,2024-11-25,SK001,B01,R06,20.0,21.9,1.59,2188,20.7,75.0
477,48,2024-11-25,SK001,B01,R07,20.0,19.4,1.8,1920,24.6,75.0
478,48,2024-11-25,SK001,B01,R08,20.0,18.9,1.06,326,22.2,75.0
479,48,2024-11-25,SK001,B01,R09,20.0,18.3,1.64,18240,16.2,75.0
480,48,2024-11-25,SK001,B01,R10,20.0,17.6,0.85,480,22.6,75.0
481,49,2024-12-02,SK001,B01,R01,20.5,17.6,5.39,4416,23.6,74.5
482,49,2024-12-02,SK001,B01,R02,20.0,21.2,2.35,2688,19.7,75.0
483,49,2024-12-02,SK001,B01,R03,20.0,19.3,1.55,1824,21.0,75.0
484,49,2024-12-02,SK001,B01,R04,20.0,20.6,1.7,552,21.9,75.0
485,49,2024-12-02,SK001,B01,R05,20.0,18.1,1.17,1276,16.2,75.0
486,49,2024-12-02,SK001,B01,R06,20.0,21.8,0.69,2188,18.6,75.0
487,49,2024-12-02,SK001,B01,R07,20.0,20.5,0.85,1920,18.1,75.0
488,49,2024-12-02,SK001,B01,R08,20.0,17.0,0.59,326,15.6,75.0
489,49,2024-12-02,SK001,B01,R09,20.0,20.4,0.73,18240,16.1,75.0
490,49,2024-12-02,SK001,B01,R10,20.0,17.4,0.57,480,20.3,75.0
491,50,2024-12-09,SK001,B01,R01,23.4,22.5,6.21,4416,25.9,71.6
492,50,2024-12-09,SK001,B01,R02,20.0,18.5,6.2,2688,22.0,75.0
493,50,2024-12-09,SK001,B01,R03,20.0,21.3,2.81,1824,19.9,75.0
494,50,2024-12-09,SK001,B01,R04,20.0,18.6,2.15,552,20.4,75.0
495,50,2024-12-09,SK001,B01,R05,20.0,17.5,2.85,1276,15.8,75.0
496,50,2024-12-09,SK001,B01,R06,20.0,18.6,2.15,2188,23.1,75.0
497,50,2024-12-09,SK001,B01,R07,20.0,17.1,1.46,1920,17.2,75.0
498,50,2024-12-09,SK001,B01,R08,20.0,21.3,0.94,326,16.2,75.0
499,50,2024-12-09,SK001,B01,R09,20.0,18.7,0.58,18240,23.7,75.0
500,50,2024-12-09,SK001,B01,R10,20.0,17.8,0.41,480,19.0,75.0
501,51,2024-12-16,SK001,B01,R01,20.0,19.8,5.8,4416,20.7,75.0
502,51,2024-12-16,SK001,B01,R02,20.0,17.0,4.99,2688,18.4,75.0
503,51,2024-12-16,SK001,B01,R03,20.0,17.5,1.71,1824,15.4,75.0
504,51,2024-12-16,SK001,B01,R04,20.0,21.9,1.82,552,23.3,75.0
505,51,2024-12-16,SK001,B01,R05,20.0,19.3,1.29,1276,21.6,75.0
506,51,2024-12-16,SK001,B01,R06,20.0,17.9,1.12,2188,18.2,75.0
507,51,2024-12-16,SK001,B01,R07,20.0,18.1,1.1,1920,23.7,75.0
508,51,2024-12-16,SK001,B01,R08,20.0,17.8,0.45,326,16.9,75.0
509,51,2024-12-16,SK001,B01,R09,20.0,20.3,0.49,18240,15.8,75.0
510,51,2024-12-16,SK001,B01,R10,20.0,20.3,0.25,480,24.5,75.0
511,52,2024-12-23,SK001,B01,R01,23.1,20.7,6.99,4416,26.6,71.9
512,52,2024-12-23,SK001,B01,R02,20.0,20.3,4.42,2688,20.6,75.0
513,52,2024-12-23,SK001,B01,R03,20.0,21.2,2.59,1824,23.3,75.0
514,52,2024-12-23,SK001,B01,R04,20.0,18.6,2.15,552,15.7,75.0
515,52,2024-12-23,SK001,B01,R05,20.0,21.6,1.39,1276,17.8,75.0
516,52,2024-12-23,SK001,B01,R06,20.0,20.1,1.47,2188,15.8,75.0
517,52,2024-12-23,SK001,B01,R07,20.0,20.5,1.7,1920,23.2,75.0
518,52,2024-12-23,SK001,B01,R08,20.0,17.2,0.87,326,19.7,75.0
519,52,2024-12-23,SK001,B01,R09,20.0,17.7,1.13,18240,19.9,75.0
520,52,2024-12-23,SK001,B01,R10,20.0,17.2,0.65,480,22.4,75.0
521,1,2024-01-01,SK002,B01,R01,20.0,18.8,2.28,4416,22.0,75.0
522,1,2024-01-01,SK002,B01,R02,20.0,19.9,2.15,2688,20.5,75.0
523,1,2024-01-01,SK002,B01,R03,20.0,19.2,1.2,1824,23.4,75.0
524,1,2024-01-01,SK002,B01,R04,20.0,18.0,0.93,552,21.9,75.0
525,1,2024-01-01,SK002,B01,R05,20.0,21.4,0.61,1276,17.3,75.0
526,1,2024-01-01,SK002,B01,R06,20.0,21.8,0.45,2188,18.6,75.0
527,1,2024-01-01,SK002,B01,R07,20.0,17.6,0.41,1920,19.0,75.0
528,1,2024-01-01,SK002,B01,R08,20.0,17.9,0.45,326,16.3,75.0
529,1,2024-01-01,SK002,B01,R09,20.0,21.9,0.3,18240,15.4,75.0
530,1,2024-01-01,SK002,B01,R10,20.0,21.2,0.16,480,20.8,75.0
531,2,2024-01-08,SK002,B01,R01,21.6,20.4,3.39,4416,17.8,73.4
532,2,2024-01-08,SK002,B01,R02,20.0,18.2,1.45,2688,23.8,75.0
533,2,2024-01-08,SK002,B01,R03,20.0,18.8,1.4,1824,15.7,75.0
534,2,2024-01-08,SK002,B01,R04,20.0,20.6,0.66,552,18.4,75.0
535,2,2024-01-08,SK002,B01,R05,20.0,18.0,0.59,1276,21.6,75.0
536,2,2024-01-08,SK002,B01,R06,20.0,17.1,0.96,2188,19.0,75.0
537,2,2024-01-08,SK002,B01,R07,20.0,18.0,0.55,1920,23.6,75.0
538,2,2024-01-08,SK002,B01,R08,20.0,21.7,0.25,326,23.3,75.0
539,2,2024-01-08,SK002,B01,R09,20.0,21.1,0.47,18240,16.5,75.0
540,2,2024-01-08,SK002,B01,R10,20.0,21.9,0.15,480,19.8,75.0
541,3,2024-01-15,SK002,B01,R01,20.0,17.5,4.14,4416,23.4,75.0
542,3,2024-01-15,SK002,B01,R02,20.0,18.7,1.37,2688,21.3,75.0
543,3,2024-01-15,SK002,B01,R03,20.0,19.1,1.55,1824,18.4,75.0
544,3,2024-01-15,SK002,B01,R04,20.0,18.2,1.45,552,15.5,75.0
545,3,2024-01-15,SK002,B01,R05,20.0,21.0,0.47,1276,17.3,75.0
546,3,2024-01-15,SK002,B01,R06,20.0,21.9,0.6,2188,24.6,75.0
547,3,2024-01-15,SK002,B01,R07,20.0,18.8,0.61,1920,17.8,75.0
548,3,2024-01-15,SK002,B01,R08,20.0,18.1,0.36,326,16.0,75.0
549,3,2024-01-15,SK002,B01,R09,20.0,18.6,0.35,18240,20.0,75.0
550,3,2024-01-15,SK002,B01,R10,20.0,20.5,0.16,480,15.3,75.0
551,4,2024-01-22,SK002,B01,R01,20.3,20.1,4.42,4416,16.3,74.7
552,4,2024-01-22,SK002,B01,R02,20.0,17.7,3.16,2688,18.8,75.0
553,4,2024-01-22,SK002,B01,R03,20.0,18.8,1.85,1824,15.9,75.0
554,4,2024-01-22,SK002,B01,R04,20.0,18.6,1.77,552,20.2,75.0
555,4,2024-01-22,SK002,B01,R05,20.0,20.2,1.04,1276,17.7,75.0
556,4,2024-01-22,SK002,B01,R06,20.0,18.8,0.8,2188,24.7,75.0
557,4,2024-01-22,SK002,B01,R07,20.0,20.9,0.68,1920,17.3,75.0
558,4,2024-01-22,SK002,B01,R08,20.0,18.3,0.54,326,21.3,75.0
559,4,2024-01-22,SK002,B01,R09,20.0,21.9,0.6,18240,23.7,75.0
560,4,2024-01-22,SK002,B01,R10,20.0,18.8,0.26,480,22.2,75.0
561,5,2024-01-29,SK002,B01,R01,24.0,24.8,1.98,4416,28.5,71.0
562,5,2024-01-29,SK002,B01,R02,20.0,18.9,2.6,2688,22.4,75.0
563,5,2024-01-29,SK002,B01,R03,20.0,20.2,1.47,1824,15.6,75.0
564,5,2024-01-29,SK002,B01,R04,20.0,19.5,0.79,552,22.6,75.0
565,5,2024-01-29,SK002,B01,R05,20.0,21.6,0.82,1276,15.2,75.0
566,5,2024-01-29,SK002,B01,R06,20.0,18.1,0.73,2188,15.0,75.0
567,5,2024-01-29,SK002,B01,R07,20.0,18.9,0.35,1920,18.5,75.0
568,5,2024-01-29,SK002,B01,R08,20.0,20.0,0.33,326,20.5,75.0
569,5,2024-01-29,SK002,B01,R09,20.0,20.0,0.15,18240,19.1,75.0
570,5,2024-01-29,SK002,B01,R10,20.0,17.1,0.19,480,20.9,75.0
571,6,2024-02-05,SK002,B01,R01,21.8,23.2,2.69,4416,24.5,73.2
572,6,2024-02-05,SK002,B01,R02,20.0,17.2,3.06,2688,24.7,75.0
573,6,2024-02-05,SK002,B01,R03,20.0,17.6,1.5,1824,24.8,75.0
574,6,2024-02-05,SK002,B01,R04,20.0,19.9,0.99,552,16.6,75.0
575,6,2024-02-05,SK002,B01,R05,20.0,21.1,0.94,1276,19.6,75.0
576,6,2024-02-05,SK002,B01,R06,20.0,20.2,0.4,2188,23.0,75.0
577,6,2024-02-05,SK002,B01,R07,20.0,18.4,0.72,1920,15.9,75.0
578,6,2024-02-05,SK002,B01,R08,20.0,19.0,0.39,326,16.6,75.0
579,6,2024-02-05,SK002,B01,R09,20.0,17.7,0.37,18240,21.4,75.0
580,6,2024-02-05,SK002,B01,R10,20.0,19.6,0.34,480,24.5,75.0
581,7,2024-02-12,SK002,B01,R01,27.4,30.1,2.19,4416,29.7,67.6
582,7,2024-02-12,SK002,B01,R02,20.0,20.4,1.77,2688,18.5,75.0
583,7,2024-02-12,SK002,B01,R03,20.0,19.7,1.22,1824,22.4,75.0
584,7,2024-02-12,SK002,B01,R04,20.0,20.2,1.47,552,23.3,75.0
585,7,2024-02-12,SK002,B01,R05,20.0,20.2,0.81,1276,22.8,75.0
586,7,2024-02-12,SK002,B01,R06,20.0,17.8,0.92,2188,16.4,75.0
587,7,2024-02-12,SK002,B01,R07,20.0,17.0,0.77,1920,23.5,75.0
588,7,2024-02-12,SK002,B01,R08,20.0,21.7,0.27,326,24.8,75.0
589,7,2024-02-12,SK002,B01,R09,20.0,17.4,0.57,18240,15.3,75.0
590,7,2024-02-12,SK002,B01,R10,20.0,18.1,0.15,480,22.8,75.0
591,8,2024-02-19,SK002,B01,R01,20.0,18.7,3.34,4416,17.8,75.0
592,8,2024-02-19,SK002,B01,R02,20.0,18.9,1.91,2688,18.0,75.0
593,8,2024-02-19,SK002,B01,R03,20.0,18.3,1.62,1824,22.9,75.0
594,8,2024-02-19,SK002,B01,R04,20.0,20.6,1.12,552,22.1,75.0
595,8,2024-02-19,SK002,B01,R05,20.0,20.7,0.95,1276,16.1,75.0
596,8,2024-02-19,SK002,B01,R06,20.0,21.5,0.61,2188,24.4,75.0
597,8,2024-02-19,SK002,B01,R07,20.0,21.7,0.61,1920,18.4,75.0
598,8,2024-02-19,SK002,B01,R08,20.0,17.3,0.29,326,18.0,75.0
599,8,2024-02-19,SK002,B01,R09,20.0,19.9,0.33,18240,18.6,75.0
600,8,2024-02-19,SK002,B01,R10,20.0,21.8,0.15,480,24.6,75.0
601,9,2024-02-26,SK002,B01,R01,22.1,19.1,5.34,4416,23.4,72.9
602,9,2024-02-26,SK002,B01,R02,20.0,21.5,2.14,2688,24.8,75.0
603,9,2024-02-26,SK002,B01,R03,20.0,20.6,1.7,1824,18.5,75.0
604,9,2024-02-26,SK002,B01,R04,20.0,19.4,2.04,552,24.7,75.0
605,9,2024-02-26,SK002,B01,R05,20.0,19.1,1.38,1276,24.2,75.0
606,9,2024-02-26,SK002,B01,R06,20.0,17.7,1.67,2188,19.5,75.0
607,9,2024-02-26,SK002,B01,R07,20.0,17.7,0.93,1920,17.5,75.0
608,9,2024-02-26,SK002,B01,R08,20.0,19.1,0.43,326,15.9,75.0
609,9,2024-02-26,SK002,B01,R09,20.0,21.8,0.3,18240,21.1,75.0
610,9,2024-02-26,SK002,B01,R10,20.0,19.8,0.5,480,24.4,75.0
611,10,2024-03-04,SK002,B01,R01,21.5,19.7,2.57,4416,17.1,73.5
612,10,2024-03-04,SK002,B01,R02,20.0,19.6,1.51,2688,17.6,75.0
613,10,2024-03-04,SK002,B01,R03,20.0,19.2,1.21,1824,18.0,75.0
614,10,2024-03-04,SK002,B01,R04,20.0,17.2,0.96,552,23.4,75.0
615,10,2024-03-04,SK002,B01,R05,20.0,19.1,1.38,1276,19.4,75.0
616,10,2024-03-04,SK002,B01,R06,20.0,17.6,0.93,2188,15.6,75.0
617,10,2024-03-04,SK002,B01,R07,20.0,19.1,0.69,1920,16.7,75.0
618,10,2024-03-04,SK002,B01,R08,20.0,18.8,0.52,326,18.4,75.0
619,10,2024-03-04,SK002,B01,R09,20.0,21.5,0.46,18240,17.0,75.0
620,10,2024-03-04,SK002,B01,R10,20.0,20.3,0.14,480,16.9,75.0
621,11,2024-03-11,SK002,B01,R01,22.2,23.0,2.29,4416,21.7,72.8
622,11,2024-03-11,SK002,B01,R02,20.0,17.9,2.39,2688,16.9,75.0
623,11,2024-03-11,SK002,B01,R03,20.0,17.1,2.12,1824,20.8,75.0
624,11,2024-03-11,SK002,B01,R04,20.0,18.5,1.42,552,15.7,75.0
625,11,2024-03-11,SK002,B01,R05,20.0,18.8,1.23,1276,21.8,75.0
626,11,2024-03-11,SK002,B01,R06,20.0,17.5,0.75,2188,17.5,75.0
627,11,2024-03-11,SK002,B01,R07,20.0,21.9,0.45,1920,21.1,75.0
628,11,2024-03-11,SK002,B01,R08,20.0,18.8,0.35,326,20.5,75.0
629,11,2024-03-11,SK002,B01,R09,20.0,19.8,0.26,18240,20.5,75.0
630,11,2024-03-11,SK002,B01,R10,20.0,19.2,0.34,480,21.1,75.0
631,12,2024-03-18,SK002,B01,R01,20.0,18.1,1.77,4416,23.5,75.0
632,12,2024-03-18,SK002,B01,R02,20.0,20.7,2.54,2688,21.2,75.0
633,12,2024-03-18,SK002,B01,R03,20.0,21.5,1.22,1824,15.3,75.0
634,12,2024-03-18,SK002,B01,R04,20.0,21.6,0.91,552,22.6,75.0
