vd_id,fiscal_week,brand_id,retailer_id,current_net_sales,prior_yr_net_sales,total_change,pct_change,distribution_driver,velocity_driver,price_mix_driver,promo_driver,base_volume,incremental_volume,price_elasticity
241,25,B01,R01,501.24,491.41,9.83,2.0,-0.19,-1.19,-2.0,13.21,328.91,185.64,-1.75
242,25,B01,R02,328.59000000000003,322.15,6.44,2.0,2.58,0.78,0.83,2.25,200.82,101.97,-2.09
243,25,B01,R03,223.38,219.0,4.38,2.0,-1.16,2.13,0.55,2.86,139.85,73.25,-1.89
244,25,B01,R04,190.26999999999998,186.54,3.73,2.0,0.89,1.86,0.68,0.3,141.07,71.31,-1.68
245,25,B01,R05,122.92000000000002,120.51,2.41,2.0,-0.19,-0.21,0.56,2.25,76.27,39.79,-2.19
246,25,B01,R06,104.85,102.79,2.06,2.0,0.13,1.13,0.28,0.52,69.63,31.55,-1.7
247,25,B01,R07,96.33,94.44,1.89,2.0,0.04,0.69,0.09,1.07,56.4,29.4,-1.33
248,25,B01,R08,66.11,64.81,1.3,2.0,0.23,0.1,0.25,0.72,43.04,24.39,-2.44
249,25,B01,R09,64.66,63.39,1.27,2.0,0.38,0.65,0.13,0.11,36.32,24.33,-1.04
250,25,B01,R10,41.61000000000001,40.79,0.82,2.0,-0.2,0.19,0.21,0.62,30.12,11.67,-1.36
251,26,B01,R01,408.46000000000004,400.45,8.01,2.0,3.7,4.4,-1.96,1.87,290.79,168.12,-1.44
252,26,B01,R02,338.59999999999997,331.96,6.64,2.0,0.43,-1.5,-1.65,9.36,253.04,149.46,-1.49
253,26,B01,R03,237.07,232.42,4.65,2.0,2.23,1.0,0.23,1.19,166.75,80.41,-1.47
254,26,B01,R04,170.0,166.67,3.33,2.0,-0.82,-1.26,-0.18,5.59,109.69,56.45,-1.3
255,26,B01,R05,133.41,130.79,2.62,2.0,-0.57,0.69,-0.11,2.61,93.94,44.51,-2.35
256,26,B01,R06,108.69,106.56,2.13,2.0,0.38,1.1,-0.39,1.04,61.45,42.46,-2.41
257,26,B01,R07,103.07,101.05,2.02,2.0,-0.22,0.38,-0.08,1.94,66.88,37.12,-1.86
258,26,B01,R08,62.58,61.35,1.23,2.0,0.46,0.54,-0.19,0.42,34.44,23.32,-1.21
259,26,B01,R09,58.2,57.06,1.14,2.0,0.03,-0.04,0.21,0.94,38.65,25.92,-1.47
260,26,B01,R10,38.61,37.85,0.76,2.0,0.32,0.3,0.17,-0.03,24.05,15.83,-2.03
261,27,B01,R01,950.9,932.25,18.65,2.0,-5.56,-5.11,-0.52,29.84,626.75,336.28,-2.27
262,27,B01,R02,630.49,618.13,12.36,2.0,-3.24,-2.03,0.23,17.4,401.98,248.59,-1.86
263,27,B01,R03,370.96,363.69,7.27,2.0,2.75,0.43,-0.14,4.23,257.8,109.22,-1.81
264,27,B01,R04,314.39,308.23,6.16,2.0,0.82,1.26,-0.25,4.33,178.07,113.22,-1.42
265,27,B01,R05,232.21,227.66,4.55,2.0,-1.25,1.3,-0.75,5.25,147.95,86.74,-1.96
266,27,B01,R06,237.57,232.91,4.66,2.0,0.14,-0.86,-0.48,5.86,136.08,73.05,-1.68
267,27,B01,R07,211.05,206.91,4.14,2.0,-0.78,-0.16,-0.46,5.54,142.08,70.23,-2.15
268,27,B01,R08,127.5,125.0,2.5,2.0,0.01,0.58,0.32,1.59,75.75,39.04,-1.92
269,27,B01,R09,130.76,128.2,2.56,2.0,-0.66,-0.37,0.42,3.17,77.61,39.98,-1.99
270,27,B01,R10,81.62,80.02,1.6,2.0,-0.35,-0.13,0.01,2.07,56.33,35.04,-2.48
271,28,B01,R01,719.8699999999999,705.75,14.12,2.0,-2.36,-4.77,2.28,18.97,487.85,308.03,-1.65
272,28,B01,R02,421.99,413.72,8.27,2.0,3.43,-2.84,-2.07,9.75,239.83,168.58,-1.83
273,28,B01,R03,340.44,333.76,6.68,2.0,0.85,2.42,1.41,2.0,252.54,126.13,-1.9
274,28,B01,R04,208.03000000000003,203.95,4.08,2.0,1.42,2.23,0.38,0.05,146.35,87.75,-1.97
275,28,B01,R05,185.49,181.85,3.64,2.0,-0.37,0.97,-0.53,3.57,110.21,48.93,-2.16
276,28,B01,R06,188.49,184.79,3.7,2.0,-0.96,-1.33,-0.76,6.75,140.62,71.54,-1.39
277,28,B01,R07,138.39,135.68,2.71,2.0,-0.58,1.35,-0.69,2.63,102.73,44.46,-1.27
278,28,B01,R08,97.77000000000001,95.85,1.92,2.0,0.86,0.48,0.05,0.53,65.6,38.97,-1.78
279,28,B01,R09,79.92,78.35,1.57,2.0,-0.39,-0.04,-0.4,2.4,50.31,26.98,-1.94
280,28,B01,R10,48.31,47.36,0.95,2.0,-0.23,-0.32,0.01,1.49,30.21,12.19,-2.33
281,29,B01,R01,657.6700000000001,644.77,12.9,2.0,0.89,-3.37,-2.87,18.25,382.05,259.24,-1.28
282,29,B01,R02,387.8,380.2,7.6,2.0,0.92,0.0,1.02,5.66,243.97,127.96,-1.04
283,29,B01,R03,258.65,253.58,5.07,2.0,-0.32,1.95,-1.21,4.65,184.87,113.75,-2.48
284,29,B01,R04,226.12,221.69,4.43,2.0,-0.56,-1.33,0.41,5.91,160.69,58.57,-1.54
285,29,B01,R05,183.68,180.08,3.6,2.0,-0.55,1.85,-0.46,2.76,101.77,63.15,-2.12
286,29,B01,R06,144.89999999999998,142.06,2.84,2.0,0.28,-0.88,0.25,3.19,103.15,50.53,-1.12
287,29,B01,R07,139.3,136.57,2.73,2.0,-0.32,0.02,0.69,2.34,91.94,40.13,-2.41
288,29,B01,R08,85.44,83.76,1.68,2.0,-0.49,-0.53,-0.32,3.02,50.64,21.88,-1.26
289,29,B01,R09,85.75,84.07,1.68,2.0,0.01,0.05,-0.45,2.07,53.77,24.26,-2.2
290,29,B01,R10,57.870000000000005,56.74,1.13,2.0,0.06,-0.03,-0.14,1.24,41.42,24.18,-2.46
291,30,B01,R01,637.1600000000001,624.67,12.49,2.0,5.29,3.57,-3.28,6.91,403.45,216.86,-2.19
292,30,B01,R02,438.40999999999997,429.81,8.6,2.0,3.62,1.25,0.74,2.99,267.87,189.72,-1.6
293,30,B01,R03,278.36,272.9,5.46,2.0,-0.32,0.71,0.48,4.59,180.77,113.13,-2.41
294,30,B01,R04,271.62,266.29,5.33,2.0,1.69,1.46,0.28,1.9,202.26,75.96,-1.08
295,30,B01,R05,216.32,212.08,4.24,2.0,0.43,0.6,0.42,2.79,126.35,76.27,-1.55
296,30,B01,R06,170.93,167.58,3.35,2.0,1.4,1.18,0.36,0.41,97.97,62.77,-1.47
297,30,B01,R07,163.59,160.38,3.21,2.0,0.23,-1.12,-0.5,4.6,107.79,54.88,-2.16
298,30,B01,R08,90.69,88.91,1.78,2.0,0.43,0.51,0.44,0.4,56.0,26.57,-2.07
299,30,B01,R09,85.17999999999999,83.51,1.67,2.0,0.63,-0.66,0.49,1.21,61.64,29.11,-2.26
300,30,B01,R10,61.2,60.0,1.2,2.0,0.24,-0.15,0.16,0.95,39.96,16.26,-1.93
301,31,B01,R01,557.25,546.32,10.93,2.0,4.82,3.87,1.66,0.58,379.3,148.58,-1.3
302,31,B01,R02,444.08,435.37,8.71,2.0,-1.22,-0.94,1.02,9.85,278.74,187.23,-2.18
303,31,B01,R03,327.71,321.28,6.43,2.0,-0.11,0.69,-0.41,6.26,238.7,106.21,-2.14
304,31,B01,R04,224.78,220.37,4.41,2.0,-1.26,2.13,0.42,3.12,137.87,89.97,-1.03
305,31,B01,R05,206.14,202.1,4.04,2.0,-0.06,0.17,-0.29,4.22,125.43,66.53,-1.84
306,31,B01,R06,153.25,150.25,3.0,2.0,-0.75,0.27,-0.9,4.38,106.75,50.44,-1.62
307,31,B01,R07,165.42000000000002,162.18,3.24,2.0,-0.45,1.79,0.44,1.46,118.48,45.97,-1.34
308,31,B01,R08,90.16,88.39,1.77,2.0,-0.22,-0.3,-0.21,2.5,55.51,22.6,-1.59
309,31,B01,R09,91.0,89.22,1.78,2.0,0.03,0.36,0.36,1.03,53.4,24.34,-1.12
310,31,B01,R10,49.89,48.91,0.98,2.0,0.17,0.28,-0.13,0.66,30.28,17.75,-1.39
311,32,B01,R01,538.9200000000001,528.35,10.57,2.0,-0.56,4.93,-2.91,9.11,390.02,217.14,-1.47
312,32,B01,R02,360.56,353.49,7.07,2.0,2.65,0.5,0.13,3.79,237.68,157.84,-1.92
313,32,B01,R03,250.67000000000002,245.75,4.92,2.0,-0.52,1.25,-0.82,5.01,170.76,105.95,-1.12
314,32,B01,R04,232.67000000000002,228.11,4.56,2.0,0.52,0.31,-1.29,5.02,156.4,66.69,-1.58
315,32,B01,R05,198.87,194.97,3.9,2.0,-0.26,0.56,0.81,2.79,137.03,79.45,-1.19
316,32,B01,R06,148.8,145.88,2.92,2.0,0.03,0.51,-0.05,2.43,83.43,66.35,-1.83
317,32,B01,R07,152.15,149.17,2.98,2.0,0.87,-0.54,0.74,1.91,99.06,57.45,-2.46
318,32,B01,R08,84.91,83.25,1.66,2.0,0.83,-0.61,0.14,1.3,50.75,35.88,-1.7
319,32,B01,R09,89.3,87.55,1.75,2.0,0.87,-0.27,-0.31,1.46,64.11,25.04,-2.29
320,32,B01,R10,54.88000000000001,53.8,1.08,2.0,0.01,0.59,0.13,0.35,33.72,22.58,-1.11
321,33,B01,R01,707.12,693.25,13.87,2.0,0.24,2.56,3.26,7.81,513.8,268.61,-2.29
322,33,B01,R02,460.17999999999995,451.16,9.02,2.0,1.56,0.9,-1.61,8.17,311.49,164.78,-2.36
323,33,B01,R03,250.32999999999998,245.42,4.91,2.0,2.04,2.23,0.47,0.17,160.47,73.46,-1.97
324,33,B01,R04,237.67,233.01,4.66,2.0,0.27,1.2,-1.09,4.28,144.23,102.61,-1.21
325,33,B01,R05,198.13,194.25,3.88,2.0,0.25,0.89,-1.09,3.83,113.74,60.61,-1.97
326,33,B01,R06,175.51,172.07,3.44,2.0,0.37,0.61,0.05,2.41,115.3,60.88,-2.13
327,33,B01,R07,133.24,130.63,2.61,2.0,0.52,0.76,-0.44,1.77,90.21,56.4,-1.09
328,33,B01,R08,102.11,100.11,2.0,2.0,0.92,0.67,0.45,-0.04,65.41,36.22,-1.19
329,33,B01,R09,90.76,88.98,1.78,2.0,-0.39,0.68,-0.26,1.75,62.21,36.56,-1.92
330,33,B01,R10,52.68,51.65,1.03,2.0,0.38,-0.07,0.31,0.41,37.94,18.33,-1.39
331,34,B01,R01,709.0500000000001,695.15,13.9,2.0,1.24,5.82,-3.88,10.72,477.06,207.58,-2.33
332,34,B01,R02,451.69000000000005,442.83,8.86,2.0,2.08,2.14,-2.15,6.79,317.56,127.78,-1.43
333,34,B01,R03,258.03,252.97,5.06,2.0,2.44,-1.13,-0.84,4.59,183.44,64.91,-1.99
334,34,B01,R04,228.39000000000001,223.91,4.48,2.0,1.77,0.06,0.54,2.11,137.24,64.6,-1.23
335,34,B01,R05,215.89,211.66,4.23,2.0,0.45,-0.82,0.91,3.69,138.47,80.79,-1.57
336,34,B01,R06,167.42000000000002,164.14,3.28,2.0,1.32,-1.13,0.74,2.35,92.52,43.41,-1.41
337,34,B01,R07,146.88,144.0,2.88,2.0,0.29,-0.98,0.12,3.45,84.97,48.88,-1.19
338,34,B01,R08,104.27,102.23,2.04,2.0,0.1,0.27,0.26,1.41,70.6,37.46,-2.33
339,34,B01,R09,86.23,84.54,1.69,2.0,-0.25,-0.56,0.47,2.03,48.32,25.63,-1.13
340,34,B01,R10,49.879999999999995,48.9,0.98,2.0,0.01,0.38,-0.07,0.66,31.49,19.6,-1.15
341,35,B01,R01,1039.3400000000001,1018.96,20.38,2.0,-5.68,-5.15,5.97,25.24,727.31,319.77,-1.41
342,35,B01,R02,577.57,566.25,11.32,2.0,0.81,1.67,1.92,6.92,365.48,157.24,-2.46
343,35,B01,R03,413.05999999999995,404.96,8.1,2.0,2.38,-0.88,2.15,4.45,258.49,183.0,-2.33
344,35,B01,R04,354.0,347.06,6.94,2.0,2.97,-2.65,1.16,5.46,230.25,126.44,-1.17
345,35,B01,R05,241.44,236.71,4.73,2.0,-0.68,-0.73,-1.25,7.39,155.35,65.08,-1.21
346,35,B01,R06,249.44,244.55,4.89,2.0,1.52,1.06,1.24,1.07,169.17,90.74,-1.34
347,35,B01,R07,176.17000000000002,172.72,3.45,2.0,1.55,-0.43,0.69,1.64,131.55,58.3,-1.33
348,35,B01,R08,123.4,120.98,2.42,2.0,-0.38,0.48,0.68,1.64,81.54,37.76,-2.01
349,35,B01,R09,121.22999999999999,118.85,2.38,2.0,0.17,0.82,-0.68,2.07,81.18,48.34,-1.26
350,35,B01,R10,87.91999999999999,86.2,1.72,2.0,0.67,-0.42,-0.47,1.94,59.15,28.43,-2.34
351,36,B01,R01,733.07,718.7,14.37,2.0,-0.04,-4.42,-3.33,22.16,524.24,260.25,-1.22
352,36,B01,R02,449.8,440.98,8.82,2.0,0.2,3.2,0.46,4.96,294.42,184.92,-1.04
353,36,B01,R03,318.48,312.24,6.24,2.0,0.71,0.67,-0.93,5.79,227.52,134.29,-1.15
354,36,B01,R04,227.6,223.14,4.46,2.0,-0.5,0.58,0.68,3.7,152.41,64.72,-1.31
355,36,B01,R05,176.91,173.44,3.47,2.0,-0.29,1.82,-0.46,2.4,129.77,57.65,-1.18
356,36,B01,R06,161.71,158.54,3.17,2.0,-0.04,0.62,-0.49,3.08,89.93,61.9,-2.04
357,36,B01,R07,140.59,137.83,2.76,2.0,1.28,1.23,-0.73,0.98,100.84,57.52,-2.2
358,36,B01,R08,85.30000000000001,83.63,1.67,2.0,0.65,0.3,-0.21,0.93,61.54,35.21,-1.54
359,36,B01,R09,79.30000000000001,77.75,1.55,2.0,0.52,-0.52,0.28,1.27,58.24,22.09,-2.19
360,36,B01,R10,47.39,46.46,0.93,2.0,0.25,0.26,0.21,0.21,34.0,14.21,-1.8
361,37,B01,R01,866.6700000000001,849.68,16.99,2.0,-5.01,5.97,-0.4,16.43,603.13,250.33,-1.95
362,37,B01,R02,718.49,704.4,14.09,2.0,4.24,2.99,-0.4,7.26,505.16,289.6,-1.1
363,37,B01,R03,368.93999999999994,361.71,7.23,2.0,3.06,2.32,-1.85,3.7,276.15,102.29,-1.53
364,37,B01,R04,353.99,347.05,6.94,2.0,3.07,-1.5,1.33,4.04,221.85,96.17,-1.51
365,37,B01,R05,298.74,292.88,5.86,2.0,0.51,1.92,1.15,2.28,212.58,123.52,-1.19
366,37,B01,R06,239.51,234.81,4.7,2.0,-1.08,2.68,1.34,1.76,157.37,60.32,-2.14
367,37,B01,R07,191.37,187.62,3.75,2.0,-1.07,0.82,-0.48,4.48,133.76,50.04,-2.31
368,37,B01,R08,131.68,129.1,2.58,2.0,0.71,1.4,0.24,0.23,87.77,53.4,-1.15
369,37,B01,R09,125.56,123.1,2.46,2.0,1.02,-0.75,0.24,1.95,85.73,44.96,-1.85
370,37,B01,R10,73.67,72.23,1.44,2.0,-0.33,0.3,0.05,1.42,47.75,20.9,-1.5
371,38,B01,R01,610.36,598.39,11.97,2.0,0.03,4.19,-0.02,7.77,417.26,244.81,-1.0
372,38,B01,R02,414.80000000000007,406.67,8.13,2.0,0.99,2.13,2.12,2.89,235.27,170.93,-1.9
373,38,B01,R03,295.43,289.64,5.79,2.0,2.19,-1.91,-1.17,6.68,195.23,118.29,-2.48
374,38,B01,R04,249.79,244.89,4.9,2.0,1.55,0.47,0.81,2.07,164.39,99.91,-1.49
375,38,B01,R05,242.77,238.01,4.76,2.0,-0.65,2.81,-0.89,3.49,153.49,95.11,-1.32
376,38,B01,R06,176.72,173.25,3.47,2.0,-0.15,2.08,0.73,0.81,98.6,65.57,-2.41
377,38,B01,R07,147.77,144.87,2.9,2.0,-0.65,-0.27,0.79,3.03,105.92,62.12,-2.49
378,38,B01,R08,96.97,95.07,1.9,2.0,0.59,-0.45,0.32,1.44,63.91,42.0,-2.5
379,38,B01,R09,115.24000000000001,112.98,2.26,2.0,0.1,0.3,-0.44,2.3,67.48,39.33,-1.27
380,38,B01,R10,48.64,47.69,0.95,2.0,0.18,-0.34,0.03,1.08,30.58,16.99,-1.77
381,39,B01,R01,684.42,671.0,13.42,2.0,4.85,5.36,0.36,2.85,427.38,300.94,-1.76
382,39,B01,R02,426.75,418.38,8.37,2.0,2.49,4.81,0.47,0.6,253.84,109.06,-1.63
383,39,B01,R03,273.78999999999996,268.42,5.37,2.0,1.78,2.83,-1.2,1.96,197.98,109.81,-2.07
384,39,B01,R04,208.08999999999997,204.01,4.08,2.0,1.42,1.64,-0.13,1.15,143.4,85.29,-2.05
385,39,B01,R05,190.96,187.22,3.74,2.0,0.69,0.45,-0.7,3.3,142.32,77.3,-1.14
386,39,B01,R06,165.66,162.41,3.25,2.0,-0.89,0.35,0.08,3.71,111.36,72.77,-2.24
387,39,B01,R07,146.96,144.08,2.88,2.0,0.02,1.09,0.3,1.47,107.57,52.64,-1.1
388,39,B01,R08,96.64,94.75,1.89,2.0,0.81,0.56,-0.45,0.97,71.0,26.41,-2.06
389,39,B01,R09,99.47000000000001,97.52,1.95,2.0,-0.4,0.48,-0.13,2.0,64.95,41.74,-1.66
390,39,B01,R10,61.96000000000001,60.75,1.21,2.0,0.1,0.27,0.16,0.68,35.37,22.34,-2.43
391,40,B01,R01,368.23,361.01,7.22,2.0,-1.22,3.58,1.13,3.73,247.2,137.59,-2.47
392,40,B01,R02,342.85,336.13,6.72,2.0,-0.99,-0.91,-0.88,9.5,208.21,92.35,-1.95
393,40,B01,R03,154.03,151.01,3.02,2.0,0.51,0.46,0.24,1.81,101.22,64.73,-1.07
394,40,B01,R04,137.01999999999998,134.33,2.69,2.0,0.11,0.14,-0.1,2.54,94.13,52.56,-2.35
395,40,B01,R05,123.32,120.9,2.42,2.0,0.77,-0.09,-0.71,2.45,73.73,55.4,-1.64
396,40,B01,R06,108.5,106.37,2.13,2.0,-0.01,0.89,-0.34,1.59,77.99,40.33,-2.45
397,40,B01,R07,72.23,70.81,1.42,2.0,0.66,-0.41,0.02,1.15,50.01,20.2,-1.51
398,40,B01,R08,69.91,68.54,1.37,2.0,-0.04,0.13,0.3,0.98,48.57,29.79,-2.44
399,40,B01,R09,48.489999999999995,47.54,0.95,2.0,0.43,0.19,-0.06,0.39,35.68,12.38,-1.03
400,40,B01,R10,37.83,37.09,0.74,2.0,-0.17,0.16,-0.01,0.76,22.04,14.76,-1.32
401,41,B01,R01,382.35,374.85,7.5,2.0,3.22,2.83,0.96,0.49,245.72,99.02,-1.29
402,41,B01,R02,292.45,286.72,5.73,2.0,1.26,-0.94,1.44,3.97,191.19,102.82,-2.47
403,41,B01,R03,185.60999999999999,181.97,3.64,2.0,1.01,0.62,-0.82,2.83,129.73,58.61,-1.96
404,41,B01,R04,128.21,125.7,2.51,2.0,-0.56,1.1,-0.47,2.44,90.1,37.32,-1.5
405,41,B01,R05,116.17999999999999,113.9,2.28,2.0,1.14,-0.35,0.43,1.06,77.46,39.2,-1.36
406,41,B01,R06,99.17,97.23,1.94,2.0,0.83,1.01,-0.24,0.34,70.8,33.48,-1.09
407,41,B01,R07,80.72,79.14,1.58,2.0,0.51,0.22,0.08,0.77,59.75,32.89,-1.86
408,41,B01,R08,66.15,64.85,1.3,2.0,0.15,0.19,0.21,0.75,39.23,28.11,-1.57
409,41,B01,R09,54.17,53.11,1.06,2.0,-0.21,0.25,0.09,0.93,34.04,21.8,-1.17
410,41,B01,R10,32.27,31.64,0.63,2.0,0.3,0.37,-0.12,0.08,22.44,14.33,-1.27
411,42,B01,R01,421.52000000000004,413.25,8.27,2.0,-2.04,-1.12,-1.74,13.17,258.69,184.87,-2.36
412,42,B01,R02,236.51999999999998,231.88,4.64,2.0,0.24,-1.74,1.23,4.91,151.94,99.4,-1.61
413,42,B01,R03,165.32999999999998,162.09,3.24,2.0,0.01,-0.56,-0.47,4.26,98.55,68.41,-1.01
414,42,B01,R04,166.02999999999997,162.77,3.26,2.0,1.04,-0.56,-0.73,3.51,105.07,73.8,-1.12
415,42,B01,R05,108.42,106.29,2.13,2.0,0.8,-0.4,0.32,1.41,68.94,43.41,-2.04
416,42,B01,R06,97.29,95.38,1.91,2.0,0.39,0.09,-0.42,1.85,64.81,34.88,-2.47
417,42,B01,R07,85.39,83.72,1.67,2.0,-0.22,0.52,-0.42,1.79,58.51,27.41,-1.48
418,42,B01,R08,61.8,60.59,1.21,2.0,0.52,0.12,-0.07,0.64,44.32,27.31,-1.85
419,42,B01,R09,51.940000000000005,50.92,1.02,2.0,0.5,0.03,-0.11,0.6,35.99,17.29,-1.4
420,42,B01,R10,30.01,29.42,0.59,2.0,-0.11,0.06,-0.01,0.65,16.8,13.34,-1.93
421,43,B01,R01,418.99,410.77,8.22,2.0,3.48,4.01,-0.57,1.3,250.35,113.46,-1.66
422,43,B01,R02,281.75,276.23,5.52,2.0,2.23,1.65,1.34,0.3,169.55,87.43,-1.69
423,43,B01,R03,163.15,159.95,3.2,2.0,-0.18,-0.9,0.16,4.12,115.46,41.34,-1.56
424,43,B01,R04,142.91,140.11,2.8,2.0,1.16,0.4,0.26,0.98,100.25,39.84,-1.24
425,43,B01,R05,119.03,116.7,2.33,2.0,0.78,0.66,-0.45,1.34,82.94,43.08,-2.47
426,43,B01,R06,93.3,91.47,1.83,2.0,0.07,-0.21,-0.48,2.45,64.24,34.64,-1.07
427,43,B01,R07,89.84,88.08,1.76,2.0,0.05,-0.4,0.49,1.62,54.84,29.37,-1.84
428,43,B01,R08,59.230000000000004,58.07,1.16,2.0,-0.34,0.25,-0.34,1.59,40.15,23.27,-1.54
429,43,B01,R09,44.39,43.52,0.87,2.0,0.28,0.33,-0.02,0.28,27.49,15.36,-2.4
430,43,B01,R10,26.93,26.4,0.53,2.0,-0.04,0.21,-0.02,0.38,19.37,11.3,-1.93
431,44,B01,R01,611.91,599.91,12.0,2.0,-3.25,-1.91,-2.91,20.07,456.11,241.37,-2.1
432,44,B01,R02,337.34000000000003,330.73,6.61,2.0,-1.13,0.8,-0.35,7.29,205.8,98.44,-1.82
433,44,B01,R03,257.94,252.88,5.06,2.0,-0.23,-0.11,-1.47,6.87,186.46,108.52,-1.26
434,44,B01,R04,205.69,201.66,4.03,2.0,1.05,1.24,0.83,0.91,150.57,84.73,-1.47
435,44,B01,R05,176.07,172.62,3.45,2.0,1.24,-1.29,-0.98,4.48,118.5,49.19,-2.12
436,44,B01,R06,162.12,158.94,3.18,2.0,1.31,-0.52,-0.51,2.9,104.34,65.76,-2.45
437,44,B01,R07,139.79,137.05,2.74,2.0,0.67,0.81,0.25,1.01,91.24,48.41,-2.15
438,44,B01,R08,66.14,64.84,1.3,2.0,0.13,0.3,0.11,0.76,45.35,21.17,-1.29
439,44,B01,R09,68.42,67.08,1.34,2.0,0.15,-0.14,0.37,0.96,47.64,20.0,-1.08
440,44,B01,R10,42.82,41.98,0.84,2.0,-0.15,0.46,-0.09,0.62,26.41,18.42,-1.85
441,45,B01,R01,402.01,394.13,7.88,2.0,-1.17,-2.65,-1.8,13.5,293.65,127.64,-1.43
442,45,B01,R02,281.42,275.9,5.52,2.0,-1.09,-0.52,-1.02,8.15,173.26,73.2,-1.63
443,45,B01,R03,166.70999999999998,163.44,3.27,2.0,0.64,-0.38,-0.37,3.38,110.61,67.28,-2.07
444,45,B01,R04,146.37,143.5,2.87,2.0,0.06,-0.09,0.25,2.65,104.59,54.86,-1.29
445,45,B01,R05,102.26,100.25,2.01,2.0,0.32,0.59,0.46,0.64,72.27,32.49,-1.73
446,45,B01,R06,111.11,108.93,2.18,2.0,0.45,-0.8,0.28,2.25,72.73,48.83,-2.0
447,45,B01,R07,80.91,79.32,1.59,2.0,0.68,-0.62,-0.48,2.01,56.34,32.19,-1.96
448,45,B01,R08,50.69000000000001,49.7,0.99,2.0,-0.23,0.22,0.04,0.96,33.42,19.44,-2.25
449,45,B01,R09,53.36,52.31,1.05,2.0,0.19,-0.39,-0.2,1.45,36.04,16.41,-2.1
450,45,B01,R10,29.19,28.62,0.57,2.0,-0.02,0.3,0.01,0.28,21.34,12.0,-1.21
451,46,B01,R01,415.47,407.32,8.15,2.0,-0.87,-0.36,2.3,7.08,299.75,132.83,-2.39
452,46,B01,R02,260.59999999999997,255.49,5.11,2.0,1.33,-1.93,0.31,5.4,178.73,72.96,-1.06
453,46,B01,R03,155.45999999999998,152.41,3.05,2.0,-0.65,0.26,-0.23,3.67,96.25,51.84,-1.02
454,46,B01,R04,131.29,128.72,2.57,2.0,-0.12,-0.09,0.68,2.1,98.43,34.82,-1.99
455,46,B01,R05,118.23,115.91,2.32,2.0,-0.04,0.51,-0.59,2.44,79.09,49.73,-2.28
456,46,B01,R06,97.61999999999999,95.71,1.91,2.0,0.26,0.29,0.29,1.07,64.41,40.25,-2.07
457,46,B01,R07,96.48,94.59,1.89,2.0,0.31,-0.11,0.36,1.33,69.42,42.11,-1.11
458,46,B01,R08,42.129999999999995,41.3,0.83,2.0,0.37,0.18,0.19,0.09,24.44,13.57,-2.23
459,46,B01,R09,47.769999999999996,46.83,0.94,2.0,-0.19,0.41,0.24,0.48,33.18,12.65,-2.03
460,46,B01,R10,29.450000000000003,28.87,0.58,2.0,0.07,0.08,0.16,0.27,20.79,10.34,-1.16
461,47,B01,R01,638.49,625.97,12.52,2.0,-3.0,-3.13,1.86,16.79,474.95,257.88,-2.47
462,47,B01,R02,353.56,346.63,6.93,2.0,-0.88,4.16,0.64,3.01,250.7,154.04,-1.92
463,47,B01,R03,222.01,217.66,4.35,2.0,1.96,-0.92,-0.75,4.06,158.29,85.35,-1.97
464,47,B01,R04,181.57999999999998,178.02,3.56,2.0,1.14,-0.25,-0.28,2.95,105.2,73.87,-2.16
465,47,B01,R05,154.06,151.04,3.02,2.0,-0.65,-0.86,0.62,3.91,115.12,39.92,-1.07
466,47,B01,R06,151.07,148.11,2.96,2.0,0.14,1.15,-0.64,2.31,87.74,59.92,-1.42
467,47,B01,R07,130.85,128.28,2.57,2.0,1.17,-0.82,-0.15,2.37,93.06,37.42,-2.05
468,47,B01,R08,87.21000000000001,85.5,1.71,2.0,0.09,-0.11,-0.11,1.84,63.44,32.21,-1.41
469,47,B01,R09,80.02000000000001,78.45,1.57,2.0,-0.38,-0.04,0.19,1.8,59.39,29.9,-1.77
470,47,B01,R10,48.510000000000005,47.56,0.95,2.0,-0.01,0.26,-0.1,0.8,32.03,21.4,-1.01
471,48,B01,R01,573.92,562.67,11.25,2.0,0.39,2.35,-3.16,11.67,350.65,223.38,-1.64
472,48,B01,R02,277.76,272.31,5.45,2.0,0.16,3.16,-0.81,2.94,165.95,121.69,-2.28
473,48,B01,R03,242.14,237.39,4.75,2.0,-0.04,-1.04,-0.91,6.74,180.6,91.53,-1.44
474,48,B01,R04,212.19,208.03,4.16,2.0,1.04,2.22,-0.65,1.55,156.72,83.53,-1.12
475,48,B01,R05,162.51,159.32,3.19,2.0,0.43,-1.19,0.63,3.32,97.31,58.58,-2.03
476,48,B01,R06,173.62,170.22,3.4,2.0,1.48,1.97,0.61,-0.66,119.21,73.69,-1.12
477,48,B01,R07,122.59,120.19,2.4,2.0,0.14,-0.57,0.58,2.25,69.88,38.87,-2.48
478,48,B01,R08,80.07,78.5,1.57,2.0,-0.39,0.58,0.08,1.3,52.47,31.21,-2.05
479,48,B01,R09,92.4,90.59,1.81,2.0,-0.19,1.04,-0.02,0.98,68.46,35.0,-1.35
480,48,B01,R10,51.879999999999995,50.86,1.02,2.0,-0.13,-0.12,-0.14,1.41,36.61,18.48,-2.3
481,49,B01,R01,395.60999999999996,387.85,7.76,2.0,-1.02,0.45,1.57,6.76,230.17,141.45,-1.86
482,49,B01,R02,269.48,264.2,5.28,2.0,0.3,2.64,-0.76,3.1,163.32,74.12,-1.68
